Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
2,1,担任教師,"「それじゃホームルームを終わる。
明日は出張があるから高橋先生にお願いしてある」",,,
3,,,１月に、なった。,,,
4,,,"三が日はあっという間に過ぎ去り、
あっという間にやってきたのが三学期で、
けれどその日々は、もう完全に流しモード。",,,
6,5,親志,「春希」,,,
7,,,"ある者はセンター試験に備え、
休憩時間も自習に余念がなく。",,,
8,,,"またある者は就職関係の面接にでも忙しいのか、
年が明けてからほとんど教室に顔を出さず。",,,
10,9,親志,「なぁ、春希ってば」,,,
12,11,春希,「ん～？」,,,
13,,,"そして、この喧騒を作り出している者たちの大多数が、
後は卒業を待つだけの峰城大推薦組。",,,
14,,,"騒いでいないとは言え、
俺も十二分にその連中と同化して、
怠惰な日々を送っていたりする。",,,
16,15,親志,"「起こさなくていいのかよ？
今日の授業終わったぞ」",,,
18,17,春希,"「なんでいちいち俺に聞くんだよ。
お前の後ろだろ」",,,
20,19,親志,"「そりゃ…そうだけどさ…
おい冬馬、起きろって。
おいってば」",,,
22,21,かずさ,「…んぅ？」,,,
23,,,そして…,,,
24,,,"推薦組ではないにしても、
進路が決まってないにしても。",,,
25,,,"後は卒業を待つだけのお隣も、また以前のように、
よく眠る健康優良児へと戻っていた。",,,
27,26,親志,"「ホームルーム終わったぞ。
…冬馬の活動時間が始まったぞ」",,,
29,28,かずさ,"「ふあぁぁぁ…そっか。
悪いな、早坂」",,,
31,30,親志,「お………おお」,,,
33,32,春希,「………」,,,
35,34,かずさ,「………」,,,
37,36,親志,「またな～」,,,
38,,,"趣味で受験地獄に突入する一部を除いて、
平穏な日々がやってきた。",,,
39,,,"学園祭前の、ギスギスした雰囲気でもない、
学園祭直後の、浮ついた空気でもない、
普通に朝来て、昼過ごして、夕方帰るいつもの生活。",,,
41,40,親志,"「…どしたのお前ら？
年が明けてからなんか変じゃね？」",,,
43,42,春希,「何もないって言ってんだろ」,,,
44,,,"実際に聞いてもいないのに、
いちいち人の感慨にケチつけやがる奴を除いては。",,,
46,45,親志,"「だってお前、いつもなら、あいつが教室出てくまで、
ずっと目で舐めるようにケツ追っかけてたのに…」",,,
48,47,春希,"「下品な上に事実無根だ。
訴えれば確実に勝てるぞ」",,,
50,49,親志,"「でもって冬馬の方もさ、いつもなら、
お前が諦めて目を離した隙に、ちらっと、
ほんの少しだけ、お前の方を見てたのにな…」",,,
52,51,春希,「………気のせいだろ」,,,
53,,,………,,,
54,,,"改めて…
１月に、なった。",,,
55,,,"三が日に、三人で過ごした時間も、
とっくに昔の出来事に成り果て、
もう、俺の記憶を彩ることはない。",,,
56,,,"それは、俺自らが…
そしてもう一人が望んだはずのことだから。",,,
58,57,雪菜,「やってるやってる…」,,,
60,59,春希,「ああ…頑張ってるな」,,,
62,61,雪菜,"「それじゃ、いっせ～ので飛び込むよ？
春希くん」",,,
64,63,春希,「………」,,,
66,65,雪菜,「いっせ～の…」,,,
68,67,春希,「やめようぜ」,,,
70,69,雪菜,「え、あ、ちょっと…」,,,
71,,,"第二音楽室の扉に手をかけようとした雪菜は、
その手首を俺に掴まれて、廊下を引きずられていく。",,,
72,,,"差し入れの入った小さな布袋を、
その手にぶら下げたままで…",,,
73,,,………,,,
75,74,春希,"「冬馬とはさ…
しばらく会わない方がいいと思うんだ」",,,
77,76,雪菜,"「どうして？
かずさ、ちゃんと登校してるのに」",,,
79,78,春希,「それは…」,,,
80,,,『今は、雪菜と二人でいたいから』,,,
82,81,春希,"「コンクールが終わるまではなるべく邪魔したくない。
冬馬の奴、せっかく本気でピアノに戻ったんだから」",,,
84,83,雪菜,「春希くん…」,,,
85,,,そんな“本音”を語れるわけがない。,,,
86,,,"だって、そんなことをしたら、
雪菜は驚き、照れて、喜びかけたところで…
最後に悲しむだろうから。",,,
88,87,春希,"「月末からなんだろ？　コンクール。
だったら、ほんの十日程度だって」",,,
89,,,学校帰りの喫茶店。,,,
90,,,"今の俺たちは、普通に『寄ろっか』って一言だけで、
こうして二人の時間を過ごすことができる。",,,
91,,,それに…,,,
93,92,雪菜,「あ…」,,,
95,94,春希,"「な、雪菜？
そうしよう？」",,,
97,96,雪菜,「は…春希くん…っ」,,,
99,98,春希,「なに？」,,,
101,100,雪菜,"「ここ…ウチの生徒もいるんだよ？
ほら、向こうの席のコたち、こっち見てる」",,,
103,102,春希,「何か問題あるか？」,,,
105,104,雪菜,「………ないね」,,,
106,,,"雪菜の左手の上に重ねられた俺の右手に、
今度は、雪菜の右手がゆっくりと乗せられる。",,,
107,,,今の俺たちは、こんなことだって平気でできるんだから。,,,
108,,,………,,,
110,109,雪菜,"「そういえばかずさ、
今は毎日個人レッスン受けてるって。
この前、夜中の電話でそんなこと言ってた」",,,
112,111,春希,「雪菜さ…お前、電話代心配しろよ」,,,
113,,,毎日、俺とも一時間以上話してるはずなのに。,,,
115,114,雪菜,"「なんでも、有名な音大の先生なんだって、
それが大学のレッスン休んでマンツーマンとか…」",,,
117,116,春希,"「さすが冬馬家…
人脈までも思いのままだな」",,,
119,118,雪菜,「男の人だって」,,,
121,120,春希,「あ、そ」,,,
123,122,雪菜,「…気にならないの？」,,,
125,124,春希,「もちろん気になる」,,,
127,126,雪菜,「へ、へぇ？」,,,
