Id,NameId,Name,Text,Traslate,NameTranslate,Notes
4,,,"第一章　一年後の、あの歌\k

",,,
5,,,"「ご、ごめんなさい。今急いでますから」\k
「そんなこと言わずにさぁ、何とか考え直してくれないかな小木曽ちゃん？」\k
　四コマ目の講義が終わったばかりの教室は、やっと本日のお勤めから解放された学生たちの喧騒に満ちていた。\k
",,,
6,,,"　そんなほっとした空気の中、人混みをかき分け急ぎ教室を出ようとしていた雪菜は、しかし一人の男子学生に食らった足止めから未だに逃れられずにいた。\k
「でも、もう峰城祭まで一週間しかないですし…」\k
「一曲だけでもいいんだって！　それなら二、三回合わせるだけで何とかなるだろ？」\k
「わたし、そんな短期間で準備できるほど器用じゃないですよ」",,,
7,,,"　しつこい男からの誘いにいつも見せる、小首を傾げて少し困ったような、それなのに華やかさを醸し出す微笑みで応えながら。\k
　…本当は、視線の先にさっさと教室を去っていく“彼”の後ろ姿を捉えて焦れまくっているのに、そんな態度をおくびにも出さないまま。\k
「大丈夫、歌える歌をそっちで決めてもらえばこっちが合わせるから」\k
「ううん、やっぱりみんなに迷惑がかかりますから、ごめんなさい…」\k
　そしてまた、柔らかな笑顔とともに両手を軽く振って『謹んでお断りします』のポーズを取る。\k
　大学に入ってからそろそろ半年になるけれど、雪菜はこういう表情をほとんど崩したことがない。\k
　それはとりもなおさず、あらゆる時間、様々な場所、数え切れない理由で言い寄ってくる男が絶えないということの証左でもあったけれど、ただもう一つ付け加えるならば、彼女がここ半年の間、“本性”を見せていないことの証左でもあった。",,,
8,,,"「ほら、去年の付属祭でやった『ホワイトアルバム』なんかどう？」\k
「え…」\k
　けれど、言ったそばから…\k
　そんな、いつも通りの優しくて控えめな態度にヒビが入ったかのように、雪菜の声がひび割れた。\k
「それか『サウンドオブディスティニー』でも。どっちも俺たちすぐ弾けるから」\k
「………」\k
「実は俺、あのライブ見てたんだよね。こっちの出店ほっぽり出して、わざわざ付属まで足運んでさ」\k
「そ、そう、ですか…」\k
　そして声だけでなく、その曖昧な笑顔にまで少しずつ亀裂が入りつつあるのを、しかし目の前で彼女を口説き落とすのに夢中な彼は、まるで気づいていなかった。",,,
9,,,"「…なんて、個人的にはね、本当に歌って欲しいのはあの曲なんだ」\k
「あの曲………って」\k
「ほら、付属祭のラストでやった、オリジナルの…」\k
「それは…っ」\k
　だからその瞬間、彼女のまとっていた仮面が音を立てて割れ落ちたのにもまるで気づかず…\k
",,,
10,,,"「は～いそこまで～」\k
「なっ…」\k
「あ…」\k
「あんま面識のない女の子に気安く声かけると嫌われるぜ、先輩？」\k
「お、お前にだけは言われたくねぇよ飯塚！」\k
「うんうん、わかるわかる。あたしも今まったく同じこと思ったわ」\k
「…お前にだけは言われたくねぇよ依緒」",,,
11,,,"　けれどその瞬間、彼女をよく知る二人組が即座に割って入ってくれたおかげで、彼は結局、最後まで彼女の豹変に気づくことはなかった。\k

",,,
12,,,"「いつもごめんね、武也くんも依緒も」\k
　数分後、政経学部のほど近くにあるカフェテラスのテーブルで、雪菜は開口一番、相手の、というより自分の暴走を止めてくれた友人二人に感謝した。\k
「しっかし相変わらずの大人気だねぇ。全然羨ましくないのが気の毒だけど」\k
　アイスコーヒーを軽く喉に流し込みながら、水沢依緒がいつも通りの態度で雪菜の謝罪を軽く流す。\k
",,,
13,,,"　その、ショートカットで活発そうな外見に似合った男性顔負けのずけずけとさっぱりした言動は付属時代から何も変わっていない。\k
「これで五組目だぜ？　とうとう参加バンドの半分からオファーが来ちまった」",,,
14,,,"　紅茶にミルクを垂らしつつ、飯塚武也がいつも他の女の子に見せるのとは違う素の表情で、また新たに増えた小木曽雪菜伝説を呆れ気味に賞賛する。\k
　女性顔負けの細身の体に、茶色がかったくせ毛。そのチャラい外見に似合った普段の悪評は付属時代からさらに磨きがかかっていた。\k
「…なんなんだろうね、ほんと」\k
　男女問わず、学年問わず顔の売れてしまっている雪菜にとって、一番小さな、そして一番大事なコミュニティである『四人組』のうちの二人だった。\k
「相変わらず三年連続ミス付属の看板は衰えちゃいないよな。もちろん中身も含めて」\k
「本家のミス峰城だって一年目から余裕でしょ…出ればだけどね」\k
「無理だよ、わたしなんて…」\k
「雪菜、それ傲慢」\k
「え？　あ、えっと…前提として出る気がないから無理ってことで…」\k
「まぁそれなら許容範囲」",,,
