Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,………,,,
6,5,春希,「ん…」,,,
8,7,春希,「………」,,,
10,9,春希,「………あ、れ？」,,,
11,,,"それはまるで、永い永い眠りから覚めた
お姫様やＳＦ小説の主人公のような感覚だった。",,,
12,,,"五感がうまく取り戻せない。
手足も、目も耳も口も働いてはいるようだけど、
思い通りの性能を発揮できない。",,,
13,,,"目はぼやけ、耳鳴りが酷く、声は割れ、
布団から手が出てこない。",,,
14,,,そして…記憶がなかなか戻らない。,,,
15,,,"見上げる天井は、
どこかで見たような気もするけれど、
それがどこでだったかが思い出せない。",,,
16,,,ただ、自分の部屋でないことだけは確かで…,,,
18,17,春希,「あ…！？」,,,
19,,,"と、記憶が一瞬で蘇るとともに、
五感の方も素早く目覚めていった。",,,
20,,,"ベッドから跳ね起き、周囲を見回し、
そして、広い部屋の中をうろうろと歩き回り…",,,
22,21,春希,「っ…」,,,
23,,,ブラインドを上げた瞬間…,,,
24,,,"冬の穏やかな日射しが、
それでも今の自分にはまばゆく突き刺さる。",,,
25,,,"続いて窓を開けると、
冬の晴れ間の暖か…くない空気が、
たった今までベッドに包まれていた肌に突き刺さる。",,,
26,,,"太陽は、そろそろ西に傾き始めている。
多分、昼休みが終わった辺りの時間。",,,
27,,,そしてここは…麻理さんの部屋だ。,,,
28,,,"冷たい風で頭を覚ますと、
改めて部屋の中を見回す。",,,
29,,,"最近の記憶に残っている通りの、
一人で住むには広すぎるリビングに、
必要最小限の家具。",,,
30,,,"キッチンも、ほとんど使っていないかのように…
というか間違いなく使用頻度が低そうな片づき方。",,,
31,,,"記憶と違うのは、床に置かれたカウチソファーの横に、
無造作に投げ出された毛布と…",,,
33,32,春希,「あ…」,,,
34,,,"そして、部屋の真ん中にあるテーブルの上に、
太いマジックで何かが書かれたチラシの裏側…",,,
35,,,"『仕事中。起きたらすぐに電話すること。
（携帯買い換え済み。番号は以前のまま）』",,,
36,,,………,,,
38,37,麻理,"「はい風岡です。
お世話になっております！
…ええ、例の取材日程の件ですね？」",,,
40,39,麻理,"「え？　今日ですか？　それも今から？
…ただ今スケジュールを確認いたします。
少々お待ちください」",,,
42,41,麻理,"<F16「…ちょっとだけ調子合わせて。
><F16今、鈴木が隣にいるのよ」>",,,
44,43,春希,「………七日？」,,,
46,45,麻理,"「丸二日。
今起きたなら４０時間くらい寝てた計算ね。
脳みそちゃんと溶けずに残ってる？」",,,
48,47,春希,"「っ…す、すいません！
俺、そんなに長い間…」",,,
50,49,麻理,"「良かったじゃない。
大学が始まる前に起きられて、ふふ…」",,,
51,,,"なんとか適当な口実を設けて
廊下に逃げ出したらしい麻理さんは、
そこで口調を思いっきり砕いた。",,,
52,,,"…ついでにもう一つ砕かれたのは俺の認識。
今が、“あの日”の翌日じゃなくて、
翌々日だったという衝撃の事実。",,,
54,53,春希,"「もしかしてその間、
ずっと俺、麻理さんのベッドで？」",,,
56,55,麻理,"「大丈夫よ。
北原、いびきとか歯ぎしりとかしなかったから」",,,
58,57,春希,「そういう問題じゃ…」,,,
59,,,ソファーの横にあった毛布の謎がこれで解けた。,,,
60,,,"俺が麻理さんにかけた迷惑が、あの日以降も
闇金の利息のように積み上がっていることも。",,,
62,61,春希,"「ごめんなさい。
本当に、本当に、俺…
どうやって償えばいいのか、まだわかりません」",,,
64,63,麻理,「…私はもう、その台詞は飽きた」,,,
66,65,春希,"「それでも俺、まだ自分が許せません。
麻理さんに許してもらったことも、納得できてません」",,,
68,67,麻理,「まだそんなこと…」,,,
