Id,NameId,Name,Text,Traslate,NameTranslate,Notes
6,5,雪菜,「ここが…」,,,
8,7,春希,「ああ、かずさの滞在してるホテル」,,,
9,,,"御宿の高層ビル街の中心にそびえ立ち、
俺の部屋の窓からも視界に収められるほどの威容を誇る、
御宿インテグラルホテル。",,,
11,10,春希,"「ロビーで工藤さんって人が待ってるから。
その人が部屋まで案内してくれる手はずになってる」",,,
12,,,"その高層ホテルの最上階にして
最高値のスイートルームが、今のかずさの天岩戸。",,,
13,,,"…世界から孤立して引きこもるには、
あまりに費用対効果の悪い滞在先。",,,
15,14,雪菜,"「わかった、春希くんはここまででいいよ。
後はわたし一人で大丈夫だから」",,,
17,16,春希,「なぁ、雪菜…」,,,
19,18,雪菜,「ん？」,,,
21,20,春希,"「本当に、いいのか？
…こんな、酷い役目」",,,
23,22,雪菜,"「…何回言ったっけ、その台詞。
そろそろ三桁超える頃じゃない？」",,,
25,24,春希,「けど…」,,,
26,,,"たっぷり時間を掛けて作戦を練り、
ここまで様々な手を打ってきた。",,,
27,,,"けれど、いよいよ本当の戦いが始まるという時に、
俺は、どうしても躊躇してしまう。",,,
29,28,雪菜,"「かずさのためなんだよ？
…それって、わたしたちのためじゃない」",,,
30,,,アメノウズメになってくれって…,,,
31,,,"自分が求めたこととは言え、
雪菜に、ここまで残酷な役目を負わせることを。",,,
33,32,春希,"「やっぱり…俺が行くよ。
もう一度かずさと話してみる」",,,
35,34,雪菜,「無理だよ、春希くんには」,,,
37,36,春希,"「大丈夫だから。
俺、もう迷ったりしないから…」",,,
39,38,雪菜,"「わたし、そんなこと気にしてるんじゃないよ。
かずさのことしか考えてない」",,,
41,40,春希,「…ごめん」,,,
42,,,"今、救われるべき人間は自分じゃないし、
もちろん俺でもないって…",,,
44,43,雪菜,"「今は、春希くんでも曜子さんでも駄目だと思う。
だってあなたたちは、かずさを愛し過ぎてるから」",,,
46,45,春希,「っ…」,,,
48,47,雪菜,"「叱ることできないし、
突き放すこともできない。
…甘えさせることしかできないよ」",,,
49,,,"そのことを今、誰よりも理解してるのは、
今まで一人、裏切られ続けてきた雪菜だった。",,,
51,50,雪菜,"「だからこそ、わたしなんだよ。
五年ぶりの、わたしなんだ」",,,
52,,,"どうしてこんな凄いコと一緒にいられたんだろう。
どうしてこんな凄いコが今でも側にいてくれるんだろう。",,,
54,53,春希,"「雪菜、俺…
俺さ、雪菜のこと、今まで」",,,
56,55,雪菜,"「あ～、今はその話やめよう。
全部終わってからにしよ？」",,,
57,,,いつから雪菜は、こんなに強い女になっていたんだろう。,,,
59,58,雪菜,"「今はかずさのことだけ考えていたい。
かずさとぶつかることに集中していたいの」",,,
60,,,"出逢ったときから？　結ばれてから？
…それとも、一度離れてしまってから？",,,
62,61,春希,"「わかった…
かずさのこと、任せた」",,,
64,63,雪菜,"「どうだろうね…
こんなこと言っておいて苛めちゃうかも。
今までの恨みつらみ、ぶつけちゃうかも」",,,
66,65,春希,「え…」,,,
68,67,雪菜,"「やだなぁ、冗談だよぉ！
そんな悲しそうな顔してないで冗談で返してよぉ」",,,
70,69,春希,「じょ、冗談…？」,,,
72,71,雪菜,"「要するに、
掴み合いの喧嘩なんてしないから安心してってこと」",,,
74,73,春希,"「ちょっと待って！
冗談でもそういうこと言うのやめてくれ…」",,,
76,75,雪菜,"「そう、そんな感じ。まぁ面白くはないけど…
でも、ちょっとだけほぐれてきたかな？」",,,
78,77,春希,「は、はは…」,,,
79,,,"俺が、雪菜を強くしてしまったんだろうか…
何度も傷つけたから。苦しみを与えたから。",,,
81,80,雪菜,「ね、春希くん」,,,
83,82,春希,「ん？」,,,
85,84,雪菜,"「わたしが今、ここにいるのはね、
あなたが頑張ってきたからなんだよ？」",,,
87,86,春希,"「そんな…
俺はただ、雪菜に寄りかかっただけで…」",,,
89,88,雪菜,"「でも、寄りかかられても倒れないわたしを作ったのは、
やっぱりあなたなんだよ」",,,
91,90,春希,「雪菜…？」,,,
93,92,雪菜,"「あの時…
大阪に会いに来てくれたとき、
あなたがわたしに勇気をくれたから…」",,,
95,94,春希,「それって…」,,,
96,,,"『仕事、頑張ってな。
…ミスしたんなら、気にして原因突き詰めろ。
そしたら次は、少しだけ上手くやれるから』",,,
97,,,"身勝手に雪菜にすがりに行ったら、
雪菜は俺なんかよりもよっぽど追い詰められていて。",,,
99,98,雪菜,"「次の日からね、
朝から晩までずっと謝っては走っての繰り返しだった」",,,
100,,,"だから俺は、自分のことを棚に上げて、
空気を読まない上に説教臭い、
最悪の照れ隠しで逃げただけで。",,,
102,101,雪菜,"「自分のミスだったのに、
自分でフォローできることは限られてたから…
こっちは、何もできない新人だし」",,,
104,103,春希,「そっか…」,,,
106,105,雪菜,"「とにかく、ミスしたこと思いっきり気にして、
どこが悪かったのか考えに考えて…
ほんの少しでも上手くやれるように頑張ってみた」",,,
108,107,春希,「うん」,,,
110,109,雪菜,"「それでも、自分にできることは少なかったから、
とにかくその場をうまく回すことだけ考えて、
言われたこと一生懸命、とにかく笑顔でやってみた」",,,
112,111,春希,「………」,,,
114,113,雪菜,"「そしたらね、
いつの間にか現場の雰囲気が凄く良くなっててね…
昨日のことは何だったんだってくらい」",,,
116,115,春希,「う、ん」,,,
118,117,雪菜,"「最後には、今度のイベントの時もよろしくって…
お世辞でも、嬉しかったなぁ」",,,
120,119,春希,「………」,,,
121,,,なのに、雪菜は…,,,
122,,,"そんな俺の誤魔化しでしかない言葉で自分を奮い立たせ、
俺に裏切られていたかも知れないその同じ時、
本当に、本当に、頑張って。",,,
124,123,春希,「凄いな、雪菜は…」,,,
126,125,雪菜,「何が？」,,,
128,127,春希,「自分で考えて、自分で解決して…強いよ」,,,
129,,,"本当に、強い。
いや、強くなった。",,,
131,130,雪菜,「ううん、春希くんのおかげだよ」,,,
133,132,春希,"「違う。俺は何もしてない。
雪菜に感謝されるようなことなんて、なにも…」",,,
135,134,雪菜,"「でも来てくれた。
本当に会いたかったときに、側にいてくれた」",,,
137,136,春希,"「俺は、そんな…
雪菜の思い描いてるような、そんな奴じゃ…」",,,
139,138,雪菜,"「今までも、ずっとわたしに
一生懸命な背中を見せ続けてくれた。
わたしの前を走っててくれた」",,,
141,140,春希,「俺、は…」,,,
143,142,雪菜,"「あなたが認めなくても、わたしはあなたを認めてる。
わたしは、ずっとあなたを信じてる」",,,
145,144,春希,「っ…」,,,
146,,,今の雪菜は、心も、想いも、芯も強くて…,,,
148,147,雪菜,"「だからこれからは、わたしが頑張る番だよ。
春希くんは今まで十分頑張ったから、少し休んでて」",,,
150,149,春希,「雪菜…」,,,
152,151,雪菜,"「あなたの願い、受け取ったから。
あなたのバトン、受け取ったから」",,,
153,,,"だったら俺は…
彼女が身につけてしまった無敵の強さに、
これからどう報いていけばいいんだろう。",,,
155,154,雪菜,「でもね、わたしはアンカーじゃないよ？」,,,
156,,,"彼女が内に秘めてしまった無限の慈愛に、
これからどう応えていけばいいんだろう。",,,
158,157,雪菜,"「わたし、頑張って一周してくる。
そして、必ずもう一度あなたにバトンを返すから」",,,
160,159,春希,「わかった…待ってる」,,,
162,161,雪菜,「だから、その時は…三人でゴールしようね？」,,,
164,163,春希,「っ…雪菜」,,,
165,,,"彼女は…
これから一生かかって償わせてくれるだろうか。",,,
167,166,雪菜,「それじゃ、行ってきます」,,,
169,168,春希,「頼む…」,,,
171,170,雪菜,「はい、頼まれました」,,,
172,,,もう、多分俺を必要としないはずの彼女は。,,,
174,173,春希,"「頼む雪菜…
かずさを…かずさを………お願い、します」",,,
175,,,"出逢ったときの…
ミス付属の学園アイドル、三年Ａ組小木曽雪菜のように、
俺にとって高嶺の花になり過ぎてしまった彼女は…",,,
178,177,雪菜,「…よしっ」,,,
179,,,………,,,
181,180,雪菜,"「いつもお世話になっております。
わたくし、ナイツレコードの…小木曽と申します」",,,
182,,,……,,,
183,,,…,,,
186,185,雪菜,"「ええと、こんばんは。
その…雪菜だけど」",,,
188,187,雪菜,"「昨日は本当にごめんなさい。
まだ痛む？」",,,
190,189,雪菜,"「あんなことしちゃったから、
もう二度と顔を見たくないとは思うけど…」",,,
192,191,雪菜,"「でも、できればここ、開けてくれないかな。
昨日のこと、きちんと謝りたいの」",,,
194,193,雪菜,"「それで、もし仲直りできたなら、
改めてお仕事の話をさせて欲しいなって」",,,
196,195,雪菜,「………」,,,
198,197,雪菜,「寝てる、のかな？」,,,
200,199,雪菜,「それとも、やっぱりもう会いたくないのかな？」,,,
202,201,雪菜,"「今日は無理だって言うなら日を改めます。
だから、せめて返事してください」",,,
204,203,雪菜,「………」,,,
206,205,雪菜,"「…眠ってるの？
それとも、具合でも悪いのかな？」",,,
208,207,雪菜,「声だけでも…聞かせてくれないかな？」,,,
210,209,雪菜,「………」,,,
211,,,………,,,
213,212,雪菜,「…あれ？」,,,
214,,,…,,,
216,215,雪菜,"「だから、かずさが返事しないの！
部屋の中から何も聞こえてこないの！
声どころか、携帯も鳴らないの！」",,,
218,217,雪菜,"「どうしよう、どうしよう…っ！
昨日、わたしが酷いことしたから…
かずさのこと、追い込んじゃったから！」",,,
220,219,雪菜,"「ごめん春希くん…ごめんなさいっ！
わたしがついていながら…
ううん、わたしがついてたせいでこんなことにっ」",,,
222,221,雪菜,"「う、うん…落ち着いてる、大丈夫だよ。
わたしは冷静だって！
それよりもかずさだよ！」",,,
