Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,小春,"「そっか…彼から電話かかってきたんだ。
良かったね美穂子」",,,
7,6,小春,"「え…あ、うん、そうなんだ。
それは…うん、うん…そうかもしれないけど」",,,
9,8,小春,"「でもさ、わたし思うんだけど。
これで良かったんじゃないかなぁ？
あいつ、何だか言ってること変だったし」",,,
11,10,小春,「………え？」,,,
13,12,小春,"「そ、そりゃ…
確かにわたしは会ったことないけど…
でも、美穂子の話聞いてるとさぁ」",,,
15,14,小春,「う…」,,,
17,16,小春,"「あ～、ごめん、ごめんなさい。
よく知りもしないで彼のこと悪く言ったりして。
うん、そうだね、話してみないとわからないよね」",,,
19,18,小春,「…え、ええ？」,,,
21,20,小春,"「け、けどさぁ…
彼、もうバイト辞めたんだよね？
会って話すって、どうやって？」",,,
23,22,小春,"「大学のほう、乗り込む？
美穂子にそれができる？」",,,
25,24,小春,"「…でしょ？
だからさぁ、もう諦めたほうが…」",,,
27,26,小春,「………っ」,,,
29,28,小春,"「わかった、わかったから。
だからもう、泣かないの」",,,
31,30,小春,"「そうだね、もう一度会って話さないとね。
自分の気持ちに決着つけないとね」",,,
33,32,小春,"「頑張れ、美穂子。
わたしもできる限り応援するからさ」",,,
35,34,小春,"「うん、うん…
じゃ、そろそろ学校出ておいでよ。
みんな寂しがってるよ」",,,
37,36,小春,「うん、じゃあね」,,,
39,38,小春,「…ふぅ」,,,
41,40,女子生徒１,「おっはよ、小春」,,,
43,42,女子生徒２,"「なに？　今の矢田から？
今日も休み？」",,,
45,44,小春,"「あ～…おはよ、早百合、亜子。
今日もギリギリだね」",,,
47,46,早百合,"「なに、まだフォローしてんの？
別にどこも悪くないんでしょ？
推薦がほとんど決まったからサボってるだけで」",,,
49,48,小春,"「そんなんじゃないんだよ。
ちょっと色々あってさ」",,,
51,50,亜子,"「あのコ、ちょっと勝手なところあるよね。
小春が面倒見すぎるから頼り切ってる感じ」",,,
53,52,小春,「だから、そんなんじゃ…」,,,
55,54,早百合,「ね、本当に矢田も連れてくの？　卒業旅行」,,,
57,56,小春,"「当たり前じゃない。
今さら何言ってるの？」",,,
59,58,亜子,"「あのコさぁ、修学旅行のときもちょっと揉めたじゃん。
で、旅館で雰囲気悪くなっちゃって」",,,
61,60,早百合,"「思い込み激しいところあるんだよねぇ。
一人で勝手に落ち込んで、周りまで暗くするみたいな」",,,
63,62,小春,"「揉めるってのは本音で話せてる証拠。
あんたたちだって、
好きだからキツいこと言うんでしょ？」",,,
65,64,亜子,「なのかなぁ…」,,,
67,66,早百合,「ま、小春がそう言うなら」,,,
69,68,小春,"「それよりもこっちの資金難の方を心配して。
そろそろバイト始めないとヤバいかも」",,,
71,70,亜子,"「貸すよ？　足りなかったら。
別に返すのはいつでもいいし…」",,,
73,72,小春,"「そういうブルジョアなこと言わないで。
さ、ホームルーム始まるよ。教室戻ろ？」",,,
75,74,早百合,「は～い、委員長殿」,,,
77,76,小春,「前期のね」,,,
79,78,孝宏,"「よ～、おっはよ～杉浦！
急がないと遅刻だぞ～」",,,
81,80,小春,"「遅刻はそっちでしょ！
委員長のくせに廊下を走るな小木曽！」",,,
83,82,亜子,「後期がアレじゃねぇ…」,,,
85,84,千晶,「…んぅ？」,,,
87,86,千晶,「まぶしっ…」,,,
89,88,春希,「もうとっくに夜が明けてるからな」,,,
91,90,千晶,"「ん～…ふあぁぁぁぁ～。
そういえば、今、何時ぃ？」",,,
92,,,"始業前に、『もしや』と思い顔を出した荻島研究室には、
その『もしや』の素が、またしても寝袋に包まれていた。",,,
94,93,春希,「８時４０分」,,,
95,,,"それでもまだ、時間を聞かれる辺りは、
曜日を聞かれた先週に比べたら進歩…",,,
97,96,千晶,"「ちょっとぉ…まだ一コマ目も始まってないじゃん。
もう少しゆっくり寝かせといてよぉ。
まだ昨夜の酒、抜けてないのに～」",,,
98,,,"なんて、そんな低いレベルで満足してたら、
とてもじゃないが可哀想過ぎる。",,,
100,99,春希,"「突っ込みどころが多すぎて
まともに反論する気も起きないが敢えて一つ…
レポートも書かない奴が学校に泊まり込むな」",,,
101,,,今後の俺が。,,,
103,102,千晶,「ふあぁぁぁ～」,,,
104,,,"寝袋からむくりと起きあがり、
髪をかき上げながら盛大にあくびをする和泉。",,,
106,105,春希,"「早く起きろ。
先輩たちが来る前に片づけて出てけよ」",,,
108,107,千晶,"「女の寝姿を目の当たりにしてんだからさぁ、
もう少し照れが入ってもいいんじゃないぃ？」",,,
110,109,春希,"「俺にそういう態度を取って欲しいなら、
もう少し色気のある仕草とか表情とか喋り方とか、
あるんじゃないのか？」",,,
