Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,木崎,"「北原、頼んでおいた資料できてる？
俺、そろそろ取材出かけたいんだけど」",,,
7,6,春希,"「あ～、調整して打ち出すだけになってます。
すいません、あとちょっとだけ待ってください」",,,
9,8,木崎,"「ＯＫ、十分。
ああ、それとプリントアウトはモノクロでいいから」",,,
11,10,春希,"「了解です。
すぐやります」",,,
13,12,浜田,「俺のデータ集計の方は…」,,,
15,14,春希,"「すいません。
そっちは松岡さんに仕上げ頼んでます」",,,
17,16,松岡,"「せっかくツール化されてるのに、
使いこなせないんだもんなぁ浜田さん。
このくらい自分でやってくださいよ」",,,
19,18,浜田,"「そのツール作ったの北原だろ。
なんでお前が威張る必要がある？」",,,
21,20,松岡,"「…で、北原。
交換条件で俺の頼んだ仕事どうなってる？
テキスト起こしとレイアウトとＰＤＦ化と…」",,,
23,22,木崎,「それ全然等価交換じゃないだろ」,,,
25,24,浜田,「お前こそ若いくせに人に頼んでばっか…」,,,
27,26,松岡,"「やっぱ目指すなら編集長ですからね。
今のうちに人使うことにも慣れておかないと」",,,
29,28,浜田,"「人に使われたこともなくて人を使えるようになれるか。
俺たちは名前の前にサーなんかついてねぇ」",,,
31,30,春希,"「木崎さん、松岡さん、両方とも上がりました。
はいお待たせしました！」",,,
33,32,木崎,"「お～サンキュ。
それじゃ俺出張に行ってくるから！
今日は直帰なんでよろしく～」",,,
35,34,松岡,"「お～サンキュ。
それじゃ俺、今日はこれで上がり…」",,,
37,36,浜田,"「いいやまだだ。
俺の説教が残ってる」",,,
39,38,春希,「…その前にちゃんとチェックもして欲しいんですが」,,,
40,,,………,,,
41,,,"呆れたようにため息をついたふりをしながらも、
この騒がしい編集部の中で充実感を噛みしめる。",,,
42,,,だって、こんなに騒がしい。,,,
44,43,松岡,"「勘弁してくださいよ浜田さん～。
俺、今日は自分の一生を左右するかもしれない
大事な用が…」",,,
46,45,浜田,"「連休ボケのリハビリという大事な用か？
お前昨日も今ぐらいの時間に帰ったろ」",,,
47,,,"年が明けてから数日が経ち、
編集部はいつもの喧噪を取り戻した。",,,
48,,,"昼間は多くの席が人で埋まり、
いない人たちからも電話で何度も連絡が入り、
気の休まる暇なんかなくなって。",,,
49,,,"夜遅くなっても、誰かが必ず残ってて、
電話の声やキーボードを叩く音が響いてる。",,,
50,,,"だから、俺はここにいる。
…いつでも、必ず誰かがいてくれるから。",,,
51,,,ここにい続ければ、一人にならないから。,,,
53,52,松岡,"「来週から！　来週から本気出しますから！
そんな厳しいこと言わないでくださいよ～」",,,
55,54,浜田,"「笑わせるな！　風岡に比べれば俺なんか菩薩だ。
…北原とお前を比べると、俺のその優しさが
良くなかったのかもと思うけどな」",,,
57,56,松岡,"「あ…そういえば麻理さん、
今日グァムから帰ってくるはずですよね？」",,,
59,58,春希,「あ…」,,,
61,60,浜田,「すぐ話を逸らすし」,,,
