Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,春希,「あ…」,,,
7,6,麻理,「すまない、遅くなった」,,,
9,8,春希,"「いや、そんなに遅れてないです。
…約束の時間からは」",,,
10,,,現在、土曜日の２５時１５分…,,,
11,,,"最初、『土曜の１時にこの前三人で飲んだ店』と
言われた時には、『昼間だと開いてないんじゃ？』と、
思いっきり的外れな指摘をしてしまったっけ。",,,
13,12,麻理,"「どうしても片づけておきたい仕事が手間取って。
明日はさすがに休みたかったし」",,,
15,14,春希,「確か、先週の土日も全出だったんですよね？」,,,
17,16,麻理,「その前まで５連休取ってたんだ。仕方ないよ」,,,
18,,,"土曜の２５時まで働いてるだけで
相当なものだと思うけど…
相変わらず麻理さんの労働基準法は穴だらけだ。",,,
20,19,春希,「何飲みます？」,,,
22,21,麻理,"「あ、それじゃ最初はビール…っ、
いや、今日は酒はやめとこう。
ジンジャエールで」",,,
24,23,春希,「…大丈夫ですか？」,,,
26,25,麻理,"「…私が酒を頼まないというのは、
それほど目をひん剥いて驚くことなのか？」",,,
28,27,春希,"「熱は？　気分はどうです？
寒気がするとかありませんか？」",,,
30,29,麻理,「人が予防線張ったというのにお前という奴は…」,,,
31,,,"別にネタで麻理さんの強がりをスルーした訳じゃない。
ただ、本当に表情が優れないように見えただけで…",,,
33,32,麻理,"「飲まない理由は二つもある。
だって北原…今日は真面目な話なんだろう？」",,,
35,34,春希,「麻理さん…」,,,
37,36,麻理,「さてと、それじゃ乾杯しようか」,,,
38,,,"注文して３０秒も経たないうちに置かれた
ジンジャエールのグラスを、麻理さんが軽く傾ける。",,,
40,39,春希,「…お疲れさまでした」,,,
41,,,"だから俺は『ところで二つ目の理由って？』という
どうでもいい疑問はとりあえず脇に置き、
麻理さんのグラスにグラスを合わせた。",,,
43,42,麻理,"「今週は本当疲れた…
仕事の進捗も悪かったし。
休みボケがまだ残ってるのかな」",,,
45,44,春希,「そういうこと言うから心配になるんじゃないですか…」,,,
46,,,"もし仕事中もこのテンションだとしたら、
麻理さんにしては、はかどらなかったに違いない。",,,
48,47,麻理,"「ふふ…そうよね。
余計な心配かけてごめんなさい。
でも、本当に病気なんかじゃないから」",,,
50,49,春希,"「そうですか…？
ならいいんですけど」",,,
52,51,麻理,"「それで、なに話って？
電話じゃえらく深刻そうな声だったけど」",,,
54,53,春希,"「あ、じゃあ…
えっと、俺、実は…」",,,
56,55,麻理,"「………っ、
あ、ちょっと待って！
…お手洗い行ってくる」",,,
58,57,春希,「………」,,,
59,,,…本当に大丈夫なのか？,,,
60,,,………,,,
62,61,春希,「バイト、やめようと思ってます」,,,
64,63,麻理,「………」,,,
65,,,"俺のグラスのコーラが半分くらいに減った頃、
やっと麻理さんは席に戻ってきた。",,,
66,,,"でも、どうせ体調を心配しても
『なんでもない』の繰り返しになるのははわかってたから、
間髪入れずに本題に入った。",,,
