Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,雪菜,「バイトお疲れさま」,,,
7,6,春希,「うん、ただいま」,,,
9,8,雪菜,「今はもう部屋？」,,,
11,10,春希,"「いや、駅出たところ。
戻ってからだと遅くなるから」",,,
13,12,雪菜,「あ、本当だ、電車の音聞こえる」,,,
15,14,春希,"「ああ、あれ？
今、俺が乗ってきた終電」",,,
17,16,雪菜,「…遅くまでご苦労様でした」,,,
19,18,春希,"「終電に乗って帰れるなんて早い方だって。
土曜の夜なんて、普通は始発帰りだし」",,,
21,20,雪菜,"「相変わらず凄い職場だね。
出版社ってほんと大変そう」",,,
23,22,春希,"「大変だけど、本当にやりがいあるし。
今や、バイトじゃ考えられない権限もらってるし」",,,
25,24,雪菜,「そういえば、記事も任されてたんだよね…」,,,
27,26,春希,「あ…ごめん」,,,
29,28,雪菜,「…何が？」,,,
31,30,春希,「………」,,,
33,32,雪菜,「………」,,,
35,34,春希,「久しぶり、雪菜」,,,
37,36,雪菜,「うん、春希くん」,,,
38,,,"自然に話が弾んだので忘れてたけど、
一月ぶりの雪菜との会話だった。",,,
39,,,"なけなしの勇気を振り絞って雪菜に送った、
用件だけを書き連ねた簡潔なメール。",,,
40,,,"彼女にとってその素っ気なさはいたく不満だったようで、
すぐに来た返信は意趣返しのように簡潔なものだった。",,,
41,,,『今から電話していい？』,,,
42,,,"結局、そのメールに応えるために、
またしてもなけなしの勇気を振り絞って、
通話ボタンを押したのがついさっきのこと。",,,
43,,,………,,,
45,44,雪菜,"「え…本当なの？
開桜社、入れそうなんだ！」",,,
47,46,春希,"「いや、全然違うって。
ただ、今の上司の人が人事に推薦してくれるって…」",,,
48,,,結局…,,,
49,,,"雪菜と連絡を取った本当の目的は、
最初の一分で達成されてしまった。",,,
51,50,雪菜,"「それだけでも凄いことだよ。
だって、職場の人に認められたってことでしょ？
内定出たも同然じゃない」",,,
53,52,春希,"「さすがにそこまでは…
ほんのちょっとフライングスタートできたって感じかな」",,,
54,,,"けれど、だからって
『じゃあ、さよなら』で済ませられるほど、
俺たちはお互いを、そんな風に割り切れない。",,,
56,55,雪菜,"「その上司の人、すごく優秀なんだよね、確か。
前に春希くんが言ってた、
若手で一番の出世頭の<R女性|ひと>でしょ？」",,,
58,57,春希,"「ま、とにかく、その人の手前もあるし、
情けない結果にだけはならないようにするさ」",,,
59,,,"だから…
『俺が部屋に帰り着くまで』という約束で、
ちょっとだけ無駄話しようって。",,,
61,60,雪菜,"「…気づいてる？
それ内定宣言だよ？」",,,
63,62,春希,「…そういうことになるなぁ」,,,
64,,,本当にとりとめもないことを話した。,,,
65,,,"進級の話、テストの話、バイトの話、卒論の話。
…そして、今は就職活動の話。",,,
67,66,雪菜,「ふふ…相変わらずそういうところは自信満々だね」,,,
69,68,春希,"「この時のためにいい成績取っておいたし、
バイトで社会経験も十分に積んだし、
ビジネスコミュニケーションのセミナーにも通った」",,,
70,,,"特に今日、麻理さんから告げられた“将来の話”は、
さっきまでの俺と同じように、雪菜を興奮させた。",,,
72,71,雪菜,「頭でっかちって思われるかも？」,,,
74,73,春希,"「頭がでかくて何が悪い。
支える体だってあることをアピールするまで。
…主に体力面とは違う意味で」",,,
75,,,"自然、足は遅くなり、
いつもなら５分で辿り着くはずのマンションまで、
１５分もかかり。",,,
76,,,"それでもこの会話を終わらせてしまうのが惜しくて、
一度、近所の公園までまわり道をした。",,,
78,77,雪菜,"「そっか…わかってたけど、春希くんは本当に凄いな。
わたしなんか卒業後のこと、まだ何も決めてないのに」",,,
80,79,春希,"「早く決めることイコールいいことじゃないって。
雪菜は持ち時間全部使って考えればいいと思う」",,,
81,,,"雪菜だって、もう気づいてる。
俺が約束を破って、引き延ばし工作に入ってるって。
…持ち時間を全部使ってるって。",,,
82,,,"それでも、まるっきり気づかないそぶりで、
そろそろ３０分に及ぶ無駄話を
一生懸命続けてくれていた。",,,
84,83,雪菜,「時間切れで負けになっちゃったりして」,,,
86,85,春希,"「雪菜なら大丈夫。
しっかり考えて、必ず自分の道を見つけるって。
…俺が保証する」",,,
87,,,"それでも、時は無常にも流れ、
どれだけまわり道をしても限界は訪れ。",,,
89,88,雪菜,"「おめでとう…はまだ早いんだったね。
頑張れ、春希くん」",,,
91,90,春希,「ありがと………あ」,,,
92,,,そして…,,,
94,93,雪菜,「どうしたの？」,,,
96,95,春希,「………着いた」,,,
98,97,雪菜,「…そっか」,,,
100,99,春希,「ごめんな、こんな遅くまで」,,,
102,101,雪菜,"「最初からの約束通りだよ。
春希くんが家に着くまでの、暇つぶし」",,,
104,103,春希,「…そうだったな」,,,
106,105,雪菜,「うん…」,,,
108,107,春希,「じゃあ…」,,,
110,109,雪菜,「おやすみなさい」,,,
112,111,春希,「おやすみ」,,,
114,113,春希,「………」,,,
116,115,千晶,「…小木曽さん？」,,,
118,117,春希,「ああ」,,,
119,,,"話をしなくちゃならないもう一人は、
相変わらず気まぐれで俺の目の前に現れた。",,,
121,120,千晶,"「ずいぶん堂々としてたね。
あたし見つけたとき、慌てると思ったのに」",,,
123,122,春希,"「別に、今さら隠すことなんかない。
千晶がここにいるって言っても構わなかったよ」",,,
125,124,千晶,"「へぇ…
完全に仲直りしたんだ、彼女と」",,,
127,126,春希,「今日は何だ？」,,,
129,128,千晶,「話があるって言ってたのはそっちじゃなかったっけ？」,,,
131,130,春希,「あれからメール出してもシカトしてたくせに…」,,,
133,132,千晶,「べっつに～」,,,
135,134,春希,"「何が別にだ。
答えになってないだろ」",,,
137,136,千晶,「ふん」,,,
138,,,ついでに、なんかふてくされてた。,,,
140,139,春希,「いつから待ってた？」,,,
142,141,千晶,「３０秒前」,,,
144,143,春希,「嘘だな」,,,
146,145,千晶,「さわんな」,,,
147,,,"ちょっと触れてみた頬の冷たいこと…
数分のレベルじゃない冷え方だった。",,,
149,148,春希,"「寒いだろ。早く部屋に入るぞ。
すぐに風呂湧かすから」",,,
151,150,千晶,「へぇ…さっさと帰れとか言わないんだ」,,,
153,152,春希,「今日は妙に突っかかるな？」,,,
155,154,千晶,「べっつに～」,,,
156,,,千晶は、この前会ったときの捨て猫のままだった。,,,
157,,,…この前と違って、俺に懐いてないけれど。,,,
159,158,春希,"「ほら、行くぞ。
俺も寒いんだ」",,,
161,160,千晶,「ん～…」,,,
163,162,春希,"「風邪ひいたらどうすんだ？
お前、もうすぐ定期公演なんだろ？」",,,
165,164,千晶,"「春希が心配すべきは、
実はそんなことじゃないんだけどねぇ」",,,
167,166,春希,「…本当に何なんだよ今日は」,,,
169,168,千晶,<F16「流産しちゃったらどう責任取るつもりだ…」>,,,
171,170,春希,"「立てほら！
さっさと歩く」",,,
173,172,千晶,「う～、ううううう～」,,,
175,174,春希,"「わざわざ人の部屋の前まで来といて、
そこからテコでも動かないってのはどういう了見だよ！」",,,
176,,,本当に、気まぐれな奴…,,,
177,,,………,,,
179,178,千晶,「あめんぼ赤いなあいうえお～！」,,,
181,180,春希,"「やめろ！
近所迷惑だ！」",,,
182,,,"さすがに本気で冷え切っていたらしく、
風呂に湯を張ると、千晶は大人しく
浴室へと消えていった。",,,
183,,,"…脱がせるのまで俺にやらせたり、
風呂に入ってからはちっとも大人しくしてないのは、
まぁ、『千晶だから』で片づけるしかないけど。",,,
184,,,"それにしても、千晶の奴…
今日はいつにも増してワガママにも程がある。",,,
185,,,"最初から妙に不機嫌で、
まるで喧嘩をふっかけてるみたいな態度だったし。
もしかして、公演を間近に控えてプレッシャーが…",,,
186,,,………それはないな。,,,
188,187,春希,「おっと」,,,
189,,,それとも…,,,
190,,,"もしかして今日は、
今までにみせたのとはまた違う『新たな役』なのかな？",,,
191,,,………,,,
193,192,千晶,「………（がつがつ）」,,,
195,194,春希,"「『いただきます』くらい言え。
この恩知らず」",,,
197,196,千晶,「醤油～」,,,
199,198,春希,"「夜も遅いから味薄くしてんだよ。
我慢しろ」",,,
201,200,千晶,「…油はぎっとりだけどね」,,,
203,202,春希,「嫌なら食わなくていいんだぞ」,,,
205,204,千晶,「………（もぐもぐ）」,,,
207,206,春希,「都合の悪いことには返事しねえんだもんなぁ」,,,
209,208,千晶,"「………っ！？
むぐ…っ」",,,
211,210,春希,「あ～、ほらっ、お茶」,,,
213,212,千晶,"「う、ううん………違う。
詰まってない」",,,
215,214,春希,「じゃあ…そんなに不味かったか？」,,,
217,216,千晶,"「それも…違う。
久しぶりにお腹にモノ入れたせい。
大丈夫、もう治まった」",,,
219,218,春希,「そか…」,,,
221,220,千晶,「うん…」,,,
222,,,"千晶がようやくペースを落としたため、
微かにキャベツを噛みしめる音が聞こえてくる。",,,
223,,,どんだけ腹減ってたらこんな食い方になるんだか…,,,
225,224,春希,「相変わらず、まともに飯食ってないのかよ」,,,
227,226,千晶,「明後日が初日だかんね」,,,
229,228,春希,"「だからこそ栄養つけるべきだろ…
あと、ちゃんと寝てるか？」",,,
231,230,千晶,「明後日が…」,,,
233,232,春希,"「あ～、わかったわかった！
今日はここで寝てけ。
稽古の時間に間に合うように起こしてやるから」",,,
235,234,千晶,「稽古なら今でもやってるよ、夜通しで」,,,
237,236,春希,「…なんだって？」,,,
239,238,千晶,"「きっと今ごろみんなパニックだね。
あたし、主役下ろされるかも」",,,
241,240,春希,「………」,,,
242,,,そう呟きつつも、相変わらずその表情は飄々としてる。,,,
243,,,"ウァトスの脚本兼主演女優は、
自分が示した最悪の事態を
まるで想定していなさそうだった。",,,
245,244,春希,"「そんなどうしようもない状況なのに、
なんでわざわざここに来たんだよ？」",,,
247,246,千晶,<F16「なんでって…」>,,,
249,248,春希,"「この前、脚本が遅れ気味って言ってたろ。
だから皆、その遅れを取り戻すために、
夜通し頑張ってんじゃないのか？」",,,
251,250,千晶,「いや、この時期ならいつものことだけど…」,,,
253,252,春希,"「だからって、主役が抜けてどうすんだよ…
ウァトスはお前がいなくちゃ成り立たないんだろ？
お前は、あの劇団に大きな責任があるんだろ？」",,,
255,254,千晶,「そりゃ、あたしがいなけりゃ三流もいいとこだけど」,,,
257,256,春希,"「そんな一流のお前が、皆に迷惑かけたあげく、
更にワガママを重ねるのか？」",,,
259,258,千晶,"「春希がそれを心配するかね…
あたしらがどんな劇やろうとしてるか知ってるよね？」",,,
261,260,春希,"「そんなこと関係ない。
ただ、能力があるのに自分の責任を果たさない奴は
見ててイライラするだけだ」",,,
263,262,千晶,「…っとに、難儀な奴だね」,,,
265,264,春希,「ほっとけ」,,,
266,,,"よりにもよって、千晶に呆れられるなんてな。
ま、自覚はあるけど…",,,
268,267,千晶,「すぐに戻るよ。ほんの二時間なら大丈夫だって」,,,
270,269,春希,"「…その二時間、
俺を待ってる間に食いつぶしてないか？」",,,
272,271,千晶,"「だから大したことじゃないんだって。
ただあたしは…ほんのちょっとだけ…」",,,
274,273,春希,「ほんのちょっとだけ、なんだよ？」,,,
276,275,千晶,「………」,,,
278,277,春希,「………」,,,
280,279,千晶,「～っ！」,,,
282,281,春希,「…千晶？」,,,
284,283,千晶,「………ボツ」,,,
286,285,春希,「は、はぁ？」,,,
288,287,千晶,"「言おうと思った理由が、
あまりにもありきたりだったからボツにした。
ちょっと待って、もっかい考えるから！」",,,
290,289,春希,「………お前な」,,,
291,,,"演技の練習でもしてるのかと思うくらい、
懊悩、閃き、驚き、戸惑い、悔しさ、ふて腐れと、
次から次へと表情を切り替えて…",,,
292,,,"結局出てきた言葉は、
まったく無関係の意味不明さだった。",,,
294,293,千晶,「あ、そだ、これで行こう！」,,,
296,295,春希,「これで行こうって…」,,,
297,,,"その後もう一度、
懊悩、照れ、否定、嫌悪、閃きという流れで
千晶らしくなく落ち着かない挙動を繰り返し…",,,
299,298,千晶,「はい、チケット」,,,
300,,,"最終的にバッグをまさぐると、
中から一枚の封筒を取りだした。",,,
