Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,"第三章　秋\k

",,,
5,,,"「よ、おはよ冬…」\k
「おい委員長？　北原！」\k
「あ、は～い！」\k
「配布物あるから今すぐ職員室まで来てくれ。実は回収期限が明後日なんだ…」\k
「…それ、いつから机の上に詰まれてたんです？」\k
「…まぁ細かいことはいいじゃないか。とにかく至急頼むな」\k
「そりゃまぁ、何とかしますけど」\k
「いつも悪いな、じゃあとにかく持ってってくれ。結構重いんだこれが」\k
　―………\k
　夏休みが明けて二週間。\k
　九月も中旬になり、生徒側にも教師側にも、そろそろ夏休みを引きずっている者がいなくなった頃。",,,
6,,,"「あ、北原君、お昼休みに悪いんだけどさ、ちょっと時間もらえる？」\k
「なに？　なんか困りごと？」\k
「うん、結構深刻なことでね…ほら、今日って図書委員の定期会の日じゃない？」\k
「ああ、そういえば…あれ？　今日原田さんって…」\k
「そうなのよ…宏美、風邪でダウンしちゃって、代役立てないといけないんだけど」\k
「あ…」\k
「代役立てないといけないのよ」\k
「俺、基本的には関係ないよね？」\k
「うん、そうだね」\k
「…なのにその笑顔はなに？」\k
「今日、結構重要な話らしいんだよね。宏美から絶対に誰か出てって頼まれてて…」",,,
7,,,"「………」\k
「………」\k
「…今から図書室？」\k
「さぁすが委員長！　いざと言うときもそうでない時も頼りになるぅ！」\k
「そういうのはいいから。それより五時間目遅れたら先生に言い訳しといて」\k
「任せて！　代返だってなんだってやっちゃうから」\k
「やめて。その声でそれだけはやめて…」\k
　―………っ。\k
　三年Ｅ組委員長北原春希は相変わらず、というには今まで以上に周囲にこき使われていた。\k
　今まで通りの委員長の仕事はもちろん、三年来ずっと信頼され続けてきた教師たちからの言いつけ。新たに信頼を勝ち得たクラスメイトからの野暮用。それに…",,,
8,,,"「よ～春希、それじゃ今日も行こうか～」\k
「親志…」\k
「ホームページ、とりあえずだけど立ち上げてみたんだ。それで今日は色々と意見を聞かせてもらって…」\k
「いや、あのさ、そういうの委員会メンバーでなんとかならないか？」\k
「駄目駄目！　あいつらなんかスキルも主張もねえんだもん。口を揃えて『春希がいいって言ったらいい』の一点張りなんだぜ？」\k
「…いや、俺今年は実行委員じゃないんだけど」\k
　それに、二学期が始まると同時に動き出した学園祭の実行委員のヘルプまで割り込み、もはや休憩時間も放課後もない状況に陥っていた。\k
「上級生を差し置いて仕切りまくった去年と一昨年の自分を恨むんだな」\k
「いや、それは先輩たちにも悪いことしたとは思うよ？　けど今年はさぁ…」\k
「バンド練習か？　けどどうせステージ上がんないんだろお前は？　だったら別に毎回参加しなくてもいいじゃん」",,,
9,,,"「そりゃそうかもしれないけど…もしもってことがあるかもしれないし」\k
「武也が病気で倒れたりするかよ。女に刺されるならまだしも」\k
「…そっちの可能性がそんなに低いと思うか？」\k
「ほら、いいからいいから。お前がいないとこっちが進まないんだよ！」\k
「あ、こら、離せ！　わかった、わかったからちょっとだけ待ってくれ！」\k
　―～っ！\k
「じゃあな！　冬馬」\k
「………」\k
「………気をつけて帰れよ～」\k
「………………」\k
「ほら行くぞ春希！」\k
「あ、ああ…」",,,
10,,,"　隣の席で窓の外に目をやり、こちらのやり取りにまるで興味なさそうなかずさから返事をもらえないまま、学園祭実行委員『じゃないけどメインスタッフ』の北原は、もはや親友と言ってもいいくらいに親しくなった早坂に連れられて教室を出て行った。\k
　そして、それから数秒間、誰かさんが呼吸を整える程度の時間が過ぎて…\k
「………………………～～～っ！」\k
",,,
11,,,"　直後の、窓際の列の机が全部将棋倒し式に転がっていった瞬間の大音響は、幸いなことに廊下の先を行く北原の耳には届かなかった。\k

",,,
12,,,"　その日の第二音楽室は、久々に“ある意味”気合の入った激しいリサイタルが繰り広げられた。\k
　階下の教室で練習していた吹奏楽部の音をたった一台でかき消していしまうほどのピアノに、当の吹奏楽部員たちは『音楽科の嫌味』を感じ、モチベーションをだだ落ちにしていた。",,,
13,,,"　けれど今日は、そのピアノの大音響にギターソロは混じってこなかった。\k

　だから、かずさの演奏はボルテージが上がる一方だった。\k
　もちろん、ヘタクソな騒音に悩まされないために伸び伸びと弾けているとか、そういう前向きな理由ではなく…\k
「このイエスマン！　風見鶏！　玉虫野郎！」\k
　この罵詈雑言を他人に聞かれないためのフォルティッシシモだった。\k

　夏休みが明けてから、かずさと北原はほとんど言葉を交わしていない。\k
　それこそ、あの日の劇的な邂逅はなんだったんだと言うくらいに。\k
　『いくら委員長が親身になって声を掛けても不良娘がことごとく無視するから』と、多分世間にはそう認識されているはずだった。\k
「どうして練習に来ないんだ！　お前に残された時間なんか全然ないって本当にわかってるのか！」",,,
14,,,"　けれど事実は、というか、かずさの中だけの真実はまるで正反対で、そういう事態に陥った原因は全て北原の方にあるらしかった。\k
　確かにここ数日、かずさは北原からの呼びかけをことごとく無視していた。\k
　けれどそれは、『何を言われても反応しない』という訳ではない。\k
　かずさにしてみれば、彼が正解を引き当てないのが何もかも悪い。\k
　『おはよう』なんかどうでもいい。\k
　『さよなら』なんて知ったこっちゃない。\k
　『宿題やってきたか？』話にならない。\k

　『またギター教えて欲しいんだけど』\k
　そのたった一言がどうして言えないのか…\k

「だからちっとも上手くならないんだ！　全然わかってない！」",,,
15,,,"　第二音楽室から遠隔操作で彼を指導し始めて二十日ほどで、かずさは早速壁にぶち当たっていた。\k
　ピアノで、ベースで、ドラムで、おおよそ自分の素質とセンスと天才の全てをつぎ込んで支援しているのに、努力型の秀才君は、こと楽器に関しては相変わらずその才覚の片鱗をなかなか見せてくれない。\k
　相手の能力の限界や伸びしろや成長速度が掴めない。\k
　子供の頃、友達がどんどんピアノ教室から脱落していき、徐々に交流がなくなってしまうのを歯痒く思っていたあの頃を思い出してしまう。\k
　だから、かずさはますます苛つきを重ねていく。\k
　今から考えれてみれば、最初から何もかも無理があったのかもしれない。\k
　あまり…というか全然忍耐力のない指導者。\k
　指導経験の…というかコミュニケーション能力の未熟さが招く意思疎通の不徹底。\k
　…そもそも、約束もなく指導者の正体すら知らない、それどころか指導であると相手に認識されているかもわからない練習方法。",,,
