Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,春希,"「そこをなんとか…
連絡だけでも取れないでしょうか？」",,,
7,6,美代子,"「いえ、ですから、
何度聞かれても知らないことは答えようが…」",,,
8,,,コンサートからもうすぐ一週間…,,,
9,,,"あれ以来、関係筋のどこに探りを入れても、
冬馬曜子の所在を教えてくれる人はいなかった。
…本人が経営する会社ですら。",,,
11,10,春希,"「決してご迷惑はおかけしません。
開桜社の北原と告げていただければ、
社長さんも納得いただけるはずです」",,,
13,12,美代子,"「あのですね北原さん…
私もこうして何度もお話させていただいているので、
あなたが信頼のおける方だというのはわかっています」",,,
15,14,春希,「あ、ありがとうございます」,,,
17,16,美代子,"「ですが現在、弊社としても
冬馬と連絡が取れない状態でして、
実際困ってるんです。お恥ずかしい話ですが…」",,,
19,18,春希,「そうなんですか…」,,,
20,,,"事務員さんの言いようは、
普通なら会社存続の危機とも取れる内容ながら、
社長が社長だけに緊張感が伝わってこなかった。",,,
21,,,"だからこそ、その答えが事実なのか、
それとも組織的関与なのか
わかりづらくなっているのも事実で。",,,
23,22,美代子,"「ええ、大変申し訳ありませんが、
そういうことですので…」",,,
24,,,まったく、どこにいるんだ曜子さんは…,,,
25,,,"自分の愛娘が今、どんな状態で、
どれだけ親の助けを求めているか、
わかってるんだろうか。",,,
26,,,"それとも、俺に任せてしまえば安心だなんて、
未だにそんな呑気な認識でいるんだろうか。",,,
27,,,状況は、こんなにも激しく変わってしまったって言うのに…,,,
29,28,春希,「わかりました…残念です」,,,
31,30,美代子,「お力になれず…」,,,
33,32,春希,"「いえ、仕方ないです。
…かずささんから是非会いたいと
言付かってたんですが、やっぱり無理ですか」",,,
34,,,"本当に残念だ。
…非常手段に訴えなければならないなんて。",,,
36,35,美代子,「………ちょっと待ってください」,,,
38,37,春希,"「それでは失礼します。
もしも社長さんに連絡取れましたら北原の方に…」",,,
40,39,美代子,"「だからちょっと！
あ、切っちゃ駄目！
…ではなくお待ちください」",,,
42,41,春希,「…ですがこれ以上お手数をお掛けするのも」,,,
44,43,美代子,「あ、いえ、今度はこちらから質問なんですが…」,,,
46,45,春希,"「あ、アンサンブルの記事チェックの件でしょうか？
それでしたら週明けには…」",,,
48,47,美代子,"「…弊社の冬馬かずさと連絡を取ったんですか？
いつ？」",,,
50,49,春希,"「え、あ、直接コンタクトを取るのは
問題ありましたでしょうか？
ですが最初の顔合わせの時には…」",,,
52,51,美代子,"「いえいえいえ！　そういう話じゃなくて！
…彼女の居場所、知ってるんですか？」",,,
54,53,春希,"「あれぇ？　おかしいなぁ…
つい先ほど滞在先に伺ってきたばかりなんですが」",,,
56,55,美代子,"「っ、ど、どこです滞在先って！
彼女は無事なんでしょうか！？
け、怪我の具合は？」",,,
58,57,春希,"「…どうしてそちらで把握してないんです？
連絡行ってるんじゃないんですか？」",,,
60,59,美代子,「そ、それは…」,,,
62,61,春希,「それは？」,,,
64,63,美代子,「………」,,,
66,65,春希,「………」,,,
67,,,"冬馬曜子に関しては、
あっさりと行方不明と認めておきながら、
<R本当の不明者|とうまかずさ>に関してはこの反応。",,,
69,68,美代子,"「あのですね北原さん。
実は私困ってるんですよ」",,,
71,70,春希,「ええ、私も困ってます」,,,
73,72,美代子,「………」,,,
75,74,春希,「………」,,,
76,,,"それはつまり、
その、<R認識の軽すぎる不明者|とうまようこ>の方は…",,,
78,77,美代子,"「…そちらに社長からの連絡が行けば、
こちらに冬馬かずさから連絡が入るということで
よろしいでしょうか？」",,,
80,79,春希,「…機転の利いた対応感謝いたします」,,,
81,,,まるで誘拐犯みたいだな、俺…,,,
82,,,………,,,
84,83,春希,「…ふぅ」,,,
86,85,鈴木,"「北原君聞いたよ！
アンサンブルの増刊作ることになったんだって！？」",,,
87,,,"と、本業とは関係あるようなないような大仕事を終え
一息ついた俺を、<R野次馬|すずきさん>が待ち構えていた。",,,
89,88,春希,"「作るのは編プロですよ。
俺はお手伝いみたいなもので」",,,
91,90,鈴木,"「え～、わたしの聞いた話じゃ
ほとんど一人で作ってるってことだったけど。
記事書いて写真撮って編集して印刷して営業して…」",,,
93,92,春希,「どこの同人誌ですか…」,,,
94,,,"とは言え、その半分以上を
本当に担当してるという事実は
ちょっとどうかと思わないでもない。",,,
95,,,"大手出版社にはあり得ない業務範囲というか、
さすが中小企業というか…",,,
97,96,春希,"「単に作業量が多いだけですよ。
基本的には編プロの人たちにフォローしてもらうし、
編集長も全面監修してくれるって…」",,,
99,98,鈴木,「それでもアレだよそれ」,,,
101,100,春希,「どれですか…」,,,
103,102,鈴木,"「入社一年目にして
編集後記の一番最初に名前が出るんだよ！？」",,,
105,104,春希,「誰もそんなところ注目しませんって…」,,,
107,106,鈴木,"「何言ってるの！　松っちゃん大ショックだよ？
彼もう三年目なのに
三番手から上に上がったことないんだよ？」",,,
109,108,松岡,"「鈴木さんも二番手から
上がったことありませんよねぇ！？」",,,
111,110,春希,「というか本人の目の前で煽らないでください…」,,,
113,112,鈴木,"「え～だって本人の目の前でないと
陰口になっちゃうじゃん。
わたしそういう陰湿なの嫌だなぁ」",,,
115,114,松岡,"「だからって面と向かって苛められても
ちっとも嬉しくないんですけど…」",,,
116,,,"そんなこんなで、
元々、アンサンブル本誌の単なる一記事として
掲載されるはずだった『冬馬かずさ特集』は…",,,
117,,,"いつの間にか、１００ページを超える特別増刊号にまで
その規模を拡大していた。",,,
118,,,"編プロと共同とは言え、雑誌まるごと一冊。
しかも俺が直接編集に<R携|たずさ>わるという、
記念すべき初の大仕事。",,,
119,,,"締め切り２末、発売は３初。
冬馬かずさの日本公演の熱気が冷めやらぬうちの、
ギリギリのタイミング。",,,
121,120,かずさ,「あたしのお陰だな」,,,
123,122,春希,「…まぁ、それは否定しない」,,,
124,,,"そして今、その表紙を飾るはずの主役が、
俺の目の前で軽く悪態をついている。",,,
125,,,"さっきまで、風呂場で俺に髪と身体を洗わせて、
作り直したカレーに『やっぱまずい』とケチつけて、
今は、両手の包帯を替えさせている。",,,
127,126,かずさ,"「お前が初めて作る本が、
よりにもよってあたしの特集号なんてな」",,,
129,128,春希,"「冬馬かずさと同級生だったからって以外に
俺が任される理由がないからな」",,,
130,,,"左手の捻挫はだいぶ腫れが引いたから、
そっちはもうサポーターだけにして、
今は右手の傷を消毒してる。",,,
132,131,春希,"「バイトから正社員になれたのだって、
お前が国際コンクールで準優勝したときの記事が
認められたから…」",,,
134,133,かずさ,「いちっ！」,,,
136,135,春希,「こら、動くな」,,,
138,137,かずさ,"「そっちこそ、もっと優しくしろ。
お前のやり方、いちいち染みるんだよ」",,,
140,139,春希,「我慢しろ、自業自得だろ」,,,
141,,,"何もかも俺に依存してるくせに、
文句だけはいっぱしどころの騒ぎじゃない。",,,
142,,,"ワガママなかずさが帰ってきた。
自分勝手なかずさが戻ってきた。
…生気が、蘇ってきた。",,,
144,143,かずさ,"「酷い言い草だな。
大恩人に対して」",,,
146,145,春希,「…そこまで言うか？」,,,
148,147,かずさ,"「さっきまでの話を聞いてたら、
編集者としてのお前はどう考えても
あたしに育てられたみたいなもんじゃないか」",,,
150,149,春希,「違うね、そんなのはきっかけだ」,,,
152,151,かずさ,"「じゃあお前は、自分が出版社に就職できたのも、
いっぱしの編集者気取りができるのも、
全部自分の実力だって言うつもりか？」",,,
154,153,春希,"「それも違うな…
俺を引っ張り上げてくれた、ある人のおかげだよ」",,,
156,155,かずさ,「ある人？」,,,
157,,,"そんな、元に戻りつつあるかずさが嬉しくて、
俺もいつも通り、全ての文句にいちいち反論する。",,,
159,158,春希,"「バイトの頃、俺の面倒を見てくれた先輩がいてさ、
その人がお前の記事を任せてくれて、
俺を編集部に推薦までしてくれた」",,,
161,160,かずさ,「………」,,,
162,,,ついでに、ついつい自分語りを始めてしまう。,,,
164,163,春希,「まだ若いのにものすごく有能で、しかも厳しくて…」,,,
165,,,"…そういえばこれは、
昔からかずさには特にウザがられてた癖だったっけ。",,,
167,166,春希,"「ついでに、カッコよくて颯爽としてて、
…しかも、ものすごい美人だった」",,,
169,168,かずさ,"「っ…
お、女…なのか？」",,,
171,170,春希,"「今はアメリカの子会社に赴任してるけどさ、
いずれは編集長になって戻ってくるってもっぱらの噂で」",,,
172,,,確か、特に機嫌が悪くなるのは、俺が…,,,
174,173,かずさ,「………好きだったのか？」,,,
176,175,春希,「お前なぁ…見境なく嫉妬するなよ」,,,
178,177,かずさ,「っ…悪いかよ」,,,
180,179,春希,「冗談だったのに…」,,,
182,181,かずさ,「冗談で…済むか」,,,
183,,,今から考えれば、そういうことだったのかもしれない…,,,
184,,,"俺の自分語りを聞いてる時、
かずさが特に機嫌が悪くなる瞬間があった。",,,
186,185,かずさ,"「お前の口から、あたしの知らない女の話聞かされて、
冷静でいられるわけなんかないだろ…」",,,
188,187,春希,「………」,,,
191,190,春希,"『とにかく、一度でいいから、
彼女が歌ってるところ見て欲しいんだ。
…絶対、認識が変わるから』",,,
193,,,"それは、俺が雪菜の話を…
あの頃は知らなかった女性の話を、
ついつい口に上らせた時。",,,
195,194,春希,"「そういえば…
喋り方とか身のこなしとか、
ちょっとお前に似てたかな？」",,,
197,196,かずさ,「…あたしの面影を重ねたりしたか？」,,,
198,,,て、もしかしてこいつ…,,,
200,199,かずさ,「あたしに似てたから、憧れたのか？」,,,
201,,,俺を意識しだしたの、結構早かった…のかな。,,,
203,202,春希,"「確かに憧れてたけど、
別にお前に似てたからって訳じゃなかったよ…」",,,
205,204,かずさ,「…ざけるな」,,,
207,206,春希,"「っ…力入れるな。
傷が開いたらどうすんだ」",,,
209,208,かずさ,「…るさい」,,,
210,,,"と、久々に包帯から解き放たれた手のひらで、
俺の手に、ぎゅっと爪を立てる。",,,
212,211,春希,「離せよ…包帯巻けないだろ？」,,,
214,213,かずさ,「知るか」,,,
215,,,"爪だけじゃなく、その指先もまるで石のように硬くて、
この部分だけは女性らしさとまるで無縁だったけど…",,,
216,,,"でも、だからこそ尊くて、
その指先が俺の手の甲に食い込むに任せるしかなかった。",,,
218,217,春希,"「化膿するぞ？
腐りきって、手首からぽとっと落ちるぞ？」",,,
220,219,かずさ,「別に、そうなったらなった時だ」,,,
221,,,"どれだけ冗談を言っても、
もう今のかずさは、真剣に返すことしかできない。",,,
222,,,"クリスマスに再会したときと、ほぼ同じ状況なのに、
今のかずさは、あの時とは別人になってる。",,,
223,,,…もしかしたら、本当の冬馬かずさになってる。,,,
225,224,春希,「商売道具失ってどうやって生きてくつもりだ？」,,,
227,226,かずさ,「お前には関係ないだろ」,,,
229,228,春希,"「はぁ…
本当に、こんな馬鹿とは思いもしなかった」",,,
230,,,"だから俺も、センスのない、
カッコ悪い受け答えに終始するしかない。",,,
232,231,かずさ,「馬鹿、だと思うか？」,,,
234,233,春希,"「当たり前だろ。
お前のこの両手は、もうお前だけのものじゃ…」",,,
236,235,かずさ,"「あたしにとっては、
両手よりも大事なものがあるって言ったら？」",,,
238,237,春希,「………」,,,
239,,,"そんな中途半端な態度だから、
ど真ん中の剛速球を受け止めることなんかできない。",,,
240,,,ただ、一瞬心臓を止め、息を詰まらせるだけ。,,,
242,241,かずさ,"「本当に気づいてくれてなかったのか…？
あたし、全然隠せてないと思ってたんだけどな」",,,
