Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
2,,,「あ…」,Đây là câu tiếng việt Ế Ể Ẩ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ HỐ,,
3,,,とうとう、降ってきた。,,,
5,,,"<R空港|ここ>に着いたときから、
いつ泣き出すかもしれなかった空は、
ちょっとだけ意地を張り、その涙を冷たい風で凍らせた。",,,
6,,,"耳をつんざくジェットエンジンの音が、
ゆっくりと遠ざかっていく。",,,
7,,,"その騒がしさをかき消すように、
空から降りてくる粉雪は、
ますますその数を増やしていく。",,,
8,,,"俺は、そんな白さの源を探すため、
真上にある空を見上げる。",,,
9,,,"いや、そんなのは言い訳で、
本当は、目の前の現実から目をそらすために。",,,
10,,,"…具体的には、今飛び立っていくあの飛行機を、
絶対に視界に収めないために。",,,
11,,,………,,,
12,,,とうとう、降ってきた。,,,
13,,,ずっと三人でいることを誓い合った日にも。,,,
14,,,三人から二人が抜け出してしまった日にも。,,,
16,15,？？？,「春希…くん」,,,
17,,,「………」,,,
18,,,そして今日…,,,
19,,,"二人から一人が去り、
一人と一人が残されてしまった日にも。",,,
20,,,"いつも、俺たちの分岐点に現れて、
辛いこと、哀しいことを覆い隠すように、
雪が、降り積もる。",,,
22,21,？？？,「帰ろう…」,,,
23,,,「っ…」,,,
24,,,"『あいつ』は去った。
そして、『俺とあの娘』だけが残った。",,,
26,25,？？？,"「帰ろうよ…
もう、ここには何もないよ？」",,,
27,,,「………だな」,,,
28,,,言葉とは裏腹に、足は一歩も動かない。,,,
30,29,？？？,"「せめて、空港の中に戻ろう？
あったかいコーヒーでも」",,,
31,,,「うん」,,,
32,,,"空を見上げた視線を、
声の主に戻すことすらしない。",,,
34,33,？？？,「………」,,,
35,,,「………」,,,
36,,,"そして、そんな突き放した態度を、
謝ることすらしない。",,,
38,37,？？？,「春希くん」,,,
39,,,「………」,,,
40,,,"一度、最低の裏切りをしてしまった相手だから。
もう、ずっと最低を貫かなくちゃならないから。",,,
42,41,？？？,「どうしても、わたしの願いを聞いてはくれないの？」,,,
43,,,「別に…」,,,
44,,,だから、俺なんかに優しい言葉をかけないで欲しい。,,,
46,45,？？？,「あなたがずっとここから動かないって言うんなら…」,,,
47,,,「あ…」,,,
49,48,？？？,"「わたし、こうしてる。
あなたが冷えてしまわないように、
ずっとこうしてるから」",,,
50,,,「っ…」,,,
51,,,背中に感じる柔らかさと温かさ。,,,
52,,,俺の胸に回され、しっかりと握りしめられた両手の強さ。,,,
54,53,？？？,"「こうされることが嫌なら…
あのコを裏切ってしまうって、辛く感じるなら…」",,,
55,,,そして、心を締めつける重さ。,,,
57,56,？？？,"「早く、ここを動いて。
わたしを、振りほどいて」",,,
58,,,そんな、背中から伝わる温かさに、凍りつく。,,,
60,59,？？？,「ね、春希くん」,,,
61,,,"彼女が純粋であればあるほど、
自分の罪深さに押し潰される。",,,
63,62,？？？,「これ以上、ここから動こうとしないなら…」,,,
64,,,"こんなに優しくしてくれて…
精一杯、我慢して背伸びして許して、
自分の中のしこりを、俺のために全部抑え込んで。",,,
66,65,？？？,「勘違い、するよ？」,,,
67,,,なのに…,,,
69,68,？？？,"「悲しさのあまり、あなたがわたしを受け入れてるって、
最低の思い込み、しちゃうよ？」",,,
70,,,"そんな瞬間も、俺の頭の中を占めているのが、
『あいつ』のことしかないって事実に。",,,
71,,,………,,,
72,,,とうとう、降ってきた。,,,
73,,,"一番大切なものを失った日にも、
やっぱり、俺の前にその白い姿を見せてくれた。",,,
74,,,雪は、覆い隠してくれる。,,,
75,,,"辛いこと、哀しいこと。
そして、見たくもない真実を。",,,
76,,,"ただ白く、綺麗なだけの世界を目の前に広げ、
俺たちを、そこに置き去りにしてくれる。",,,
77,,,………,,,
78,,,けれど、所詮雪は雪であり。,,,
79,,,"一度解けたら、そうやって隠していた事実を、
忘れていた想いを、もう一度白日の下にさらす。",,,
80,,,黒く汚れ、ぐちゃぐちゃに踏み潰された泥のように。,,,
0,,,,,,
1,,,mv01,,,
4,,,sepia.AMP,,,
81,,,,,,
82,,,CATCH,,,
83,,,1002,,,
84,,,,,,
