Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,春希,「寒…」,,,
6,,,"窓から吹き込む風は、
相変わらず肌を刺すほどに冷たい。",,,
7,,,"冬休みが空けて三日目。
講義が終わったあとに訪れた研究室は、
室内なのに、外に負けじと底冷えがしていた。",,,
8,,,この三日間、ここで顔を合わせたゼミ仲間はいない。,,,
9,,,"というのも、冬休みが空けてすぐ、
四年と院生は論文の教授レビューのため、
全員セミナーハウスに篭もってしまっていたから。",,,
10,,,"そんな意味のない研究室に顔を出す酔狂な三年生は、
やっぱり今日も皆無のようだった。",,,
11,,,"…こういう時こそ、
自由を貪る奴が寝袋で転がってるかと思ったのに。",,,
12,,,………,,,
13,,,ここ二日、講義でも研究室でも、和泉の姿を見かけない。,,,
14,,,"まぁ、いつも通りと言えばそうかもしれないけど、
せっかく冬のレポートを間に合わせたくせに、
もう元の木阿弥かよという思いもないでもない。",,,
15,,,それに…,,,
16,,,"年末のこと、ほんの少し謝りたかったし、
さらにほんの少し、感謝もしたかったんだけどな。",,,
17,,,にしてもあいつ、本当に進級できるのか？,,,
19,18,春希,「………あ、れ？」,,,
20,,,今…,,,
22,21,？？？,「よっ！」,,,
24,23,春希,「とっ…」,,,
25,,,"視界の隅に見つけたものを追おうとしたら、
いきなりお馴染みの顔に塞がれた。",,,
27,26,武也,"「どした？　ぼうっと遠くを眺めて。
すっげー可愛いコでも歩いてた？」",,,
29,28,春希,「いや、まぁ…」,,,
30,,,"あれが本人だったら、
『すっげー可愛い』のは間違いないんだけど…",,,
32,31,武也,「今日はもう講義終わりか？」,,,
34,33,春希,「ああ、まぁ…」,,,
35,,,でも、きっと人違いだろう。,,,
36,,,"だって、確かに目が合ったと思ったのに、
何事もなかったかのように華麗にスルーされたし。",,,
38,37,武也,"「だったら今からお前んち遊びに行ってもいいか？
たまにはアリバイ…じゃなかった。
男同士で友情を深め合うのもいいだろ？」",,,
40,39,春希,"「いいけどさ。
今日はバイトないし」",,,
42,41,武也,「………」,,,
44,43,春希,「なんだよ？」,,,
46,45,武也,"「いや…
お前から一発ＯＫが出たの久しぶりだなって」",,,
48,47,春希,"「ああ、そっか…俺、付き合い悪かったよな。
ごめん、ここしばらくはちょっと…」",,,
50,49,武也,"「いや、いい兆候だ。
何しろ自分が根暗で臆病で引きこもりだってこと、
ちゃんと自覚して反省してるみたいだし」",,,
52,51,春希,「じゃあな、俺先に帰るから」,,,
54,53,武也,「待て！　誉めてるんだから喜べよ！」,,,
56,55,春希,"「素直に喜べないんだよ。
何しろ根暗だし」",,,
58,57,武也,"「とりあえず帰りがけに酒とつまみ買ってこうぜ？
今日はとことんまで飲もう？
俺泊まってってもいいよな？」",,,
60,59,春希,"「いいけど、どれだけ飲んでも６時半起き８時出な。
俺、明日も一コマ目から講義あるし」",,,
62,61,武也,"「…相変わらず禅寺みたいな宿泊施設だな。
ま、いいや。じゃ帰ろうぜ」",,,
64,63,春希,「あ、ああ…」,,,
66,65,武也,"「…どした？
そんなに可愛かったのか？」",,,
68,67,春希,「…いや、行こうか」,,,
69,,,"歩き出す武也の背中を追いつつ、
もう一度だけ、“彼女”を見失った方向を振り返る。",,,
70,,,"そこにはもう、誰の姿もなく、
ただ、夕陽が作る影が長く伸びているだけだった。",,,
72,71,春希,「………」,,,
73,,,雪菜じゃ…なかったよな？,,,
74,,,"慌てて目をそらして逃げたように見えたのは、
俺の被害妄想だよな？",,,
75,,,………,,,
77,76,雪菜,「はぁっ、はぁっ、はぁぁ…」,,,
79,78,雪菜,「………っ」,,,
81,80,雪菜,「はぁぁぁぁ～」,,,
83,82,？？？,「なんなのその思春期の中学生みたいな行動パターンは」,,,
85,84,雪菜,「っ！？」,,,
87,86,依緒,"「今…春希のことずっと見てたよね？
で、目が合った瞬間、ダッシュで逃げたよね？」",,,
89,88,雪菜,「い、い、い…依緒」,,,
91,90,依緒,「なんで避けるの？」,,,
93,92,雪菜,"「な、なんの…ことかな？
わたしはただ…ええと、教室に忘れ物しちゃって」",,,
95,94,依緒,"「まさかまだ春希と話してないの？
あれから二週間も経ったのに？」",,,
97,96,雪菜,「忘れ物だって言ってるのに…」,,,
99,98,依緒,"「春希とのこと、もう嫌になった？
あんな奴、二度と顔も見たくない？」",,,
101,100,雪菜,"「っ、そんな！
どうしてそんな酷いこと言うの依緒！？」",,,
103,102,依緒,"「そんな酷いことしてるのは雪菜の方じゃない。
春希はちゃんと気持ちを伝えたよ？
どうして答えてあげないの？」",,,
105,104,雪菜,「そ、それは…」,,,
107,106,依緒,「………」,,,
109,108,雪菜,「だから、わたしは…」,,,
111,110,依緒,「………」,,,
113,112,雪菜,「要するに…」,,,
115,114,依緒,「………っ」,,,
117,116,雪菜,「早い話が…」,,,
119,118,依緒,"「あああああっ！
ちっとも早くな～い！」",,,
121,120,雪菜,「きゃっ？」,,,
123,122,依緒,"「ちょっと来なさい。
ミーティング！」",,,
125,124,雪菜,"「え、え、え…ちょっと、依緒…
は、放し、放して…あああああっ」",,,
127,126,依緒,"「どういうことよ？
もうとっくにくっついてるもんだと思ってたのに…」",,,
129,128,雪菜,「………」,,,
131,130,依緒,「別れるの？」,,,
