Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,………,,,
6,5,武也,「この前より…入ってないんじゃないか？」,,,
8,7,依緒,"「まだ開演の３０分以上前だから。
もうしばらくしたら満席になるでしょ」",,,
10,9,武也,"「そうなのか？
でもこの前はもっとこう、なんて言うか…」",,,
12,11,依緒,"「人の数ってよりは、静けさじゃない？
前よりも落ち着いた感じの客が多いかな」",,,
14,13,武也,"「つまりそれって…
冬馬かずさっていう流行に飛びついた客が減って、
純粋なクラシックファンが残ったってことか？」",,,
16,15,依緒,"「あと、変なマスコミとかさ。
前は明らかにコンサートに興味なさそうなの沢山いたし」",,,
18,17,武也,"「じゃあ今回は、ようやく落ち着いて
冬馬のピアノが聴けるってことか。
この前はそれどころじゃなかったからなぁ」",,,
20,19,依緒,"「どうせ落ち着いて聴いたって、
あたしたちには細かい違いはわからないって。
それに…」",,,
22,21,武也,「それに？」,,,
24,23,依緒,「それどころじゃないのは今回も同じ」,,,
26,25,武也,「………春希、来てるかな」,,,
28,27,依緒,「…あれから連絡は取れたの？」,,,
30,29,武也,"「ああ、今週になってやっとな。
けど…」",,,
32,31,依緒,「けど…？」,,,
34,33,武也,"「『ごめん、今は何も聞かないでくれ』
の一点張りでさ…」",,,
36,35,依緒,"「いい加減にしろって言ってよ…
あいつ、あたしたちを…
雪菜を、どれだけ振り回せば…」",,,
38,37,武也,"「言ったよ。あいつもわかってるって答えた。
…誰もが、あいつが悪いって認めてるんだ」",,,
40,39,依緒,"「でも、理由を教えてくれなきゃ…
どうして突然いなくなったのかって、
話してくれなくちゃ、何もわからないよ」",,,
42,41,武也,"「もしかしたら…
俺たちも、決断しなくちゃいけなくなるかもな」",,,
44,43,依緒,「な、なにを…？」,,,
46,45,武也,「………誰との友情を取るのかって」,,,
48,47,依緒,"「やめてよ！
そんなこと考えたくもない…っ」",,,
50,49,美代子,「あ…」,,,
52,51,曜子,"「馬鹿娘は中にいる？
また逃げ出したりしてない？」",,,
54,53,美代子,「ええ、楽屋から一度も出てきてませんけど」,,,
56,55,曜子,"「そう、それじゃ開演前にからかっ…
励ましておかないと」",,,
58,57,美代子,「あ！　今はちょっと…」,,,
60,59,曜子,"「なに？　誰も入っちゃいけないって言われてる？
…あ、もしかしてギター…先客がいる？」",,,
62,61,美代子,「いえ、彼女一人ですけど」,,,
64,63,曜子,「なら…」,,,
66,65,美代子,「眠ってるんですよ…」,,,
68,67,曜子,「開演直前なのに？」,,,
70,69,美代子,"「やっと眠ってくれたんですよ…
だってあれ以来初めてなんですよ？
一週間前にふらりと戻ってきてから…」",,,
72,71,曜子,"「でもそれって起きられるの？
起きたとしても、ちゃんと弾けるの？」",,,
74,73,美代子,"「それでも、あのままコンサートに
突入するよりはマシです。
彼女、もうボロボロだったんですから」",,,
76,75,曜子,「そう？」,,,
78,77,美代子,"「だいたい、二人ともなに考えてるんですか？
ただでさえ準備期間も全然ないって言うのに、
その上プログラムを全曲変更してしまうなんて…」",,,
80,79,曜子,"「ギリギリまでサボってたのはあのコ。
プログラムを変更するって決めたのもあのコ。
一週間寝ずに弾き続けてたのもあのコ…」",,,
82,81,美代子,"「止めれば良かったじゃないですか。
雇い主なんだから。
母親なんだから…」",,,
84,83,曜子,"「死んでもやり遂げるって言ったのもあのコ…
だったらわたしには、反対する理由はない」",,,
86,85,美代子,「………」,,,
88,87,曜子,"「それに若い頃だったらわたしだって…
一度なんかね、コンサートの前の夜になっても
男が離してくれなくてねぇ」",,,
90,89,美代子,"「あ～、そういう自慢だか自虐だか
よくわからない話は置いといて、
とにかく今は…」",,,
92,91,美代子,「あ…」,,,
94,93,曜子,「かずさ…」,,,
96,95,かずさ,"「…ありがとう美代子さん。
もう、いいよ」",,,
97,,,………,,,
99,98,浜田,"「ま、とりあえず元気そうで安心したわ。
これ一応、お前のインタビュー部分の打ち出し。
あ、チェックする必要はないからな」",,,
101,100,春希,「すいません、こんなところまでわざわざ…」,,,
103,102,浜田,"「いや、今回は俺も来るつもりだったからな。
ちょうど良かったよ」",,,
105,104,春希,"「あの、来週からは出社しますから。
今までの分、一日でも早く取り戻して…」",,,
107,106,浜田,"「慌てるなって。復帰は徐々にでいい。
しばらくはゆっくり休んで、体調を整えて、な？」",,,
109,108,春希,「………」,,,
111,110,浜田,"「昨日、風岡が国際電話で怒鳴り込んで来たよ…
俺の監督不行き届きだって２時間説教食らった」",,,
113,112,春希,「麻理さん…が？」,,,
115,114,浜田,"「今度こういうことがあったら
問答無用でお前をアメリカに連れて行くってさ。
…あいつ、どっからそんな話聞きつけてくるんだか」",,,
117,116,春希,「すいません、本当に…」,,,
119,118,浜田,"「いや、あいつの言うことももっともだ。
忙しさにかまけて色々とサインを見落としてた。
こっちこそ済まなかったな、北原」",,,
121,120,春希,「浜田さん…」,,,
122,,,"インフルエンザを理由に出社しなくなり、
いつしか連絡もつかなくなった俺は、
当然ながら、編集部内でかなり問題になっていた。",,,
123,,,"何しろ、通常のグラフの仕事と、
アンサンブルの増刊の仕事を二つとも放り出し、
しかも誰にも引き継いでいない状態だったから。",,,
124,,,"そして駄目押しのように、
戻ってきたときには………あんな状態で。",,,
125,,,"浜田さんは両雑誌の編集会議で走り回り、
なのに俺には更なる休暇が与えられ、
その尻ぬぐいを編集部全員でやる羽目になった。",,,
127,126,浜田,"「よく考えてみればお前、一年目の新入社員なんだもんな。
それでメインの編集まで任せるってのは、
どだい無理な話だった」",,,
129,128,春希,"「そんなこと…
別に俺、そんなことで」",,,
131,130,浜田,"「バイトの頃から結構大きな仕事任せちゃってたから、
北原が新人だって感覚が薄れてたんだな俺たち」",,,
133,132,春希,「それだって、俺がやりたいって…」,,,
134,,,"…けど皆は、誰一人俺を責めることもなく、
俺の残した仕事をきっちりと分担した。",,,
