Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,………,,,
6,5,美穂子の母,"「ごめんなさいね。
今日もやっぱり気分が優れないみたいで」",,,
8,7,小春,「そう、ですか…」,,,
10,9,美穂子の母,「何か伝言があったら伝えておきますけど？」,,,
12,11,小春,"「あ、いえ…
昨日、クラス担任と委員長が来たと思うんですが」",,,
14,13,美穂子の母,"「ええ、卒業のこととか…
そのことも話したんだけど、
それでも来週から登校できるかどうかは…」",,,
16,15,小春,「………」,,,
18,17,美穂子の母,"「ねぇ杉浦さん。
美穂子、本当に卒業できないのかしら？
せっかく大学も推薦もらってるのに…」",,,
20,19,小春,"「あ、いえ、多分そんなことは…
美穂子、成績いいし、それに私立だから、
少しくらいは融通利くと思うし」",,,
22,21,美穂子の母,"「だといいんですけどねぇ…
昨日、担任の先生が結構難しいみたいなこと言ってて…」",,,
24,23,小春,"「…諏訪先生、いつも大げさだから。
大丈夫ですよ、きっと」",,,
26,25,美穂子の母,"「そう？　ありがとう。
本当にいつもいつも美穂子が世話になって。
私も、杉浦さんにはとても感謝してるのよ」",,,
28,27,小春,「っ…」,,,
30,29,美穂子の母,"「これからも美穂子と仲良くしてあげてね？
あの子、あなたと一緒にいたくて文学部選んだのよ？
これ秘密なんだけどね」",,,
32,31,小春,"「は…はい…っ、
ずっと、ずっと…一緒です」",,,
34,33,美穂子の母,"「ありがとう…
それじゃあね」",,,
36,35,小春,「………っ」,,,
38,37,小春,「…諦めるなっ！」,,,
40,39,小春,「っ…ぅ…ふぅぅ…」,,,
42,41,小春,「………バイト、行かなきゃ」,,,
44,43,春希,「お、おはよう」,,,
46,45,小春,「………」,,,
47,,,"杉浦の今の心境を考えると、
声をかけるのは心苦しくはあったけど…",,,
48,,,"でも、さっきからずっと視界に収まるところにいたのに、
全然気づいてくれなかったからなぁ。",,,
50,49,小春,「どうして…」,,,
52,51,春希,「ええと…孝宏君に聞いた」,,,
54,53,小春,「へぇぇ…本当に家族ぐるみの付き合いなんですねぇ」,,,
56,55,春希,「………」,,,
58,57,小春,"「ごめんなさい…
今のは余計でした」",,,
59,,,"すぐに訂正したとは言え、
その言葉は杉浦らしくない毒に満ちていた。",,,
60,,,"多分、俺がここにいるのが完全な想定外だったせいで、
俺との会話の持って行き方を見失ってるせいだろう。",,,
62,61,春希,"「矢田さん、年が明けてから一度も登校してないって。
大学は受かってるのに卒業の方が心許ないって」",,,
64,63,小春,「美穂子の家の場所も小木曽が…？」,,,
66,65,春希,"「ううん。
塾で教えてたとき、２、３回送ったことがあるんだよ。
…質問に答えてたら遅くなっちゃってね」",,,
68,67,小春,「２、３回…」,,,
69,,,"ともすると矢田さんは、
『彼女くらいの理解度ならすぐに解けるはず』の問題を、
やたらとてこずることがたまにあったけど。",,,
70,,,今となって考えてみれば、それは…,,,
72,71,春希,「にしても、やっとわかった」,,,
74,73,小春,「何が、ですか？」,,,
76,75,春希,"「先週、遅刻した理由。
元気がなかった理由。
…それでもバイトに来た理由」",,,
78,77,小春,「………」,,,
80,79,春希,"「この前も、朝ここに来たから…
門前払いされたから、遅れたんだよな？」",,,
81,,,"ここは、グッディーズとは駅を挟んで
ちょうど反対側の住宅地。",,,
82,,,"だから、バイトに行く前にちょっと寄ろうと考えて、
けれど、結局どれだけ待っても
矢田さんは部屋から出てきてくれなくて…",,,
84,83,小春,"「正解。
…と、言いたいところだけど、
半分しか合ってないです、それ」",,,
86,85,春希,「あ、あれ？　なんで…」,,,
88,87,小春,"「先週は部屋に上げてくれたんですよ。
話もさせてくれたんですよ」",,,
90,89,春希,「え…？」,,,
92,91,小春,"「けど、余計こじらせちゃったんです、
わたしが強情だったせいで」",,,
93,,,"俺の、一晩かかって思いついた完璧なはずの謎解きは、
結局、一問目から思いっきり不正解だった。",,,
95,94,小春,"「…行きましょうか、バイト。
ちょっと走らないと開店に間に合わないかも」",,,
97,96,春希,「杉浦…」,,,
98,,,"結局その後、俺たちは二人揃って１０分遅刻し、
佐藤たちにさらなる疑念を抱かせることになった。",,,
101,100,小春,"「だから、わたしにそんなつもりなんか全然なかった。
ただ、みんなとの卒業旅行の旅費を稼ぐためだったんだ。
本当だからね？」",,,
103,102,美穂子,「………」,,,
105,104,小春,"「そこに北原先輩がいたのも完璧に偶然。
たまたまあの先輩が以前から働いてたお店だっただけ。
で、わたしの教育係に任命されちゃって」",,,
107,106,美穂子,「………」,,,
109,108,小春,「…信じられない？」,,,
111,110,美穂子,「…続けて」,,,
113,112,小春,「うん…ありがと」,,,
115,114,美穂子,「………」,,,
