Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,？？？,「ん………ん～」,,,
7,6,男子学生１,"「お、いいところに！
あのさ、昨日の英語史のノート、
もちろん取ってるよな？」",,,
9,8,？？？,「すぅぅぅ…んぅ…？」,,,
11,10,女子学生１,"「ねぇねぇ、先週の日本経済論のゼミのことなんだけど、
ほら、グループでレポート提出ってなってたじゃない？
で、ものは相談なんだけど…」",,,
13,12,？？？,「～♪」,,,
15,14,？？？,「…んぅ？」,,,
17,16,？？？,"「っ！？
ん～…？」",,,
19,18,？？？,「寒っ…」,,,
21,20,春希,「もう１１月も終わりだからな」,,,
22,,,"うららかな晩秋の陽が差し込むとはいえ、
その風の冷たさはもう誤魔化しようがなかった。",,,
24,23,？？？,"「や、ちょっとぉ…閉～め～て～よぉ。
何してんのよぉ」",,,
26,25,春希,"「何してるのかと問いたいのはこっちだ。
危うく踏むところだったぞ」",,,
27,,,"『荻島研究室』というプレートの貼られたドアを開けると、
目の前に転がっていたのは等身大の芋虫。",,,
28,,,"…に見える、
寝袋に身を包んで安らかに寝息を立てていた、
同じ三年のゼミ仲間だった。",,,
30,29,女子学生２,"「昨夜はレポートにのめり込んじゃって…
気がついたら終電逃してて」",,,
32,31,春希,「嘘だな」,,,
34,33,女子学生２,"「本当だよ。
週明けに提出だってすっかり忘れてて」",,,
36,35,春希,"「やっぱり嘘だ。
俺の知ってる和泉は、レポートを期限通り提出したりとか、
そんなまっとうな努力をする人間じゃない」",,,
38,37,和泉,「………い～じゃん、学園祭も終わったことだし」,,,
40,39,春希,"「終わったからこそだ。
心機一転、気を引き締めて生活態度を改めろ」",,,
41,,,"ついでに言えば、俺の知ってる和泉千晶という奴は、
すぐばれる嘘でその場を取り繕おうとして、
簡単に見破られると、たちまちふて腐れる人間だ。",,,
43,42,千晶,"「ほんと、春希ってさ…
可愛い女のコにだけはとことん冷たいよね」",,,
45,44,春希,"「だらしない人間に冷たいだけだ。
あと、自分を指して可愛いとか言う臆面もない奴とか」",,,
46,,,"そもそもそういう台詞は
きちんと寝癖を直してから言って欲しい。",,,
48,47,千晶,"「んんぅぅぅ～………
そういえば、今何曜日？」",,,
50,49,春希,"「人にものを尋ねるときはちゃんと推敲してからにしろ。
１１時だよ」",,,
52,51,千晶,「…意味を取り違えたつもりはないけど？」,,,
54,53,春希,「……水曜日だけど？」,,,
56,55,千晶,「うっわ～、３０時間以上寝ちゃったんだ」,,,
58,57,春希,「………」,,,
59,,,"二度終電を逃した訳か…
よくそんなに寝られるな。",,,
60,,,人間の体内時計を持ってないのかこいつは。,,,
62,61,千晶,"「そうとわかったら急にお腹がすいてきた…
ね、春希、お昼ご飯おごってよ。
もちろん春希のおごりで」",,,
64,63,春希,"「日本語の使い方が激しく間違ってるぞ。
特に厚かましい方向に」",,,
66,65,千晶,"「お財布の中５０円しかないんだよ。
苦学生を助けると思ってさ」",,,
68,67,春希,"「助けて欲しいと思ったら、
少しは字面通り苦労して勉強してみせろ」",,,
70,69,千晶,「けちぃ」,,,
72,71,春希,"「俺だって苦しいんだよ。
今日だってこの後バイト２つ入れてるくらいだし」",,,
74,73,千晶,「…ところでさ」,,,
76,75,春希,「…なんだよ？」,,,
78,77,千晶,「あたしこれ聴きたいんだけど」,,,
80,79,春希,「大した曲じゃないだろ」,,,
82,81,千晶,"「だからって消すことないじゃん。
なに？　どうしても聴きたくないわけ？」",,,
84,83,春希,「そういう訳じゃないけど…」,,,
86,85,千晶,"「そういえば春希、付属からの持ち上がりだったね。
もしかして、この歌に何か…」",,,
88,87,春希,"「学食行くぞ。
Ａ定までなら目を瞑る」",,,
90,89,千晶,"「そうこなくっちゃ！
春希愛してる～」",,,
92,91,春希,「………冗談でも軽々しくそういうこと言うな」,,,
93,,,冬が、間近に迫っていた。,,,
94,,,"毎年、１１月の後半に開催される峰城祭も終わり、
キャンパスの祭りの跡も、綺麗に洗い流された。",,,
96,95,春希,「だから何度も言わせてもらうけどな和泉」,,,
98,97,男子学生２,"「あ、春希めっけ。
あのさ、この間のセミナーに呼んだ講師に支払う
講演料のことなんだけど」",,,
100,99,春希,"「価格交渉して振り込みして受領も確認してもらってある。
ほら、通帳返すから。これ領収書な」",,,
102,101,男子学生２,"「悪いないつもいつも。
…お、予算こんなに余ってるラッキー」",,,
104,103,千晶,「………」,,,
106,105,春希,"「ええと…なんだっけ？
あ、そうだそうだ。
何度も言わせてもらうけどな和泉…」",,,
108,107,千晶,「うん、何度も何度も聞かされてもらってる」,,,
110,109,春希,"「飲み会で終電逃したからって研究室で寝るなよ。
最初に入ってきたのが俺だから良かったようなものの…」",,,
112,111,千晶,"「でも先輩たちも時々見かけるよ？
あの寝袋だって研究室に置いてあったやつだし」",,,
114,113,春希,"「それは四年以上の特権。
俺たち<R新参者|さんねん>には許されない領域なの」",,,
115,,,"ある者にはうたかたの夢が、
そしてある者にはただの秋休みが過ぎ去り、
大学生としての日常の姿を取り戻していく。",,,
117,116,春希,"「研究室で夜を明かしたければ教授にテーマもらえ。
お前、ゼミにも全然顔出してないだろ？」",,,
119,118,千晶,"「この前質問に行ったらさぁ、
あたしの教育係は春希に決まったから、
まずはそっちに聞けって」",,,
121,120,春希,「教授…」,,,
122,,,"たった数か月で信頼を得たことは嬉しいですが、
たった数か月で教育義務を放棄しないで下さい…",,,
124,123,春希,"「そもそも深夜の研究室に女が一人きりって…
もう少し危機意識というか…」",,,
126,125,千晶,"「あ～わかったわかった。
わかりましたお巡りさん。
今度から気をつけますって」",,,
128,127,春希,"「大学祭が終わって気が抜けたってのはわかるけど、
楽しいときこそ自らを律することを忘れずにだな…」",,,
130,129,千晶,"「あ～わかったわかった。
わかりました神様。
来世から気をつけますって」",,,
132,131,春希,「…そう思うならもっと崇拝しろよ」,,,
133,,,"目の前にいる和泉千晶は、
心底悪びれずにアジフライを頬張っている。",,,
134,,,"洒落っ気のない服にぼさぼさの髪。
化粧っ気のない、けれど整った顔。",,,
135,,,"実は女のくせに、それを感じさせない単なるゼミ仲間は、
その点に関してだけは、とてもありがたい存在だった。",,,
137,136,千晶,「でさ、今日は…」,,,
139,138,女子学生３,"「北原くん北原くん。
教授に頼まれてた来年のゼミ合宿の…」",,,
141,140,春希,"「とりあえず新潟で探してます。
テニスコートが近くにあるホテル
３つほどピックアップして交渉中です」",,,
143,142,女子学生３,"「…もうそこまで進んでるんだ。
あ、それで下見…」",,,
145,144,春希,"「それは院生の人たちにお任せします。
年明けには絞り込みますから」",,,
147,146,女子学生３,"「ありがと、完璧！
…あ、ごめんね和泉さん、お邪魔しちゃって」",,,
149,148,千晶,「…いえ別に」,,,
151,150,女子学生３,「それじゃ、二人ともまた後でね」,,,
153,152,千晶,「………」,,,
155,154,春希,"「ええと…あ、そうだ、
そっちの話の途中だったよな？」",,,
157,156,千晶,"「今日はこの後どうするの？
…って、ただそれだけだったんだけど」",,,
159,158,春希,"「四コマ目まで出たら塾のバイト。
その後、夜中まで出版社のバイト」",,,
161,160,千晶,"「…相変わらずのワーカホリックだね。
あんたに私生活ってあるの？」",,,
163,162,春希,「こちとら正真正銘の苦学生ですから」,,,
164,,,今は、な。,,,
166,165,千晶,"「なんかさ…
しなくてもいい苦労、わざとしてるみたいに見えるんだよ。
春希って」",,,
168,167,春希,「………」,,,
170,169,千晶,"「そんなだから、人にいいように利用されてさ。
絶対に人生損してるって」",,,
171,,,目の前の生き証人がしみじみとそんなことを言う…,,,
173,172,春希,"「若いうちの苦労は買ってでもしろという
格言があってだな」",,,
175,174,千晶,"「…そこまで言うなら、あたしも売ってあげよう。
とりあえず２２０円でいいよ」",,,
177,176,春希,"「それ、苦労の売値じゃなくて
かき揚げうどんの買値だから」",,,
179,178,千晶,"「…わかったよ、かき揚げはやめる。
大負けに負けてコロッケうどん２００円でいいや！」",,,
180,,,早速実践してくれなくてもとは思ったけどさ。,,,
181,,,………,,,
183,182,春希,"「はい、それじゃ今日のところはここまで。
来週は模試だからしっかり頑張ってな～」",,,
184,,,本日のバイトその１、無事終了。,,,
185,,,"大手予備校とは施設も規模も、
ましてや講師の人材も雲泥の差の零細学習塾にも、
こうして大学進学を目指す生徒たちがそこそこに集う。",,,
186,,,"ま、だからこそ、俺のような学生バイト講師も
こうしてありがたく働き口にありつける訳で。",,,
188,187,春希,「ふぅ…」,,,
189,,,"現国と英文法という、
人材不足の塾ならではの掛け持ちを続けて一年半。",,,
190,,,"ようやくある程度の余裕を持って
授業をこなせるようになった。
生徒たちの反応も、そこそこ掴めるようになってきた。",,,
191,,,けれどそれも…,,,
193,192,女生徒１,「北原先生…」,,,
195,194,春希,「？　ああ、矢田か」,,,
196,,,"などと、ほんの少し感傷に浸ろうと思ったとき、
誰もいなくなったはずの教室に、小さな声が響いた。",,,
198,197,女生徒１,「あの…今、いいですか？」,,,
199,,,"矢田美穂子。峰城大付属の三年。
要するに、俺の後輩。",,,
200,,,そして、春からは…,,,
202,201,春希,"「そういえば推薦決まったんだって？
おめでとう」",,,
203,,,また、俺の後輩になる。,,,
205,204,美穂子,"「ありがとうございます。
その、先生のおかげです」",,,
207,206,春希,「矢田の努力のおかげだろ」,,,
209,208,美穂子,"「ううん、やっぱり先生のおかげです。
いつも居残りまでして教えてくれたから…」",,,
