Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,武也,"「ふ～、
終わった終わった～！」",,,
7,6,依緒,「良かった…よね？」,,,
9,8,武也,"「良かったんじゃねえの？
みんな最後なんか総立ちで拍手してさ」",,,
11,10,依緒,"「そ、そうだよな…
凄かったよな、冬馬さん」",,,
13,12,武也,"「ま、本当にわかってるかって
言われると自信ないけど…
でも、ミスもほとんどなかったし」",,,
15,14,依緒,"「うん、それはあたしにもわかった。
本当、ＣＤ聴いてるみたいに正確でさ。
なんか安心して聴いてられる感じ」",,,
17,16,武也,"「ああ、やっぱ上手いよな、冬馬。
って、プロに上手いってのは失礼か」",,,
19,18,依緒,「…同級生、だったんだよな」,,,
21,20,武也,"「それどころか俺の同好会のメンバーだ。
俺、彼女に『部長』って呼ばれてたんだぞ？」",,,
23,22,依緒,「そんなこともあったなぁ…」,,,
25,24,武也,"「そんなことも…
昔は、あったんだよ」",,,
27,26,依緒,「うん…」,,,
29,28,武也,「全部、昔のことだ」,,,
31,30,依緒,「………春希、来なかったね」,,,
33,32,武也,「つまり、そういうことなんだろ」,,,
35,34,依緒,「………」,,,
37,36,武也,"「それじゃ、帰るか。
とりあえず送るくらいはいいだろ？」",,,
39,38,依緒,"「…いつ『どっか寄ってくか？』って
聞かれるかと思ってたけど」",,,
41,40,武也,"「明日、早いんだろ？
朝から会議だって言ってたもんな」",,,
43,42,依緒,「へぇ、年取ったねぇ武也」,,,
45,44,武也,"「俺は今でも朝までだって平気だって。
けど、少しは相手のこと考えられるようになったの」",,,
47,46,依緒,「それが年取ったってことなんじゃない？」,,,
49,48,武也,"「せめて『社会人になった』とか
そういう言い方にしてくれ。
俺、まだお前と同い年だぞ？」",,,
51,50,依緒,"「いつまでだって同い年だって。
あたしたちは」",,,
53,52,武也,"「ほら、行くぞ。
こんなところで立ち話してても寒いだけだ」",,,
55,54,依緒,「ああ…」,,,
57,56,武也,"「ほんと寒いな…
雪、降るかもなぁ」",,,
59,58,依緒,<F16「………どっか、寄ってくか？」>,,,
61,60,武也,"「何やってんだよ？
そんなとこで突っ立ってないで早く来い！」",,,
63,62,依緒,「はいはい…っとぉ！」,,,
65,64,武也,"「だからって走るな！
お前、今日もヒールだろうが！」",,,
67,66,曜子,「…ふぅ」,,,
69,68,美代子,"「なんだ、ここにいたんですか社長。
探しましたよ」",,,
71,70,曜子,"「ああ、ごめん美代ちゃん。
そういえば何度も着信あったわね」",,,
73,72,美代子,"「なんでこんな寒いところに突っ立ってるんです？
楽屋、入らないんですか？」",,,
75,74,曜子,「…誰も入れる訳にはいかないのよ、今は」,,,
77,76,美代子,"「？　ああ、それで、
記者会見の準備、とっくに出来てますけど」",,,
79,78,曜子,「あ～…ごめん、キャンセル」,,,
81,80,美代子,"「え…どうしてですか？
もう、かなりの人数集まってますよ？」",,,
83,82,曜子,"「どうしてと言われても…
まぁ、色々ね」",,,
85,84,美代子,「っ！？」,,,
87,86,曜子,「………」,,,
89,88,美代子,「な、な、な…なんです、今の？」,,,
91,90,曜子,"「世の中にはね…
知らなかった方が良かったってことは、
たくさんあるのよ…？」",,,
93,92,美代子,「…よ、よくわかりませんけど」,,,
95,94,曜子,"「とにかくまぁ…
記者さんたちにこっち来られても困るし、
悪いんだけど謝って帰ってもらって？」",,,
97,96,美代子,「……とりあえず、それだけはわかりました」,,,
99,98,曜子,"「悪いわね。
今月の給料、少し上乗せしておくから」",,,
101,100,美代子,"「それじゃ失礼します。
すぐに戻ってきますから」",,,
103,102,曜子,「あ、それと美代ちゃん！」,,,
105,104,美代子,「はい？」,,,
107,106,曜子,"「ついでに、タクシー呼んどいてくれない？
今すぐ、ホールの裏口に乗りつけてくれって」",,,
109,108,美代子,「それなら、あと３０分もすれば手配した車が…」,,,
111,110,曜子,"「それじゃ遅いかもしれないから。
お願い、もう一台、大至急で」",,,
113,112,美代子,"「あ、もしかして…
かずささんを逃がすためとか？」",,,
115,114,曜子,「いいえ…」,,,
117,116,曜子,「わたしが乗るのよ」,,,
0,,,,,,
1,,,B990000.tga,,,
2,,,,,,
3,,,bak,,,
118,,,,,,
