Id,NameId,Name,Text,Traslate,NameTranslate,Notes
2,1,武也,「………」,,,
4,3,雪菜,"「小木曽雪菜です。今日から軽音楽同好会に
入部させていただくことになりました。
どうかよろしくお願いします」",,,
6,5,武也,「………」,,,
8,7,雪菜,「？　あの、えっと」,,,
10,9,春希,"「飯塚武也。
一応ここの会長」",,,
12,11,雪菜,"「ああ、あなたが飯塚君？
色々と噂は聞いてます」",,,
14,13,春希,「ごめん、とんでもない耳汚しを…」,,,
16,15,武也,「ちょっとこっち来い春希！」,,,
18,17,雪菜,「あ…」,,,
20,19,春希,"「え？　あ、こら…ネタじゃねえか怒るなよ！
あ、だから伸びるって、お～い！
…ごめん小木曽、ちょっとここで待ってて」",,,
22,21,雪菜,"「う、うん…
なるべく早く戻ってきてね～」",,,
24,23,武也,「はぁ、はぁ、はぁ…」,,,
26,25,春希,"「どうした？
顔色悪いな？」",,,
27,,,"ほんの少し俺を引きずったくらいで、
武也は顔を真っ青にして荒い息を吐き出した。",,,
29,28,武也,"「お、お、お、お前な…
この前の教訓、何も活かしてないだろ？」",,,
31,30,春希,"「教訓を活かすべきは武也の方であり、
俺には別に何の落ち度もなかったはずだぞ？
それに小木曽の場合、前のコとは意味が…」",,,
33,32,武也,"「ナンバー２誘致で失敗したところに
ナンバー１持ってくる奴があるか！」",,,
35,34,春希,「…違うんだけど、説明に時間がかかりそうだな」,,,
37,36,武也,"「お前、こういう話題先行型は嫌いだったんじゃ？
朋のときだって散々文句垂れて…」",,,
39,38,春希,「そんなんじゃないって。彼女はだな…」,,,
41,40,武也,「見返りは？」,,,
43,42,春希,"「ない！
こっちが頼み込んで出てもらうことになったの！
お前がどうしても穴開けたくないって言ってたから！」",,,
45,44,武也,「今週あたりから諦めムードじゃなかったっけ？　俺」,,,
47,46,春希,「俺の仕切り癖を知ってて俺に振るお前が悪い！」,,,
49,48,武也,「なんか今までの欲のなさが欠けてるぞお前の声」,,,
51,50,春希,「悪いかよ！」,,,
52,,,"他人に理詰めで追い込まれることが
これほど不快とは思わなかった。",,,
53,,,…今度から少しだけ思いやりを持とう。,,,
55,54,武也,「………」,,,
57,56,春希,"「な、なんだよその目は？
そりゃ、確かに俺だってあり得ない展開とは思うけどさ」",,,
59,58,武也,「………」,,,
61,60,春希,"「でも現に、俺が誘って小木曽は受けちゃったんだよ。
そこに色々と深い事情はあるんだけど、
他言無用だからこれ以上説明できないんだよ」",,,
63,62,武也,「………」,,,
65,64,春希,「だからさぁ、武也…」,,,
67,66,武也,「………でかした」,,,
69,68,春希,「お前、納得したけど理解してないだろ」,,,
70,,,"まるで狂信者の慈愛溢れる微笑み…
いつも俺に女の子紹介するときの表情だ。",,,
72,71,武也,"「春希…お前、本当に目覚めちまったんだなぁ。
なんて言うか、娘を嫁がせる父親の心境だよ」",,,
74,73,春希,「今まで長い間お世話になってないから」,,,
76,75,武也,"「初挑戦がエベレストなのはどうかと思うけど、
そこに二つ山があるから仕方ないよなぁ」",,,
78,77,春希,「年相応の下品な冗談はやめてくれ」,,,
80,79,武也,"「それに、俺の見たところ奇跡的に脈有りっぽいし。
お前一体いつの間に俺の技を盗んだ？」",,,
82,81,春希,"「何度も言うけど、そう言うんじゃないから。
ただ純粋に、ステージに穴を開けたくなくて。
…お前の言うとおり、学園最後の思い出作りだし」",,,
84,83,武也,「じゃ俺口説いていいの？」,,,
86,85,春希,「今度ぶち壊したら殺す」,,,
88,87,武也,"「ごめんお待たせ。
俺が色々と噂の飯塚武也。こいつと同じギター担当。
歓迎するよ、雪菜ちゃん。…でいいよな？」",,,
90,89,雪菜,「あ、よろしくお願いします…」,,,
92,91,春希,"「良くない。
さん付けで呼べ。小木曽さんと」",,,
93,,,"いきなり握手に下の名前…
俺が一週間かけてできないことをたった３分で。",,,
95,94,武也,"「まさか君が参加してくれるなんて奇跡だ。
助かる。本当にピンチだったんだよボーカル。
学園祭、盛り上げていこうな？」",,,
97,96,雪菜,"「あ、えと、ご期待に添えるかわかりませんけど。
その、カラオケでしか歌ったことないし」",,,
99,98,武也,"「そんなの全然ＯＫ。何しろまだ一月もあるんだ。
これから練習してけば余裕で間に合うって」",,,
100,,,そう、まだ一月もある。,,,
101,,,"ベースを見つけてドラムを見つけて
できればキーボードを見つけて曲決めて練習して
その他諸々の問題を解決するには十分な時間だ。",,,
102,,,…どこが？,,,
104,103,武也,"「改めて、これからよろしく。
それと…」",,,
106,105,雪菜,「はい？」,,,
108,107,武也,"「こいついい奴だから、
お願いだから捨てないでやってな」",,,
110,109,春希,「ばっ…！！！？」,,,
111,,,"『馬鹿、カバ』の次が差別用語だと気づき、
これ以上の発言ができない。",,,
113,112,雪菜,"「ええ、いい人ですよね。北原くんって。
本気でそう思います」",,,
115,114,春希,「ばっ…！！！？」,,,
116,,,"『バッカじゃないの？』の次があまりにも恥ずかしくて、
これ以上の発言ができない。",,,
118,117,武也,「…師匠って呼んでいい？」,,,
120,119,春希,「…まだ娘と呼ばれた方がマシだ」,,,
122,121,雪菜,"「っ…ぷ…ふふ…
やっぱり、男の子同士の遠慮のない会話って面白いね」",,,
123,,,自分がネタ振りしたくせに受けてるし。,,,
125,124,春希,"「え、ええと！　じゃ練習始めるから！
小木曽は…今日はひとまず見学ってことでいい？」",,,
126,,,"これ以上このまま会話を続けると、
色んな意味で俺の寿命が縮んでしまいそうだ。",,,
128,127,雪菜,「あれ？　そういえば…」,,,
130,129,春希,「なに？」,,,
132,131,雪菜,「今日はピアノの人はお休み？」,,,
134,133,武也,「へ？」,,,
136,135,春希,「ピアノ………っ？」,,,
137,,,………,,,
140,139,武也,"「だからやめとけって春希。
無駄だって」",,,
142,141,春希,"「けど、けど…
このままじゃ同好会が…学園祭が…」",,,
144,,,『あ、ああ…ピアノの奴ね』,,,
145,,,"『悪い！　言ってなかったな。
今日は具合が悪くて早退だって』",,,
146,,,"『え、ええと…胃腸風邪らしいから、
二、三日したら復帰すると思う。
ああ、出てきたらちゃんと紹介するから』",,,
149,148,武也,"「見栄張るお前が悪いんだろ？
正直に言っちまえば良かったんだよ。
『ウチは初めからピアノなんかいない』って…」",,,
151,150,春希,"「ついでに今はベースもドラムも、
何もかもいないってか！？」",,,
153,152,武也,"「逆ギレすんなよ。
春希らしくもない」",,,
155,154,春希,「…すまん」,,,
157,156,武也,"「いや、まぁ…
恋する漢は百万馬力なのかもしれないけど」",,,
159,158,春希,"「何とでも言え。
今の俺に皮肉は通用しない」",,,
161,160,武也,"「けど、そうやってずっと誤魔化してると、
どんどん引っ込みがつかなくなるぞ？」",,,
163,162,春希,「………」,,,
165,,,"『そうなると、
後はそのイメージを守るために見栄に見栄を重ねて…』",,,
167,,,そっか…,,,
168,,,"今、俺のしてることって、
２年前から小木曽がずっとしてきたことと同じだな。",,,
169,,,"相手に気に入られたくて、いい顔して、
向こうの勘違いをそのまま放置して、
どんどん追い込まれていって。",,,
171,170,春希,「着いた…<R３年Ｈ組|おんがくか>」,,,
172,,,"…だからって、
今、小木曽に本当のことを言って、
彼女のモチベーションを下げるなんてとんでもない。",,,
174,,,"彼女があの時、思わずあの歌を口ずさんだのは、
下手くそなギターのせい、だけじゃなかった。",,,
175,,,"そんなつっかえつっかえの主旋律に完璧に合わせてた、
流暢なピアノがあったから、なんだ。",,,
178,177,武也,"「お、おい…本当に音楽科の奴らに頭下げんのかよ？
俺はヤだぞ」",,,
180,179,春希,"「武也は降りてもいい…
けど今となっては、例の“松川君”に頼むしかないんだ」",,,
181,,,第二音楽室の主…,,,
182,,,"こっちのどんな演奏にも
即興で合わせてくれる完璧なピアノ。",,,
183,,,"ギターしかいない俺たち軽音楽同好会にとって、
その実力は、喉から食指のついた手が出てくるほどで。",,,
185,184,春希,"「ちょっとごめん！
松川君っているかな？」",,,
186,,,………,,,
188,187,春希,「はぁぁぁぁ…」,,,
