Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,春希,「………」,,,
7,6,春希,「ん…」,,,
8,,,"音源との距離感を掴めないまま、
薄暗がりの中、闇雲に手を伸ばす。",,,
9,,,"やっと指先に触れた固い物体は規則的に震え、
それが俺の探していたものだと教えてくれた。",,,
11,10,春希,「はい…」,,,
13,12,麻理,"「あ、北原か？
私、風岡」",,,
15,14,春希,「………」,,,
16,,,何気なく電話に出てから気がついた。,,,
17,,,人と会話するのが、数日ぶりだってことに。,,,
19,18,麻理,"「…あれ？　起きてる？
昼過ぎだから大丈夫だと思ったんだけど」",,,
21,20,春希,「ああ、えっと…」,,,
22,,,久々の会話に、頭がついていかない。,,,
23,,,"しかも寝起きであることが、
反応の鈍さに拍車をかける。",,,
25,24,春希,「あ…」,,,
26,,,"と、その『寝起き』という事実に行き着き、
余計に妙な反応を返してしまう。",,,
28,27,麻理,"「…済まない。
どうやら本当に寝てたみたいだな」",,,
30,29,春希,"「いえ、そんな…問題ないです。
ちょっとうたた寝しちゃってただけで」",,,
31,,,"眠ってたんだ、俺…
とうとう、眠れたんだ。",,,
33,32,麻理,"「ということは、今は家？
大丈夫？　ちょっとだけでも話せる？」",,,
35,34,春希,「…今、何日の何時ですか？」,,,
37,36,麻理,"「…北原、お前一体何日間寝てたんだよ？
２８日の１３時半だ」",,,
39,38,春希,"「っ…
そう、ですか」",,,
40,,,"２４時間以上ぶりにカーテンを開けると、
冬の柔らかい陽射しでさえ眩しくて目がくらむ。",,,
41,,,"時計が１２時を指していた記憶は残ってる。
てことは、眠れたのは１時間程度か。",,,
43,42,麻理,"「…なんか大丈夫じゃなさそうだな。
明日にでもかけ直そうか？」",,,
45,44,春希,"「ああ、いや、大丈夫ですから。
なんでした？」",,,
46,,,本当は、頭も体もちっとも休まっていない。,,,
47,,,"相変わらず頭はぼうっとしたまま。
もやもやした気分は引きずったまま。
中途半端な睡眠が、余計に体を疲れさせた気もする。",,,
48,,,"それでも、この睡眠には大きな意味があった。
何より、人と話せるきっかけをもたらした。",,,
49,,,"ずっと逃げていたはずの、人からの接触に、
無意識のおかげで応えることができたんだから。",,,
51,50,麻理,"「いや、大した話じゃないんだけど…
最近、バイトの方顔出してないから。
その、元気でやってるか？」",,,
53,52,春希,「………元気ですよ」,,,
55,54,麻理,「その声で言われてもなぁ」,,,
57,56,春希,「寝起きですから」,,,
58,,,"その、久々の人とのコミュニケーションで、
早速嘘をつくことになるのは、少し気が引けるけど。",,,
60,59,麻理,"「ま、いいや。
それで、今度はいつ来てくれる？」",,,
62,61,春希,「ええと、それは…」,,,
