Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,武也,"「ほら、音源データ。
これがライブ直前の、一番完成度の高い演奏」",,,
7,6,千晶,「ありがと、恩に着る」,,,
9,8,武也,"「言っとくけど、誰にでも回してる訳じゃないぞ。
約束、忘れてないだろうな？」",,,
11,10,千晶,"「わかってるって。<R演劇部|ウチ>の後輩なら誰でも紹介する。
あたしの命令で嫌って言うコはいないよ」",,,
13,12,武也,"「恐るべきワンマンだな。
大体、あれだけ部員いるのに
学園祭での演目が部長の一人芝居って…」",,,
15,14,千晶,"「最初は長女役だけのつもりだったんだけどね。
結局、あたしに合わせられるコが一人もいなくて」",,,
17,16,武也,「………稽古中に三人くらい追い出したんだって？」,,,
19,18,千晶,"「そんなことより、早いとこ誰にするか決めといてよ？
もうすぐ冬休みに入るし」",,,
21,20,武也,「じゃあ、手っ取り早く部長…ってのは？」,,,
23,22,千晶,"「生憎、あたしは男にまるっきり興味なし。
て言うか、芝居以外のことはみんな煩わしい」",,,
25,24,武也,「性格以外はいい女なのにな…勿体ない」,,,
27,26,千晶,「で、もう一つの頼み事の方は？」,,,
29,28,武也,「え？　あ、ああ…ええと、なんかあったっけ？」,,,
31,30,千晶,"「しらばっくれるのはよそうよ？
紹介してって頼んであったよね？　北原春希君」",,,
33,32,武也,"「い、いやぁ…そんな面白い男じゃないよ？
委員長だしウザいし成績トップクラスだし、
瀬能みたいなワガママ…自由な奴と釣り合うとは…」",,,
35,34,千晶,「それはあたしが決めること」,,,
37,36,武也,"「…ついさっき、
男に全然興味ないって言ってなかったか？」",,,
39,38,千晶,"「生身の男としての彼はどうでもいい。
男性キャラクターとしての彼に興味があるんだから」",,,
41,40,武也,"「…そういう、人をモノ扱いするような
言い方はやめろよ」",,,
43,42,千晶,"「へぇ、飯塚君がそういうこと言うとはね。
一人の女の身代わりに百人の生贄を必要とする君が」",,,
45,44,武也,「………っ」,,,
47,46,千晶,"「悪い悪い。
昔、しばらく君のこと観察してたことあるの。
色々ネタが詰まってそうだったからさ」",,,
49,48,武也,「お前…」,,,
51,50,千晶,"「大丈夫、今はもう君に興味ない。
その代わりあの北原君に夢中でさぁ…」",,,
53,52,武也,"「あいつ、彼女とつきあい始めたばっかなんだよ。
余計な波風立てないでくれ」",,,
55,54,千晶,"「あ～、やっぱくっついたんだぁ。
あのキーボードのコと」",,,
57,56,武也,"「っ！？
な…なんでキーボードなんだ？」",,,
59,58,千晶,"「だってさ、あのライブ見てたら一目瞭然じゃん。
あたしの演出プラン通りの男と女やってんだもん」",,,
61,60,武也,「…どういう意味だよ」,,,
63,62,千晶,"「ボーカルのさ、小木曽雪菜？
彼女が前向いてるときだけ見つめあってんの～。
隠れて付き合ってんの丸わかり」",,,
65,64,武也,「…穿ち過ぎじゃないのか？」,,,
67,66,千晶,"「音そっちのけであの三人の目の動きばかり追ってたから、
絶対に間違いないって」",,,
69,68,武也,「………」,,,
71,70,千晶,"「それに最後の歌…
あれの詞を作ったの彼なんでしょ？」",,,
73,72,武也,「それがどうしたんだよ？」,,,
75,74,千晶,"「あれ、どう考えても
小木曽雪菜をイメージしてないよね？」",,,
77,76,武也,「え…」,,,
79,78,千晶,"「好きな人が振り向いてくれなくて、
いつもその孤独な背中を見つめてるって…
八方美人の小木曽さん相手じゃおかしくない？」",,,
81,80,武也,「………」,,,
83,82,千晶,"「だから、彼がもし小木曽さんと付き合ってるなら、
それは間違いなく彼女による略奪だよね。
物語ならそっちの方が盛り上がるけど」",,,
85,84,武也,「そんな…」,,,
87,86,千晶,"「あれ～？　もしかして本当にそっち？
",,,
88,,,あはは、そなんだ。そりゃますます面白い」,,,
90,89,武也,"「…笑うなよ。
そんなにおかしいかよ」",,,
92,91,千晶,"「別におかしいなんて言ってない。
ただ展開的に面白くなってきたな～って」",,,
94,93,武也,「笑うなって言ってんだろ！」,,,
96,95,千晶,「………」,,,
98,97,武也,"「…悪い。
怒鳴ったりして」",,,
100,99,千晶,"「らしくないね飯塚君。
君、自分のことならすぐネタにするくせに。
結構友達思いの熱い男？」",,,
102,101,武也,"「なんとでも言え。
でも、お前を春希には会わせない。
もちろん雪菜ちゃんにも、冬馬にも」",,,
104,103,千晶,"「飯塚君の心配は見当違いだと思うよ？
あたし、あのコたちの物語にしか興味ないんだから」",,,
106,105,武也,"「お前みたいな宇宙人の考え方なんて、
俺たち地球人には理解できないんだよ」",,,
108,107,千晶,「あ、そ」,,,
110,109,武也,"「お前…怖いよ。
ちょっと寒気がした」",,,
112,111,千晶,"「うん、よく言われるよ？
あたしの舞台見た人たちから」",,,
114,113,武也,「………」,,,
116,115,千晶,"「そっか…
じゃ、しばらくは片想いのままだね。
",,,
117,,,でも、ま、諦めないから」,,,
119,118,武也,「勝手にしろ」,,,
121,120,千晶,"「もちろん。
せっかく面白そうな<R脚本|ホン>が見つかったんだし」",,,
123,122,武也,「どうせもうすぐ卒業だ」,,,
0,,,,,,
1,,,B990000.tga,,,
2,,,,,,
3,,,bak,,,
124,,,1010_030,,,
125,,,,,,
