Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,小春,「戸締まり確認しました」,,,
7,6,春希,"「よし、じゃ消灯するから。
先に外に出てて」",,,
9,8,小春,「は～い」,,,
10,,,"ホールに灯っていた最後の照明を落とすと、
店内は暗闇に包まれる。",,,
11,,,"だから、電源スイッチの場所から出口までは、
足下のおぼつかない状態で、
おっかなびっくり進むしかない。",,,
12,,,"もし俺がこの店を任されたなら、
電源スイッチの位置は出口のそばに設置するよう
改善を提言していこうと誓った。",,,
13,,,…そんな予定は金輪際ないけど。,,,
15,14,小春,「お疲れさまでした」,,,
17,16,春希,"「うん、お疲れ。
じゃ帰ろうか」",,,
19,18,小春,"「…とは言え、なんだか勿体ないな。
今日はこれからが稼ぎ時なのに」",,,
20,,,"もうすぐ日付が変わるにも関わらず、
普段からは考えられないほど多くの人が
店の前の道を通り過ぎるのを見て、杉浦がため息をつく。",,,
22,21,春希,"「そうは言ってもな…
大晦日だけ時間延長なんて無理だって。
元々深夜営業の許可を取ってない店舗なんだから」",,,
24,23,小春,「そっかぁ…残念」,,,
26,25,春希,"「何より、年越しで働きたがるようなメンバーなんて、
ウチの店にはいないだろ」",,,
27,,,ここにいる人間を除いて。,,,
28,,,………,,,
30,29,小春,「あ、始まった…」,,,
32,31,春希,「末次八幡宮からだな」,,,
33,,,大晦日…,,,
34,,,"初詣客で賑わう南末次の繁華街を、
人の流れに逆らって駅へと向かう俺と杉浦。",,,
35,,,"結局、今週はずっと朝から晩まで
グッディーズで働きづめだった。",,,
36,,,"早番の時間に出てきて、遅番の時間に帰る。
時給稼ぎ放題の残業し放題。",,,
37,,,"普段なら店長の指導が入るところだけど、
発言力の低い代理店長と年末の人手不足が、
そんな建前を有名無実化した。",,,
38,,,"何しろ、この時期に計算できる戦力が
“二人”常駐してるのは、誰にとってもありがたい。",,,
40,39,小春,「あと１５分で今年も終わりですね」,,,
42,41,春希,「うん…」,,,
43,,,"杉浦は、年末年始の早番と遅番の
全シフトに刻まれた俺の名前の横に、
当然のように自分の名前をこれまた全部書き連ねた。",,,
44,,,"別に頼んだわけじゃない。
杉浦だって、きっと頼まれただなんて思ってない。",,,
45,,,"それでもこのコは、そういう周囲に勘繰られることを
まるで躊躇せずにやらかして…いや、してくれる。",,,
47,46,小春,「ね、先輩」,,,
49,48,春希,「なに？」,,,
51,50,小春,"「せっかくだから戻って二年参りしていきません？
神社、大学のすぐ裏でしたよね？」",,,
53,52,春希,「…いいのか？」,,,
54,,,"俺なんかと二人きりで新年を迎えて…
って、続けるつもりだったのに。",,,
56,55,小春,"「大丈夫ですよ。今日は朝まで電車動いてるし。
…鉄道会社はちゃんと稼ぎ時をわかってますよね」",,,
57,,,"なんて、やっぱりまるで躊躇せずに、
彼女は無邪気にコートの裾を引っ張った。",,,
59,,,………,,,
61,60,春希,「悪い、待たせた」,,,
63,62,小春,"「いいえ、全然。
わたしがここで待ってたのは４分４５秒でした」",,,
65,64,春希,「…なんで正確に時間計ってるんだ？」,,,
67,66,小春,"「決まってるじゃないですか。
思いっきり長く待たされたとき、
証拠として突きつけるためですよ」",,,
69,68,春希,「杉浦…お前って」,,,
71,70,小春,「何か変ですか？」,,,
73,72,春希,"「いや、俺と全く同じことする奴が
こんな身近にいるなんて…」",,,
