Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,男性劇団員２,「お～い、誰かそっち持って～」,,,
7,6,男性劇団員３,"「あ～駄目駄目。ちょっとストップ！
ずれてるってここ！」",,,
9,8,女性劇団員３,"「お弁当届きました～。
手の空いた人から先に食事済ませてください」",,,
11,10,千晶,「………」,,,
13,12,上原,「いよいよだな」,,,
15,14,千晶,「………」,,,
17,16,上原,"「構想三年。脚本三月。製作一月。
瀬之内晶のライフワークここに結実、だ」",,,
19,18,千晶,「…ここで死ぬんだあたし」,,,
21,20,上原,"「ま、それは冗談にしても、
いつ倒れてもおかしくないくらいの
気合の入れようではあったな」",,,
23,22,千晶,「別に、いつものことじゃん」,,,
25,24,上原,"「今回は特別だよ。
姫の背中に引っ張られて誰一人脱落しなかった。
いつもなら<R一公演|ひとこうえん>終わるたびに５人は減ってたのに」
",,,
27,26,千晶,「いつもより勝手にやってたつもりだけどね」,,,
29,28,上原,"「ああ…いつもより無茶してた。
壊れる寸前、本当のギリギリまで自分を追い込んでた。
その気合が皆に伝わったんだろ」",,,
31,30,千晶,"「別に、座長や団員のためにやってることなんか
何一つとしてないんだけどねぇ」",,,
33,32,上原,"「追い込まれた理由に関してはどうでもいい。
姫の、苦悩しつつも必死で前に進む姿勢が、
皆に感銘を与えた訳だからな」",,,
35,34,千晶,「…どういう意味？」,,,
37,36,上原,"「直前リハじゃ普通だったから気づかなかったけど、
さっき部室に行ったらビビッたぞ…」",,,
39,38,千晶,「あ～」,,,
41,40,上原,"「とりあえず立ち入り禁止にしてある。
片づけるのに一日はかかりそうだったからな」",,,
43,42,千晶,「………」,,,
45,44,上原,"「ノートだけは修理に出しといた。
…あの調子じゃ買い換えだろうけどな」",,,
47,46,千晶,"「弁償すりゃい～でしょ。
…態度改めろとか言うなよ。
……あたしを、矯正しようとかすんなよ」",,,
49,48,上原,"「本番前だからな。
そういうこともあるだろう。
別に俺は怒ってないよ」",,,
51,50,千晶,「なら、いい」,,,
53,52,上原,"「結局、彼氏と仲直りできなかったのか？
一昨日、稽古抜け出した時会いに行ったんだろ」",,,
55,54,千晶,「…言ってる意味わかんないね」,,,
57,56,上原,"「例の切り札も通用しなかったと？
やっぱ、普段の言動が言動だから
全然信用されなかったとか？」",,,
59,58,千晶,「………座長」,,,
61,60,上原,"「いや本番前の緊張をほぐすための軽口！
全部ジョークでありそこに真実味は皆無！」",,,
63,62,千晶,"「そんな余計な気を使ってもらわなくても結構。
私生活は芝居には何の支障もないから。あたしの場合」",,,
65,64,上原,「いやまぁ、それは今までの実績からも信じてるけどな」,,,
67,66,千晶,"「座長のお望み通り、
今日は最高の演技を見せてやるからね…」",,,
69,68,上原,「私生活とは何の関係もなく、な」,,,
71,70,女性劇団員３,"「本番まであと４時間です。
そろそろ設営の方終わらせちゃってください～」",,,
73,72,上原,「じゃ、俺は控え室の方戻るけど…姫はどうする？」,,,
75,74,千晶,「あたしはまだしばらくここにいるよ」,,,
77,76,上原,"「寒いだろ、ここ？
大丈夫か？」",,,
79,78,千晶,「平気」,,,
81,80,上原,「姫はよくてもお腹の…」,,,
83,82,千晶,「………」,,,
85,84,上原,「っと、じゃ、リハーサルでな」,,,
87,86,千晶,「………」,,,
89,88,千晶,「切り札は最後まで取っておいてこそ切り札なんだよ…」,,,
91,90,春希,「っ…」,,,
92,,,"明日から三月だってのに、
肌を突き刺す風は、春一番にはほど遠かった。",,,
93,,,"空は天気予報を忠実に守り、
薄暗い灰色の雲に覆われ、時間の感覚を狂わせる。",,,
94,,,…今がまだ午後１時だなんてな。,,,
95,,,"けど、時間の感覚が狂うのは、
何も空模様のせいだけじゃない。",,,
96,,,"大学が春休みに入り、付属が自主授業に入り、
入試も、合格発表も終わった二月最後の日。",,,
97,,,"もともとあまり栄えていない、
大学から二番目に近いこの駅は、
どの時間帯でも人の往来が寂しいことになっていた。",,,
98,,,"色あせた店内の照明の中、
客が来ることなんかまるで想定していないように、
商品の世話に余念のない花屋の女主人。",,,
99,,,"スーパーの店先で、
一生懸命品出しに励むパートのおばさん。",,,
100,,,"孫らしき女の子に車椅子を押してもらい、
目的もなさそうにゆっくりと商店街を通り過ぎる老人…",,,
101,,,"何も、変わってない。
学園から徒歩１５分のこの駅は、俺が入学した頃から、
ずっと時間が止まったように同じ風景を繰り返してる。",,,
102,,,"花屋の女主人は、頭にちょっと白いものが増えたけど。
商店街で営業を続けてる店が、三軒くらい減ったけど。",,,
103,,,そして、スーパーのバイトの三つ編みの女の子は…,,,
105,104,雪菜,「ごめんなさい、遅くなっちゃって」,,,
107,106,春希,"「俺が早く来てただけだよ。
…時間通りだ」",,,
109,108,雪菜,"「春希くんが３０分前に来るってわかってたのに、
その時間に合わせられなくて、ごめんなさい」",,,
111,110,春希,「…はは」,,,
112,,,"三年前に辞めて、
とある学園祭バンドのボーカルに就任したけれど…",,,
114,113,男性劇団員２,「音響ＯＫで～す！」,,,
116,115,上原,"「よ～し、じゃ音楽ストップ！
第一幕出だしのところにセットしといて～」",,,
118,117,千晶,「………」,,,
120,119,上原,"「舞台装置の方は、どうやらトラブルもなく
予定通り準備できたみたいだな」",,,
