Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
2,1,雪菜,「ふぅ～…」,,,
4,3,依緒,"「お疲れさん、雪菜。
はい、差し入れ」",,,
6,5,雪菜,「依緒…そっちこそお疲れさま」,,,
8,7,依緒,"「じゃ、軽音楽同好会と、
３年Ａ組の本日の成功を祝って…」",,,
10,9,雪菜,「うん、乾杯」,,,
12,11,依緒,"「悪かったね。疲れてるのに。
予定にないことまでやらせちゃって」",,,
14,13,雪菜,"「ううん、もともと昨日抜けちゃった
わたしが悪いんだもん。
ちょっとは穴埋めできて良かったよ」",,,
16,15,依緒,"「おかげで売り上げが３割跳ね上がったって。
さっき、委員長が泣いて喜んでた」",,,
18,17,雪菜,"「あ、あはは…
お役に立ててなにより…」",,,
20,19,依緒,"「ますます神がかってきたよな、雪菜の人気。
あのステージは強烈だったもんなぁ」",,,
22,21,雪菜,"「楽しかった。
春希くんと冬馬さんのおかげ」",,,
24,23,依緒,"「…本当に楽しんでたみたいだな。
春希に無理やり引きずり込まれた割には」",,,
26,25,雪菜,"「うん…
あの二人に出逢えて本当によかった。
わたしも、最高の思い出が作れた」",,,
28,27,依緒,"「こんなことなら、
もっと早く春希を紹介してやればよかったかな？」",,,
30,29,雪菜,"「そっか…依緒は前から知ってたんだっけ？
春希くんのこと」",,,
32,31,依緒,"「あいつ、いい奴だけど、
どうにもこっち方面に興味がないみたいでさ。
なかなか付き合い悪かったんだよ」",,,
34,33,雪菜,"「じゃあさ…
今までも付き合ったコとかいないのかな？」",,,
36,35,依緒,"「いるわけないって。
何のためにギター始めたのかすら謎な奴なんだから」",,,
38,37,雪菜,"「そっか…そっかぁ。
わたしと同じだね、春希くん」",,,
40,39,依緒,「………」,,,
42,41,雪菜,"「…さてと、ごちそうさま。
それじゃわたし着替えてくるから」",,,
44,43,依緒,「第二音楽室？」,,,
46,45,雪菜,"「うん、春希くん、待っててくれるって言ってたし。
もしかしたら冬馬さんもいるかも」",,,
48,47,依緒,「そう…それじゃ」,,,
50,49,雪菜,"「うん、今日は色々とありがとう。
また明日ね」",,,
52,51,依緒,「………あ、ちょっと待って雪菜！」,,,
54,53,雪菜,「？　なに？　依緒」,,,
56,55,依緒,"「えっと、その…
わざわざ今言うことじゃないのかもしれないけど…」",,,
58,57,雪菜,"「どうしたの？
急に持って回った言い方しちゃって？」",,,
60,59,依緒,"「いや、これはさ…
あたしの性分として、
すごく言いにくいアドバイスなんだけど」",,,
62,61,雪菜,「う、うん…？」,,,
64,63,依緒,"「その、さ…
あいつのこと、本気だったらさ、
急いだ方がいいかもしれない」",,,
66,65,雪菜,「………」,,,
68,67,依緒,「いや…特に深い意味はないんだけどね」,,,
70,69,雪菜,「依緒…」,,,
72,71,依緒,"「ええと、わかりにくかったかな？
説明すると、あいつってのは、つまり…」",,,
74,73,雪菜,「いいよ言わなくても」,,,
76,75,依緒,「え…？」,,,
78,77,雪菜,"「依緒が何を言いたいのか、全部わかってるつもり。
『あいつ』の正体も、急ぐ理由も、
そして、わたしの気持ちも、ね」",,,
80,79,依緒,「雪菜…」,,,
82,81,雪菜,「でもさ…いいんだ」,,,
84,83,依緒,「いいって…何が？」,,,
86,85,雪菜,"「わたし、今のままがいいの。
今の関係が、一番気に入ってるの」",,,
88,87,依緒,「え…？」,,,
90,89,雪菜,"「今日のステージ、あんなに楽しかったから…
しばらくは、あんなふうに楽しいままでいたいから…」",,,
92,91,雪菜,"「だから、変わりたくない。
誰にも、変わって欲しくない」",,,
94,93,依緒,「雪菜…」,,,
96,95,雪菜,「…特に深い意味はないんだけどね？」,,,
97,,,………,,,
99,98,かずさ,「北原」,,,
101,100,春希,「………」,,,
103,102,かずさ,「北原…？」,,,
105,104,かずさ,"「お前…ほんっとにあたしのピアノでよく寝るな。
失礼だって思わないのかよ？」",,,
107,106,春希,「ん、んぅ…」,,,
109,108,かずさ,「………」,,,
111,110,かずさ,"「幸せそうな顔、しやがって。
そんなに嬉しかったか？　あのステージが」",,,
113,112,春希,「………」,,,
115,114,かずさ,「ま…あたしは、嬉しかったけど」,,,
117,116,春希,「すぅぅ…ん」,,,
119,118,かずさ,「………」,,,
121,120,かずさ,「なんて無防備な奴だ…」,,,
123,122,かずさ,「おい、こら、北原」,,,
125,124,春希,"「っ…ん…？
ん、んぅ…」",,,
127,126,かずさ,「退屈なんだよ、お前は」,,,
129,128,かずさ,"「くそ真面目で、細かくて、規則に縛られてて、
頭でっかちで、教師の顔色ばっか伺って、
ついでに成績良くて、ちょっとだけ鼻にかけて」",,,
131,130,かずさ,「………」,,,
133,132,かずさ,「ホント、あまりにも退屈すぎてさ…」,,,
135,134,かずさ,「からかって、やりたくなるじゃないかよ…」,,,
137,136,春希,「………」,,,
139,138,かずさ,「ん…っ」,,,
141,140,春希,「ん…？」,,,
143,142,かずさ,"「っ…
あ…あぁ…」",,,
145,144,春希,"「………すぅ。
ん…すぅぅぅ」",,,
147,146,かずさ,"「ご、ごめん…ごめん北原。
…やっちゃった」",,,
149,148,かずさ,「お前が…いけないんだからな？」,,,
151,150,かずさ,"「………ううん、違う。
ごめん、あたし最低だ」",,,
153,152,かずさ,「けどさ…」,,,
155,154,かずさ,"「しょうがないだろ？
…あたしはお前と違って我慢強くないんだよ」",,,
157,156,かずさ,「…っ」,,,
159,158,雪菜,「っ…」,,,
161,160,雪菜,「そんなのってないよ…冬馬さん」,,,
0,,,,,,
162,,,1008_050,,,
163,,,,,,
