Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,孝宏,「よ、杉浦！」,,,
7,6,小春,「…おはよう、小木曽」,,,
9,8,孝宏,"「週末どうだった？　あ、バイトだっけ？
俺はまぁ、ケーキ食って肉食って酒止められて
仕方ないからシラフで騒いだくらいだったけど…」",,,
11,10,小春,"「入試を一週間後に控えて
それだけできれば大したものだと思う。
本当に度胸据わってるね、小木曽は」",,,
13,12,孝宏,「………」,,,
15,14,小春,「？　なに？」,,,
17,16,孝宏,「今日は、先週よりちょっとだけ元気そうかなって」,,,
19,18,小春,"「…バイト、忙しかったからね。
息つく暇もないくらい」",,,
21,20,孝宏,"「忙しいと元気になるのかよ。
本当に貧乏性だな、杉浦は」",,,
23,22,小春,「…ま、ね」,,,
25,24,孝宏,"「でもよかった。もうすぐ卒業だもんな。
残り二週間、その調子で楽しく…」",,,
27,26,小春,「あ、ごめん、そろそろ行かないと」,,,
29,28,孝宏,「ああ、今から体育だっけ？」,,,
31,30,小春,「そう…更衣室」,,,
33,32,孝宏,「悪かったな、着替えの時間ギリギリになっちまった」,,,
35,34,小春,「………着替え、か」,,,
37,36,孝宏,「？　杉浦？」,,,
39,38,小春,「ふふ…楽しくなりそうだなぁ」,,,
41,40,孝宏,「どうしたんだよ突然？」,,,
43,42,小春,"「知ってる小木曽？
わたし、スポーツ大好きなんだ」",,,
45,44,孝宏,"「そりゃ…知ってるけどさ。
大会も見に行ったし」",,,
47,46,小春,「じゃ、ね…ふふ」,,,
49,48,孝宏,「………？」,,,
51,50,小春,"「みんながそう思ってるなら…なってあげるよ。
みんなが望むビッチに、ね」",,,
52,,,………,,,
53,,,『ごちそうさま』,,,
54,,,"『料理、受け取った。
届けてくれてありがとう。
それと、連絡取れずに本当にごめん』",,,
55,,,"『土曜からバイト先がパニクってて、
深夜まで働きづめで、部屋に帰っても寝るだけ。
メールがチェックできてなかった』",,,
56,,,"『そういうわけで、荷物を受け取った後で、
やっと雪菜のメールに気づいたくらいだった。
心配と、嫌な思いさせてしまってごめん』",,,
58,57,春希,「………」,,,
59,,,"何度もついてるくせに、
いつまで経っても嘘が上手くならないな、俺…",,,
60,,,"これが出版社の方なら説得力もあるけど、
深夜営業もないファミレスでそんな不測の事態が
起こるのかと聞かれれば、返す言葉もない。",,,
61,,,…そんな事情も知らない雪菜だからこそつける嘘。,,,
62,,,"こんなふうに人を見て言葉を作ってしまうのは、
昔の俺が、ずっと嫌悪してやまない態度だった…",,,
63,,,"『料理、今さっき食べた。
雪菜の言う通り、焼き加減も味付けも最高だった。
冷めてても本当に美味しかった』",,,
64,,,"『ケーキもありがとう。
それと、毎年ありがとう』",,,
65,,,"『最後に、当日になったからもう一度。
誕生日、おめでとう』",,,
66,,,"だから最後だけは真実の言葉で、
少しでも良心の呵責を抑え込む。",,,
67,,,"このメールを見て、
きっと雪菜は納得してしまうだろう。
疑問があっても、無理やり抑え込んでしまうだろう。",,,
68,,,"結局、そのことだけは、
どれだけ取り繕っても、
俺の頭から消えることはないんだけどな。",,,
69,,,それにしても…,,,
70,,,やっぱり受信簿に、一昨日の雪菜からのメールはない。,,,
71,,,メール不達か、メールが消えたか…,,,
72,,,"もし、不達でないとしたら、
どこで消えたのか…",,,
74,73,春希,「………っ」,,,
75,,,そんな可能性、一つしかない。,,,
76,,,"土曜の夜は、俺の方が先に眠ってしまってた。
…そして小春は起きていた。",,,
77,,,"携帯は、部屋に転がってた。
ロックなんかかけてないから、誰でも操作できた。",,,
79,78,春希,「小春…」,,,
80,,,"もし俺の推測が当たってるとしたら…
お前は、どこへ行こうとしてるんだ？",,,
81,,,"お前がこうなってしまったのは俺のせいだけど、
俺が悪いって結論に、誰の反論も
受け入れるつもりはないけど。",,,
82,,,"でも、嘘の比率が上がりすぎだろ。
俺にも、本心を語らなさすぎだろ。",,,
83,,,"お前の真実は、
お前の誠実は…",,,
84,,,一体、どこに行ってしまったんだよ？,,,
85,,,………,,,
87,86,男子生徒１,"「あれ？　来てたんだ孝宏。
なんで体育サボったん？」",,,
89,88,孝宏,"「そんなことやってる時間ないからだよ。
本番まであと５日だぜ？」",,,
91,90,男子生徒１,"「だったらわざわざ学校なんかに来なくても…
どうせもう自主登校なんだから」",,,
93,92,孝宏,"「一応、委員長だしな。
それにちょっと気になることがあったし」",,,
95,94,男子生徒１,「ちょっと気になること、ねぇ…」,,,
97,96,孝宏,"「それよりも悪いけど馬鹿話なら遠慮してくれ。
週末もパーティとかであんま進んでなくて、
正直ヤバいと思うようになってきた」",,,
99,98,男子生徒１,"「お前ほどの脳天気がそう思うってことは、
実質的には絶望レベルか…」",,,
101,100,孝宏,「うっせ」,,,
103,102,男子生徒１,"「じゃあ、馬鹿話というには楽しくはないけど、
洒落にならないという意味ではとびっきりの新ネタを」",,,
105,104,孝宏,「人がヤバいって言ってんのに釣るなよ…」,,,
107,106,男子生徒１,"「さっきの体育の時間…
女子どもが、また大炎上してたぞ」",,,
109,108,孝宏,「…何だそりゃ？」,,,
111,110,男子生徒１,「多分、もうすぐわかる」,,,
113,112,女子生徒１,"「なにあいつ！？
これ見よがしに！」",,,
115,114,女子生徒２,"「何がしたいんだろうね、あれ？
さっぱりわからない」",,,
117,116,女子生徒３,「あてつけ？」,,,
119,118,女子生徒４,「って、誰に対してよ？」,,,
121,120,女子生徒１,"「自分で『私は淫乱です』って、
背中に貼ってるみたいなもんじゃんねぇ」",,,
123,122,女子生徒２,"「あ～んな恥も外聞もない奴とは思わなかった。
どんな顔してクラス委員なんかやってたんだか」",,,
125,124,女子生徒３,「もうやりたい放題だね…」,,,
127,126,女子生徒４,「あれで答辞読むの？　本当に？」,,,
129,128,女子生徒１,"「もう三年の恥。それどころか付属の恥。大恥！
消えて欲しいわマジで！」",,,
131,130,孝宏,「………どういうこと、だよ？」,,,
133,132,男子生徒１,"「それがさ…
更衣室で服脱いだら、
全身キスマークだらけだったんだと」",,,
135,134,孝宏,「………はぁ？」,,,
137,136,男子生徒１,"「背中とか、肩とか、首とかさ。
しかも歯形まで」",,,
139,138,孝宏,「いや、ちょっと待て…」,,,
141,140,男子生徒１,"「しかもそれを隠しもせずに、
堂々と背中見せつけるようにして着替えてたってさ。
…更衣室にいた女子全員凍りついてたってよ」",,,
143,142,孝宏,「………杉浦のこと、だよな？」,,,
145,144,男子生徒１,"「例の噂にキレちまったのか、
元からそういう性格だったのか…
ま、火に油を注いでることは間違いないけどな」",,,
147,146,孝宏,"「で、杉浦は？
あいつは今、どこにいるんだよ？」",,,
149,148,男子生徒１,「帰ったよ、さっき…」,,,
151,150,孝宏,「…まだ一時間目が終わったところだぞ？」,,,
153,152,男子生徒１,"「自主登校だからな。
別に誰も咎める奴はいないよ」",,,
155,154,孝宏,「それは…」,,,
157,156,男子生徒１,"「でも、だったらどうして
体育の時間だけ来たんだろうな？
…なんて、見せつけるため以外の何物でもないか」",,,
159,158,孝宏,「………」,,,
161,160,男子生徒１,"「けど、どうやら男取ったってのは本当らしいな。
火のないところに煙はって言うけど、
ま～それにしても」",,,
163,162,孝宏,「どこへ行こうとしてんだよ…杉浦」,,,
0,,,,,,
1,,,B990000.tga,,,
2,,,,,,
3,,,bak,,,
164,,,CATCH2,,,
165,,,2315,,,
166,,,,,,
