Id,NameId,Name,Text,Traslate,NameTranslate,Notes
4,,,"第三章　三年後の、あの想い\k

",,,
5,,,"　四月。\k
　雪菜が峰城大に入学して、とうとう三年目。\k
　学内ＦＭラジオから、<R冬の定番曲|とどかないこい>が流れなくなった季節…\k
",,,
6,,,"「雪菜～、来週末の新歓コンパ絶対に来るよね！」\k
「院の先輩たちから今度こそ連れてくるよう厳重に言われてるんだからね！」\k
「わかってるよ…行くってば」\k
",,,
7,,,"　新学期を迎え、進級しても、相変わらず雪菜は皆の中心に据えられていた。\k
「用事入れてないよね？　四限目出るよね？　講義終わったらそのまま拉致るからね」\k
「あたし朝から監視してるから。絶対怪しげな行動取らないようにね」\k
「もう、これで五回目だよ釘刺されたの。そんなに信用ないかなぁ」\k
「あるわけないじゃん…」",,,
8,,,"「どの口がそれを言うかなぁ、ゼミ合宿ドタキャンかましといて～」\k
「だ、だから…インフルエンザにかかっちゃったって何度も…」\k
　あの、二十歳の誕生日から一月半…\k
　大学の新学期が始まるまで、雪菜は“良く言って引きこもり”な春休みを過ごした。\k
　もちろん、インフルエンザで寝込んでいたなどという事実もなく、予定していたゼミ合宿も行かず、朝から晩まで何をするでもなく、とにかく人に会うことを避け続けた。\k
",,,
10,,,"『北原さんにすら誘ってもらえないのかよ。終わってんな姉ちゃん』\k
『春希くんは春休みの間ずっと住み込みバイトなの。ずっと家でゲームばっかりやってるどこかの弟とは出来が違うの』\k
『つまりどこかの姉とも出来が違うと…って、お互い虚しくなるからやめようぜ』\k
　家でもずっとこんな調子で…\k
　つまり、春希と別れたことを、家族にも告げていなかった。",,,
11,,,"　そのとき雪菜は、春希の嫌なところを、また一つ見つけた。\k
　自分に、そんな情けない嘘をつかせるところが、嫌いだった。\k

",,,
13,,,"「ほんっと、あの時は大変だったんだから」\k
「そうそう、幹事グループから二人も脱落するんだもんね～」\k
　そんな気分の悪い追憶に浸っている間も、二人組の<R圧力団体|ゆうじん>の糾弾は未だに止んでいなかった。\k
　しかしその口調は、恨み骨髄というよりは何やら興味津々と言った趣が強く…\k
「ねぇ雪菜、何度もしつこく聞いて悪いけど、正直に答えて」\k
「…友近君と何かあったの？」\k
「何度も同じこと答えたけど、なにもないよ」\k
　その証拠に、いつの間にかこういう方向に流れが変わっていく。",,,
14,,,"「あの時は、二人とも同じ日にキャンセルの連絡あったからさぁ」\k
「実のところ二人で駆け落ち…じゃなくて抜け駆けしたんじゃないかって噂で持ちきりだったんだから」\k
「噂はしょせん噂だよ…そんなくだらないこと、いつまでも引っ張らないでよ」\k
　友近とは、春希と同様、あの誕生日の夜以来会っていなかった。\k
　だからあの夜のことは、誰ひとり、何ひとつ答えは出ていないままだった。\k
　…雪菜の心中を除いては。\k
「だってさぁ、あの時期すごく仲良かったじゃない、本気でくっつくかと思ってた」\k
「それに彼、三年になってから見かけないから…」\k
「そうそう、余計に何かあったんじゃないかって…ケンカでもした？」\k
「喧嘩なんか…するわけないよ」",,,
15,,,"　本気でぶつかるべき相手でなければ、喧嘩なんかしない。\k
　つまりは、そういうことだった。\k
「だからもう、その話はやめようよ…」\k
「そんなこと言ったって、ほんと大変だったんだからあの時は」\k
「そうそう、今は亡き委員長君のフォローで急場はしのげたけど」\k
「だよねぇ、もし北原君がいなかったらどうなってたことやら…」\k
「今度こそ絶対サボらないからお願いだから蒸し返さないで！」\k

　雪菜も友近も参加しなかったゼミ合宿は、実はかなり妙な展開になったらしかった。\k
　思わぬ二人のキャンセルで出席者の全容が掴めなくなった他の幹事たちが途方に暮れていた時、突然、彼らの代役を買って出た救世主が現れたという。",,,
16,,,"　…つまりその人こそ、春から転部も決まりゼミから撤退したはずの北原春希だった。\k
　彼は持ち前の調整能力とマメさと教授や先輩にも物怖じしない図々しさを駆使して、出席者リストを一からまとめ直した。\k
　しかもそれだけには留まらず、合宿自体にも同行し、雪菜と友近が担当するはずだった仕事だけでなく他の幹事たちの分担にも目を配り、行き届いていない部分があれば容赦なく口と手を出し、最終的には幹事全員を仕切るようになっていた。\k
　ペンションの部屋割り、スキー場への送迎、パーティでの裏方、買い出し等々、決して表に出ることなく、けれど全ての進行を裏から操り…\k
　そして最後には、スキー中に怪我をした先輩に付き添って一足先に帰京していった。\k
　そんな、ちょっと意味のわからない伝説を、後になって幹事たちから聞かされた雪菜は『どうして教えてくれなかったの！』と怒りたい感覚に囚われたが、そもそもインフルエンザにかかっていたはずの自分にそんなことを言う資格がないと気づき黙り込んだ。",,,
