Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,千晶,「………ん～」,,,
7,6,千晶,「んふぅぅぅ…」,,,
9,8,千晶,「す～…んくぅぅぅ…」,,,
11,10,春希,「起きろぉぉぉ～！」,,,
13,12,千晶,「ぃぅっ！？」,,,
15,14,春希,"「いつまで寝てんだ！
今日のゼミ発表会、司会お前だろ！」",,,
17,16,千晶,"「ちょっ、や、や～！
そ、掃除機でなんて～！」",,,
19,18,春希,"「だったら早く起きろ！
その後シャワー浴びて朝飯食って大学だ！」",,,
21,20,千晶,"「だ、だめ、だめだって…
そんなに吸われたらキスマークできちゃうってぇ」",,,
23,22,春希,「だ、だから早く起きろって…」,,,
25,24,千晶,"「ん、あ、や…そ、そこじゃない…
もっと、下ぁ…あ、ぁぁ…ぅんっ」",,,
27,26,春希,「………」,,,
29,28,千晶,「はぁ、はぁ、はぁぁ…ぇ、もう終わり？」,,,
31,30,春希,「…ちょっと自分の行為の変態性に危機感を持ってな」,,,
32,,,"このまま放っておくと、
色んな場所を掃除機で責めてしまいそうだった。
…嗜虐心に満ちた笑顔とともに。",,,
34,33,千晶,"「や、やだ、こんなの中途半端だよぅ…
朝からスイッチ入っちゃったよぅ」",,,
36,35,春希,「早く服着てシャワー浴びて飯食え」,,,
38,37,千晶,「その順番ってどうなの？」,,,
40,39,春希,「やかましい！」,,,
42,41,千晶,"「ほんっと夜が明けると
常識人に早変わりなんだもんなこのヴァンパイヤは～。
昨夜はさんざん乙女の色んなとこ吸いまくったくせに」",,,
44,43,春希,「ヴァンパイヤは処女の生き血にしか興味ない」,,,
46,45,千晶,「自分で眷属にしといてよく言うよ～」,,,
48,47,春希,"「そういうエロ話はもういいから。
それよりお前、今年も出席日数ヤバいんだからさ…」",,,
50,49,千晶,"「卒業はしなくても別にいいんだって。
あたしの進む道に大卒の肩書きは必要ないんだから」",,,
52,51,春希,「またそれだよ…」,,,
53,,,ここに一緒に住むようになって半年…,,,
54,,,"恥ずかしながら、
俺はまだこいつの人格改造を成し遂げられていない。",,,
55,,,"ゼミの出席日数もレポート提出率もギリギリ。
部屋ではいつも寝てばかり。家事は全部俺任せ。
すぐに俺の膝や胸に顔を埋めたがる野性を失った野良猫。",,,
57,56,千晶,"「いつか有名になって、
春希を楽させてあげるからね？」",,,
59,58,春希,"「そんなヒモの世迷い言を信じるほど、
俺は夢見がちな行き遅れじゃないの」",,,
60,,,"ウァトスの方も、最近はあまり活動してない。
その代わり、メジャー劇団のオーディションを
受けまくってるようだった。",,,
62,61,春希,"「どうせ有名になったら面倒見てくれた男はポイだろ。
で、二枚目俳優とかと週刊誌で噂になってさ」",,,
64,63,千晶,"「何言ってんの～。
あたし、春希に面倒見てもらわなきゃ
ろくろく生きてけないんだよ？」",,,
66,65,春希,"「もっと自立しろ。
お前、最近本気で
パラサイトが板についてきてんじゃないか」",,,
68,67,千晶,"「だからぁ、
あと三年の辛抱だって。
そしたら今度はあたしが春希を依存させたげるからね」",,,
70,69,春希,"「俺はそんなあやふやな夢になんか頼らないの。
ちゃんと就職も決まったし、自活もできるし、
何があっても一人で生きていけるように…」",,,
72,71,千晶,「あ～そこ、とりあえず二人分頼みます」,,,
74,73,春希,"「お前もそうやって夢ばっかり追ってないで
もうちょっと現実的な生きる道をだなぁ…」",,,
76,75,千晶,"「この前のオーディション、最終選考に残ったよ？
１００人受けたうちの２人」",,,
78,77,春希,「………」,,,
79,,,"こいつの場合、この才能が厄介なんだ。
俺の常識論を軽く吹き飛ばしてしまうから。",,,
81,80,千晶,「だから、ごほうびっ」,,,
83,82,春希,「…わかったよ、ほれ」,,,
85,84,千晶,「んっ…」,,,
86,,,"頭突きのようにぶっきらぼうに突き出す唇を、
それでも千晶は嬉しそうについばむ。",,,
88,87,千晶,「ね、春希」,,,
90,89,春希,「何だよ」,,,
91,,,そして、そのまま俺の胸に顔を埋める。,,,
93,92,千晶,「…あたしのこと、愛してるよね？」,,,
95,94,春希,「…今のところはな」,,,
96,,,…開いた両手を一緒に押しつけながら。,,,
97,,,"そんな“約束”をされたから、
俺は誤魔化すことすらできなくなる。",,,
99,98,千晶,「三年後も…愛してるよね？」,,,
101,100,春希,「そんなのはお前の心がけ次第だ」,,,
102,,,"一日に一度だけって制限を付けたけど。
自分だけじゃなく、相手の両手でもＯＫという
規制解除も増えたけど。",,,
103,,,それでも、俺たちの“約束”は、ずっと続いてる。,,,
105,104,春希,「じゃあ、そういうお前はさ…」,,,
107,106,千晶,"「あたし？　昨夜正直に言ったじゃん。
春希が背中越しに両手でおっぱい揉みまくってた時にさ」",,,
109,108,春希,「………おい」,,,
111,110,千晶,"「あれが約束通り、あたしの心からの真実だよ？
や～、恥ずかしかったな～、も～♪」",,,
113,112,春希,"「そんなの手のひらの感覚に夢中で覚えてる訳ないだろ！
なんて言ったんだ？　もう一度言ってみろよ！」",,,
115,114,千晶,「だったら…同じコトしてみたら～？」,,,
117,116,春希,「こ、この…」,,,
118,,,"でも、結局“あの日”以来、
すっかり千晶の方の必殺技に成り下がってしまっていた。",,,
119,,,"なぜならこの手の駆け引きで
俺がこいつに勝てる訳なんかなく…",,,
121,120,千晶,「ね、春希…」,,,
123,122,春希,「なんだよ！」,,,
125,124,千晶,"「あたしがあんたを幸せにしてあげる。
いつか必ず、『お前と一緒にいて良かった』って、
心から言わせてみせるからね？」",,,
127,126,春希,「そんなあやふやな空手形は…」,,,
128,,,"それにそんな台詞、
ただ口に出してないだけで…",,,
130,129,千晶,"「だから、そんなに頑張らなくていい。
一人で、苦しまなくていい。
壊れるまで、悩まなくていい」",,,
132,131,春希,「………千晶」,,,
133,,,"だから、もう自分は捨てられないと悟った飼い猫は、
そんなふうに、突然自分をさらけ出す。",,,
135,134,千晶,"「時間をかけて、春希を染め上げてあげるからね。
…思い出の傷、塞がるまで」",,,
136,,,"かつて、そこにあった傷口の血の味が忘れられず、
食いちぎって傷を拡げた野獣が…",,,
138,137,春希,「…いいんだよ、塞がなくて」,,,
140,139,千晶,「でも」,,,
141,,,"心の中で、胸の傷をぺろぺろ舐めている千晶の頭を撫で、
その上目遣いの瞳に、優しく微笑みかける。",,,
143,142,春希,「俺はずっと、この傷と一緒に生きていくんだから」,,,
145,144,千晶,"「じゃあさ…
あたしは、春希にその傷を付けたナイフを
これからもずっと持ち続ける」",,,
147,146,春希,「千晶…」,,,
148,,,でも猫の方は、どうやら人間のつもりらしかった。,,,
150,149,千晶,"「あたしが憧れた三人。
あたしがぶち壊した三人を忘れないために。
…二度とこのナイフを使わないために」",,,
152,151,春希,"「…また、いい台詞が思いついたとか、
ほくそ笑んでるんだろ？」",,,
154,153,千晶,"「久々にウァトスに顔出してみよっかな～。
な～んかいいプロットが浮かんできたみたい」",,,
156,155,春希,"「いつか絶対に治してやる。
そのねじ曲がった性格を」",,,
158,157,千晶,「あはは…頑張ってねぇ、春希」,,,
160,159,春希,"「っ！　はよシャワー浴びてこい！
こっちはその間に掃除して洗濯して飯作って…
ああ忙しい！」",,,
161,,,そして、結局いつもの朝の光景。,,,
162,,,"それはつまり、いつもの昼の光景であり、
いつもの夜の光景。",,,
163,,,"俺がどれだけ怒っても、説教しても、
からからと適当なこと言って笑う千晶に、
結局うやむやにされて、はいおしまい。",,,
164,,,"それだけじゃない。
こいつはどんなときでも、
ふざけた道化師をやめようとしない。",,,
165,,,俺が落ち込んでも、悩んでも、苦しんでても…,,,
166,,,いつも脳天気で無責任な笑顔で救ってしまう。,,,
167,,,"だからこそ俺はまた、
あの、一人で膝を抱えて震えていた自分を思い出し、
不安に陥ることがある。",,,
168,,,"結局俺たちの関係は、
千晶に嘘の癒しを与えてもらってたあの日まで
戻ってしまっているのかもしれない。",,,
169,,,"それでも俺は、
もう、この詐欺師から離れることなんかできない。",,,
170,,,だから俺は、千晶を叱り、説教して、抱きしめて…,,,
171,,,"何だかんだで見捨てられない“演技”をして、
この、ものぐさ女を俺に依存させ続ける。",,,
172,,,ずっと、俺がこいつの側にいられるように。,,,
173,,,『ね、<W100>春<W10>希』,,,
174,,,"『本<W10>当<W10>は<W10>ね、<W150>とっ<W10>く<W10>に<W10>治っ<W10>て<W10>る<W10>ん<W10>だ<W10>よ、<W70>あ<W10>た<W10>し。<W200>
あ<W10>ん<W10>た<W10>へ<W10>の<W10>気<W10>持<W10>ち<W10>だ<W10>け、<W150>ね<W10>じ<W10>曲<W10>がっ<W10>て<W10>な<W10>い<W10>ん<W10>だ<W10>よ』",,,
175,,,"『だ<W10>け<W10>ど、<W150>こ<W10>れ<W10>か<W10>ら<W10>も<W10>演<W10>技<W10>を<W10>続<W10>け<W10>る。<W220>
あ<W10>た<W10>し<W10>は<W10>ちっ<W10>と<W10>も<W10>変<W10>わっ<W10>て<W10>な<W10>いっ<W10>て、<W130>
ずっ<W20>と<W30>春<W15>希<W15>を<W20>嘆<W12>か<W12>せ<W12>て<W12>や<W10>る<W10>か<W10>ら』",,,
176,,,『こ<W10>れ<W10>か<W10>ら<W10>も<W150>ずっ<W20>と<W30>あ<W10>ん<W10>た<W10>の<W10>側<W10>に<W12>い<W12>る<W12>た<W12>め<W12>に』,,,
177,,,"『あ<W10>ん<W10>た<W10>の<W12>傷<W12>の<W12>痛<W12>み<W12>を<W20>忘<W12>れ<W12>さ<W12>せ<W12>る、<W120>
ピ<W12>エ<W12>ロ<W12>で<W12>い<W12>る<W12>か<W12>ら<W12>ね？』",,,
178,,,『だ<W10>か<W10>ら<W10>春<W10>希<W10>…』,,,
179,,,"『ずっ<W20>と<W30>あ<W10>た<W10>し<W10>を<W10>叱<W10>る<W10>た<W10>め<W10>に、<W200>
ずっ<W20>と<W180>あ<W12>た<W12>し<W12>と<W12>一<W12>緒<W12>に<W12>い<W12>て<W12>ね』",,,
0,,,,,,
1,,,B990000.tga,,,
2,,,,,,
3,,,bak,,,
180,,,,,,
