Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,かずさ,「と、言うわけで…」,,,
7,6,曜子,「………」,,,
9,8,美代子,「え…」,,,
11,10,かずさ,"「今までワガママばかりでごめんなさいっ！
美代子さん！」",,,
13,12,美代子,"「ちょちょちょちょっと～！
やめてくださいかずささん！
やめさせてください社長～！」",,,
15,14,曜子,"「あ～、本人の気の済むまでやらせるわよ？
美代ちゃんに土下座するってのが約束だもん」",,,
17,16,美代子,"「だ、だからって…
なんでわざわざロビーなんですか？
せめて部屋に戻りましょうよぅ」",,,
19,18,曜子,"「それだと罰にも何にもならないじゃない。
みんなの見てる前でやらせるから意味があるのよ」",,,
21,20,美代子,"「みんなの中にマスコミが含まれてたら
どうするんですか！？」",,,
23,22,曜子,「美談じゃない？」,,,
25,24,かずさ,"「それで、話はそこで終わりじゃなくて…
これからお願いすることもワガママ放題なんだけど…」",,,
27,26,曜子,「だってよ？　美代ちゃん」,,,
29,28,美代子,「だ、だから何で私に振るんですか！？」,,,
31,30,曜子,"「だぁ～って、
わたしの方はコンサートさえ無事に開催できれば
何の問題もないし～」",,,
33,32,美代子,「しゃ、社長…」,,,
35,34,かずさ,"「コンサートスタッフとの打ち合わせを
セットして欲しいんだ。
それも、今日のできるだけ早い時間に」",,,
37,36,曜子,"「それなら何とかなるんじゃない？
みんな今まで全然指示が来なくて暇してただろうし」",,,
39,38,かずさ,"「それが終わったらすぐに
レコーディングスタッフとの打ち合わせ。
これは雪菜が集めるから同席してくれればいい」",,,
41,40,曜子,"「あ～、それも美代ちゃん頼むわね。
わたし夜は外出禁止食らってて」",,,
43,42,かずさ,"「あと、スタジオは一週間まるごと押さえて。
…できれば、毎日２４時間貸し切りで」",,,
45,44,美代子,「それは…まぁ、交渉してみます」,,,
47,46,かずさ,「それと、できれば火を使える許可を」,,,
49,48,美代子,「…火、ですか？」,,,
51,50,かずさ,"「うん。
雪菜がさ、電気調理器だと
どうしても火力が足りないからって」",,,
53,52,曜子,「…あなたたち、スタジオで何するつもりなのよ？」,,,
55,54,かずさ,「合宿」,,,
57,56,曜子,「………」,,,
59,58,美代子,「………」,,,
