Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,春希,「………」,,,
6,,,眠れない…,,,
7,,,"時計の秒針が何度も周回するのを、
さっきからぼうっと眺めている。",,,
8,,,"…実際には、長針でさえ何回か周回してたけど、
それでも今の俺に、眠気は降りてこない。",,,
10,9,春希,「っ…」,,,
11,,,かずさは、とっくに眠ってくれた。,,,
12,,,"ちょっとばかりテンション高かったけど、
今日からは、俺を風呂場から追い出し、
食事だって、自分の手で食べた。",,,
13,,,"ベッドに潜ってからも、しばらくは俺に対する恨み節や、
追加公演のことや日本を去った後のことを
つらつら話してたけど…",,,
14,,,"すぐに外出の疲れと喋り疲れが重なって、
俺の目の前で無防備に、柔らかな寝息を立て始めた。",,,
15,,,"だから俺は、今日こそ安心して、
深い眠りに落ちてもいいはずなのに…",,,
17,16,春希,「～～～っ！」,,,
18,,,なのに、記憶が邪魔をする。,,,
19,,,"この期に及んで、更に大きな爆弾を落としてくれた、
冬馬曜子という人の残した言葉が…",,,
22,21,春希,「………はい？」,,,
24,23,曜子,"「だから、白血病。
普通は薄幸のヒロインがかかる病気なんだけど、
神様も何を勘違いしたのかしらね」",,,
26,25,春希,「………」,,,
27,,,"行方をくらました曜子さんを無理やり探し出し、
こうして直接会いに来たのは、
もちろん、かずさのことを話すためだった。",,,
28,,,"俺がもう、かずさを支えられなくなってしまったことを
正直に告げて、助けを仰ぐため…",,,
29,,,"そして、今までさんざん俺たちを振り回した責任を
取ってもらうためだった。",,,
31,30,曜子,"「半年前くらいかな…
たった二時間のコンサートで、
体がふらつくようになってきたのよ」",,,
32,,,"責任、取ってもらうはずだったのに。
これで、かずさも救われるはずだったのに…",,,
34,33,曜子,"「三、四曲目あたりで動悸や息切れが激しくなってきて、
終わったあとも一時間くらい治まってくれなくてね」",,,
35,,,"曜子さんは、まったく予想もしていなかった場所に
俺を呼び出した。",,,
36,,,峰城大学病院…,,,
38,37,曜子,「ああ、とうとう来たか糖尿病って思ってたんだけど」,,,
40,39,春希,"「…普通は誰でもそう思います。
親子とももっと節制すべきです」",,,
42,41,曜子,"「あはは、ギター君は相変わらずだ。
わたしに対しても、いっつも偉そうなんだから」",,,
44,43,春希,"「………すいません。
まだ、状況飲み込めてなくて」",,,
46,45,曜子,"「…ま、そうよね。
当の本人でさえ、受け入れるのに結構時間かかったし」",,,
48,47,春希,「………」,,,
49,,,うちから歩いて１５分…,,,
50,,,"七年間通った峰城学園の敷地内にある、
総合病院の個室のベッドに、その体を横たえていた。",,,
52,51,曜子,"「向こうの病院で軽く診てもらった時には、
貧血だって言われたから、それから必死で食べて。
…ワインも白をやめて赤に替えたしね」",,,
54,53,春希,「それ、色だけじゃ…」,,,
56,55,曜子,"「それでもやっぱり症状が改善しなくてね。
一年前ならオールナイトで弾いても平気だったのに」",,,
57,,,"逆にそっちの方がおかしいって話もあるけど。
…かずさが高い壁だと強く意識するほどに。",,,
59,58,曜子,"「それで、これはヤバいんじゃないのってことになって、
<R日本|こっち>で信用のおける高柳先生に診てもらうことにした」",,,
60,,,"高柳憲正教授なら知ってる。
俺が大学にいた頃から医学部長だった。",,,
62,61,曜子,"「その手の病気に関しては
世界的権威って言われてるし、
何よりまぁ昔から色々とあった間柄だし…」",,,
63,,,"そして、またしても意外なところから
かずさの父親候補が…",,,
65,64,曜子,"「来日してから何度か検査入院して、
だいたい病気の正体も掴めてきて…」",,,
67,66,春希,「入院…」,,,
68,,,"つまり、来日中に何度も行方をくらましてたのは、
古い友人に会うためとか、
朝まで飲み明かすためとかじゃなくて…",,,
70,69,曜子,"「さてどうしようかって時に、
結構ヤバい症状が来ちゃってね。
…それが、かずさのコンサートの夜」",,,
72,71,春希,「あの日から…？」,,,
74,73,曜子,「二日ほど記憶がないんだけどね」,,,
76,75,春希,「っ…」,,,
77,,,"かずさが、誰も支えてくれる人がいなくて
悲嘆に暮れていたとき…",,,
78,,,"それ以上に、
娘の差し出す手を必要としてる人がいたなんて。",,,
80,79,曜子,"「ま、今は大丈夫。
週明けには退院できるから」",,,
82,81,春希,「かずさにはそのこと…」,,,
84,83,曜子,"「言えると思う？
今のあの子に」",,,
86,85,春希,「………」,,,
87,,,俺は今日、この人を責めるつもりだった。,,,
88,,,"自分のことを棚に上げ、説教の一つでもかますつもりで
気合いを入れていた。",,,
89,,,"それなのに…
どんだけ何もわかってなかったんだよ、俺。",,,
91,90,春希,「もしかして、かずさの来日公演も…？」,,,
93,92,曜子,"「いつかは連れてくるつもりだったけど、
急いだのはこのためね」",,,
94,,,"今回の来日公演は、
単に、売り時を見逃さない冷静なプロデューサーとしての
判断から、だけじゃなかった。",,,
96,95,曜子,"「冬馬かずさは、日本で受け入れられるのか。
ウチのバカ娘は、もう一度日本で暮らせるのか。
その両方を、確かめたかったの」",,,
97,,,娘の将来を見届けられるかどうかわからない…,,,
98,,,"けれどそれを娘に伝えられない母親の、
悩んだ末の、ショック療法。",,,
100,99,曜子,「…わたしが生きてるうちにね」,,,
102,101,春希,「そんな…」,,,
103,,,"彼女のしたことは、今のところ見事に失敗してるけど、
事情を知ってしまった今、
もう、その親馬鹿を責めることは、俺には…",,,
105,104,曜子,"「言っておくけど、
すぐ死ぬつもりなんか全然ないわよ？」",,,
107,106,春希,「…はい」,,,
109,108,曜子,"「最近はだいぶこの病気の致死率も下がってきてるし、
薬打ちまくって、金使いまくって、
少なくとも１００までは生き延びるわよ？」",,,
111,110,春希,「お願い、します」,,,
112,,,"そうやって、まだ言葉の端々に、
冬馬曜子ならではの強さが見られることもあるけれど…",,,
114,113,曜子,"「ただね………もう、ウィーンには戻らない。
わたしはもう、日本を離れるつもりはないの」",,,
116,115,春希,「っ…曜子さん」,,,
117,,,"それでも今の彼女に、
かつて意気揚々と日本を捨てたお気楽な開拓者の面影は、
もう、見られなかった。",,,
119,118,曜子,"「自分の生まれた国ですもの。
何だかんだ言って、世界で一番愛してる国ですもの」",,,
120,,,"その決断を責めることはできないし、
同じ日本人としてはシンパシーを感じられる思いだし、
事情を知れば知るほど、反対する理由が消えていく。",,,
121,,,けれど…,,,
123,122,春希,「かずさは…？」,,,
125,124,曜子,「………どうしよっか？　ギター君」,,,
127,126,春希,「そんな…っ」,,,
