Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,"第二章　二年後の、あの雪\k

",,,
5,,,"「やっぱりここは順当にスキーでしょ？」\k
「ねぇ、ちょっと贅沢して沖縄でダイビングとか張り込まない？」\k
「沖縄で泳げるのって四月からだろ。春休みじゃ無理じゃね？」\k
「じゃあグァムとかサイパンとか」\k
「…先輩たちから予算の上限聞いてるよね？」\k
「う～ん、悩ましい。あっちを立てればこっちが立たず…」\k
「だからスキーにしちゃえば丸く収まるって言ってるのに」\k
「なぁなぁ、雪菜ちゃんはどこがいい？」\k
「え？　なに？」\k
「だからさ、ゼミ合宿の行き先…つか今日はそれ決めるために集まったんだけど」\k
「あ、ごめんなさい…えっと………もうちょっと考えさせて」",,,
6,,,"　政経の学生たちには定番となっている六号館のカフェの一番奥のテーブルに、今日も良く言えば若々しい喧騒がこだまする。\k
「でもさぁ、なんでまだゼミにも入ってないあたしたちが幹事やらされてんだろうね」\k
「先輩たちは後期試験が忙しいからとお聞きしてますけど…」\k
「俺たちも同じ日程なんですけど？」\k
　外は今にも雪が降りそうなくらいに薄暗く、そして寒々と曇っていたが、彼らの会話の陽気はもうとっくに冬が終わり春休みがやってきたような明るさに満ちていた。\k
「大体さぁ、去年までは二年なんて参加してなかったらしいじゃん」\k
「まぁでも、今年はしょうがないと思うよ。うちらの所属ゼミが決まったときから先輩たち大騒ぎだったじゃん」\k
「…つまり、そういうこと？」\k
「やっぱりお目当ては…」",,,
7,,,"「………」\k
「………」\k
　と、一瞬、それまでの流れを断ち切るように彼らの声がぴたりと止んだかと思うと、そこにいた一人を除く全員の視線が、その除かれた一人に注がれる。\k
「え？　え？　あ、ああ…そうね、温泉、なんてどうかな？」\k
「………」\k
「………」\k
「や、やっぱりおばさんくさいかな？」\k
「………」\k
「………」\k
「え？　な、なに…？」\k
　そして、そのいつも注目を浴び続けることを宿命付けられている彼女が、いつもとは違う素っ頓狂な反応を返した瞬間…",,,
8,,,"「あ～、もう、負けよ負け。認めるわ」\k
「なんなのその見事なまでの時間差ボケ。わざと？　ねぇわざと？」\k
「いかん、雪菜ちゃんやっぱ壊滅的に可愛い。本人目の前にしてるけど、とっくにふられてるけど言わずにはおれない！」\k
「待て！　お前今さらっと聞き捨てならない過去を暴露しただろ！」\k
「もういいよ雪菜は。遠慮も気兼ねもしないで、ただいるだけでいいから」\k
「そうそう、それだけで先輩や教授の態度が違うもんね。私たちに対してまで」\k
　せっかく平和を取り戻しかけていた夕暮れのカフェテラスは、ありがたくないことについさっきまでの喧騒を完全に取り戻した。\k
「…ごめん、ね」\k
　けれど、皆は知らない。\k
　雪菜がそんな見事なボケを披露してしまったのは、天然の可愛らしさでも、計算尽くの腹黒さでもなかったことを。",,,
9,,,"　ただ、何も聞こえてこないように集中していただけだということを。\k
　カフェテラスのスピーカーから『届かない恋』が流れているその間だけは…\k

",,,
10,,,"　雪菜が峰城大に入学して、ほぼ二年…\k
　そして、数百人にとっての隠れた名曲が、数千人にとっての冬の定番曲へと変貌を遂げてから、一年とちょっとが過ぎていた。\k
　一年前の学園祭の夜に初めて峰城大キャンパスに流れた『届かない恋』は、その後も学内ラジオ局の猛プッシュを受け、そこに付属時代からこの曲を知る人や、新たに触れた人の支持を次々と取り込み、今では峰城大生で知らぬ者はいないというほどに知名度を上げていた。\k
　けれど、その切ない恋愛を歌い上げる謎のボーカリストの正体については、ユニット代表者の強い意向と、付属時代の同級生のそこそこの配慮によって、未だに『知る人ぞ知る』の状態を保てていた。",,,
11,,,"　ただ、その『知る人』側の攻勢は相変わらずで、バンド加入のお誘いも、ミス峰城エントリーのお誘いも、ついでにどさくさに紛れての告白も止むことはなく。\k
　そして肝心の雪菜の方も相変わらずで、それらの引きも切らない勧誘に対して曖昧に微笑むだけで、決してその軽薄なお誘いに乗るようなことはなかった。\k
　それでも、彼女についてほんの少し変わったことがあるとすれば…\k
",,,
12,,,"「じゃあ各自の担当はそんな感じで。雪菜、今度はちゃんと聞いてくれてた？」\k
「大丈夫、先輩たちへの連絡係だよね。任せておいて」\k
　こうして、『四人組』以外の友人も受け入れるようになったこと。\k
　ライブもミスコンもデートもＮＧ。\k
　けれど、コンパやお茶会程度なら付き合いが悪いと言われない程度には顔を出し、自分に期待されている役割をきちんとこなし、幹事や同級生の顔を立てるのも忘れない。\k
　適度に親しく、適度に礼儀正しく、お高くなく、下品でもなく、そして決して感情的になったりしない。",,,
13,,,"　“愛嬌のある高嶺の花”\k
　そんな、付属時代から得意だったかりそめの自分に、さらに磨きをかけていた。\k
　けれど、それが進歩なのか退化なのか、雪菜自身にもわかっていなかった。\k
　なぜなら…\k
「そういえばさ友近君…北原君って結局参加するの？　しないの？」\k
「昨日の時点ではまだ保留って言ってたけど…難しいんじゃないかな」\k
　こうして、春希の近況を、他の人間から聞いて初めて知ることが。\k
　こうして、春希の近況を、自分ではない人間に確認されることが。\k
　雪菜が、この一年で得たものの代わりに失ってしまったものを物語っていたから。\k
「だいたい、北原君が最初から仕切ってくれたらこうしてあたしたちが集まることもなかったのに」\k
「そうやって何でも春希に押しつけようとするなって。あいつ春休みもほとんど毎日バイト入れてるんだからさ」",,,
14,,,"　一年ちょっと前の“あの日”、雪菜は立ち止まってしまった。\k
　春希の手を取り、胸にすがり、今までの寂しさと辛さを、今まで以上のいとおしさで埋めるはずだったのに。\k
　なのに、たかが電波に乗っただけのたった一曲の歌が、雪菜のその溢れ出た想いと振り絞った勇気をあっさりと摘み取ってしまった。\k
「けどさぁ、学生の本分は…」\k
「勉強だろ。あいつの成績知ってて疎かにしてるって言えるか？」\k
「だから、それだけじゃなくって…」\k
「俺たち苦学生をそんなに責めないでくれよ。俺だって春休みは全部バイト入れるつもりだったけど、春希と相談してどっちかは参加しないとって話になったから…」\k
　あれ以来二人は、心理的に遠く、けれど物理的には近い距離を持て余したままで。",,,
15,,,"　けれど雪菜は、悔やんでも悔やみきれないあのときの失敗を全て自分の責任として抱え込んだまま、その中途半端な距離を諦めたかのように受け入れていた。\k
　とうとう、心が全てすり切れてしまったかのように…\k
「…友近、前から思ってたけど、なんでそんなムキになって北原をかばうんだよ？」\k
「あんたたち怪しい…」\k
「そういえばバイト先同じなんだって？　しかも二箇所も」\k
「…デキてる？」\k
「似たもの同士だし、二人とも女に興味なさげだし…あり得るよなぁ」\k
　雪菜が他の友人たちと交流を広げていったのは、ちょうどその冬の頃からだった。\k
　そうやって春希と触れられない寂しさを別のもので埋めようとしたのかもしれない。\k
　雪菜の心が、自分を保ったまま生きていくために自動的にバランスを取っただけなのかもしれない。",,,
16,,,"　…けれど、そうやって“逃げた”ことが、雪菜の春希に対する罪悪感をますます掻き立てるという悪循環に陥っていた。\k
「アホらしい。お前ら何もわかっちゃいないな。北原って外じゃ相当モテんだぞ？」\k
「え～、そうなの？」\k
「何しろ、この前もバイト先のコに強引に迫られてたし…」\k
「ぇ…っ！？」\k
「うそぉぉ～！　あの委員長君が！？」\k
　その時、雪菜が息を呑んだ声は、直後の叫びで運良くかき消されてくれた。\k
「大学生にもなって委員長ってニックネームはどうなんだよ…そりゃまぁ的確だけど」\k
「で、で、どうなったの？　北原君、そのコとつきあってんの？」\k
「どうなのよ友近君！？」\k
「そんなに興味あるなら直接聞けよ…」",,,
17,,,"「まぁ、興味ないことも…」\k
「確かに頭いいし面倒見いいし稼ぎもいいし顔もそこそこだし、将来含めてだったら、かなりの有望株なんだけどねぇ」\k
「これでもう少し人に見られることに敏感になればいい線行くんだけど」\k
「なにそれ？　北原って実はかなりの注目株？」\k
「けど彼ってなんか時々人を寄せ付けない雰囲気あるじゃん？」\k
「そうそう、なんか面倒見よかったり急に突き放したりアンバランスなんだよねぇ」\k
「…もうその辺にしとけ。とにかく俺は親友を売るような真似はしない…つか、さっきのも喋りすぎた。忘れてくれ」\k
　最後にそう呟くと、春希の“親友”を名乗った彼はそれ以降、その件に関しては本当に固く口を閉ざしてしまった。",,,
18,,,"「友近君」\k
「小木曽？　あれ？　帰りこっちだっけ？」\k
　打ち合わせの解散後、一人先を急ぐように早足で正門を出た一人の男子学生の耳に、あまり大きくはないけれどよく通る澄んだ声が届いた。\k
「ちょっと御宿に出る用事があったから…友近君はこれからバイト？」\k
「ああ、その先のグッディーズ」\k
　その、雪菜の方から男に声を掛けたという事実は、彼女を『小木曽雪菜という峰城大のアイドル』と認識している男たちには衝撃的に映ったかもしれない。\k
　けれど声を掛けられた方の彼は、彼女のことをあくまでも『同じ学部の女友達』として、何のてらいもない自然な態度で接してきた。\k
「へぇ、結構近くなんだね」\k
「おかげで顔見知りとよく遭遇するからちょっとやりにくい」\k
「ふふ…わたしもたまに入るよ」",,,
