Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,浜田,"「…と、まぁ、わかってるのはそれだけだ。
そんな感じでいいのか？」",,,
7,6,春希,"「十分です。
ありがとうございました。じゃ…」",,,
9,8,浜田,"「なぁ北原…
本当にもう続ける気ないのか？　バイト」",,,
11,10,春希,「え…」,,,
13,12,浜田,"「今後は俺が面倒見てもいいんだぞ？
風岡がいなくなって、補充も四月まで来ないし、
ここでお前にも辞められるとダメージでかいんだがな」",,,
15,14,春希,「浜田さん…」,,,
17,16,浜田,"「形式的な引き留めじゃないのはお前ならわかるよな？
正直、他の部の正社員よりも今は北原の方が…」",,,
19,18,春希,"「そろそろ潮時だと思ってましたから。
卒論も始まるし、就職活動もあるし」",,,
21,20,浜田,「…そう、か」,,,
23,22,春希,"「すいません。
皆さんが大変なときに力になれなくて…」",,,
25,24,浜田,"「いや、大学生の本分はそっちだしな。
俺の方こそ無理言って悪かった」",,,
27,26,春希,「そう言っていただけると…」,,,
29,28,浜田,"「それに北原は風岡がカスタマイズした作品だからなぁ。
俺には扱いきれないかも」",,,
31,30,春希,「………」,,,
32,,,"なんとなくこそばゆいような、
なんとなく切ないような…",,,
34,33,浜田,"「元気でな。
就職決まったら、また戻って来いよ？
…風岡じゃないが、ウチに入ってくれても大歓迎だぞ」",,,
36,35,春希,「ありがとうございます…」,,,
37,,,"それは多分、
もう選ばれるはずのない進路だったけど。",,,
38,,,"一緒に働いていた人から戦力として認められたという
事実は、これから社会人を目指す自分に、
心からの自信として刻み込まれた。",,,
40,39,春希,「それじゃ、失礼します」,,,
42,41,鈴木,"「あれ、浜田さん切っちゃったの？
北原君なら代わってって言ったじゃないですか！」",,,
44,43,浜田,"「あ～、すまん、忘れてた。
すぐ掛け直すわ」",,,
46,45,鈴木,"「…ま、いいです。
事後承諾しておくべきことがあったんだけど。
多分問題ないでしょ」",,,
48,47,浜田,"「…本当にそれでいいんだな？
後で揉めても俺のせいじゃないぞ？」",,,
50,49,木崎,"「しかし風岡さんに続いて北原も脱落か…
どうなって行くのかなウチの編集部は」",,,
