Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,？？？,「え…ないんですか？」,,,
7,6,書店員,"「申し訳ありません。
アンサンブル増刊号は、在庫は予約分だけで…
一般販売分は昨日のうちに完売してしまいました」",,,
9,8,？？？,"「昨日って…
発売日、今日だって聞いてたけど？」",,,
11,10,書店員,"「そうなんですけど…
大変申し訳ありません」",,,
13,12,？？？,"「…参ったな。
これで５軒目なんだけど」",,,
15,14,書店員,「あの…よろしければご注文お承りしますけど？」,,,
17,16,？？？,「注文かぁ…」,,,
19,18,書店員,"「問屋から増版が決まったとの連絡も来ていますし、
それほどお待たせすることもないと思いますが…」",,,
21,20,？？？,"「どうしようかな…
待ってれば別方面から手に入るんだけど」",,,
23,22,書店員,"「あ、あの…キャンセルも効きますから、
念のためということでいかがですか？」",,,
25,24,？？？,「…店員さんがそんなこと言っていいの？」,,,
27,26,書店員,"「ええ、もちろん。
当店ではお客様にご満足いただくことが第一ですから」",,,
29,28,？？？,"「…そうだな。これも記念だ。
それじゃ、注文お願いします」",,,
31,30,書店員,"「ありがとうございます！
では、お取り置きいたしますので、
こちらにお名前をお願いします」",,,
33,32,？？？,「…これ、色紙だけど？」,,,
35,34,書店員,"「………ご本人ですよね？
サインお願いします」",,,
37,36,かずさ,「………」,,,
38,,,………,,,
40,39,春希,「え…？」,,,
42,41,浜田,"「すまん！
見本誌手に入らなかった」",,,
44,43,春希,"「そんな…
三冊頼んでおいたのに、一冊もですか？」",,,
46,45,浜田,"「書店の発注数がこっちの予想を完全に越えててな…
サンプルも全部持ってかれたんだよ」",,,
48,47,春希,「…そんなに？」,,,
49,,,アンサンブル特別増刊号、冬馬かずさ特集…,,,
51,50,浜田,"「だからこっちの手元どころか、
冬馬曜子オフィスにすら送れてないらしいんだ。
ある意味酷い話だよなぁ」",,,
53,52,春希,「は、はは…」,,,
54,,,"その記念すべき発売日に知らされた真実は、
作った本人たちすら手に入らないという、
ある意味ものすごい朗報だった。",,,
56,55,春希,"「仕方ないですね…
それじゃ昼休みに本屋に…」",,,
58,57,浜田,"「多分、無駄だと思うぞ？
昨日フライング販売したところは、
軒並み午前中でなくなったらしいからな」",,,
60,59,春希,「…マジですか？」,,,
62,61,浜田,"「編集長、満面の笑顔で営業を怒鳴り倒してたな。
それでも本誌の３倍刷ったんだから、
出荷数ミスったとも言い切れないんだけどな」",,,
64,63,春希,「三倍が瞬殺…？」,,,
66,65,浜田,"「…いつもこれだけ売れてくれりゃ、
クラシック誌ってジャンルも安泰なのにな」",,,
68,67,春希,「あはは、あはははは…」,,,
69,,,"ついでに、開桜社の見込みの甘さというか、
普段のアンサンブルの見くびられ方というか…",,,
71,70,浜田,"「これも先週の追加公演の効果かもな。
前回酷評してた東経新聞の評論家も、
今度は手放しで大絶賛してたし」",,,
72,,,そして…,,,
73,,,"今さらながら、冬馬かずさというピアニストの人気と、
その人気を確固たるものにした実力というか…",,,
74,,,"やったな、かずさ。
お前の…俺たちの勝ちだ。",,,
76,75,浜田,"「夏の全国ツアーも決まったしな！
今年のクラシック界は、
間違いなく冬馬かずさを中心に回っていくぞ」",,,
78,77,春希,「はい…」,,,
79,,,"かずさが活動拠点を日本に移すという電撃発表は、
追加公演の高い評価も相まって、
マスコミや世間にも好意的に受け止められた。",,,
80,,,"そしてその後の、ブルーレイ発売、Ｍ響との共演、
全国ツアー開催などの畳み掛けるような発表で、
来日時のフィーバーが一気に再燃してしまった。",,,
81,,,"当の本人といえば、それらを仕掛けた<R黒幕|ようこさん>の、
病人とは思えない圧倒的なバイタリティに、
思わず苦虫を噛み潰したりもしてたけど…",,,
83,82,浜田,"「そんな訳で、
お前もまた彼女絡みで仕事増えるかもしれないな。
そん時はどうする？」",,,
85,84,春希,"「もちろん頑張ります。
他社には絶対負けない独占スクープを
連発してみせますとも」",,,
86,,,"もし本当に、またあんな仕事が来たら、
あいつは俺のこと、
相当ウザがるかもしれないけれど…",,,
87,,,"その時俺は、こう答えるつもりだ。
『お前、マスコミを何だと思ってるんだよ』と…",,,
88,,,………,,,
90,89,孝宏,"「さすが姉ちゃん！
どこ探しても全然売ってなかったんだよこれ！」",,,
92,91,雪菜,"「かずさの人気を考えたら予約が常識でしょ？
もう、みんな見通しが甘いんだから」",,,
94,93,雪菜の母,"「ほんと信じられないわよねぇ…
この子が雪菜の同級生だったなんて…」",,,
96,95,孝宏,"「それどころかウチに遊びに来たこともあるんだもんな。
…それが５年でこうも差がつくとは」",,,
98,97,雪菜,"「やっぱり見せるのやめようかな。
傷とかつけられたら嫌だし」",,,
100,99,孝宏,"「姉ちゃんも凄いから！
ナイツレコード期待の星だから！」",,,
102,101,雪菜,「…汚さないでよ？」,,,
104,103,孝宏,"「サンキュ！
それじゃ早速部屋で聴かせてもらおうっと」",,,
106,105,雪菜,"「あ、ＣＤなら<Rリビング|ここ>で聴いてて。
これから友達呼んで鑑賞会なんだから」",,,
108,107,雪菜の母,「北原さん？」,,,
110,109,雪菜,「うん。春希くんも結局買えなかったんだって」,,,
112,111,孝宏,「自分の会社が出した本なのに…」,,,
114,113,雪菜,"「あ、もう待ち合わせの時間だ。
ちょっと駅まで迎えに行ってくるね！」",,,
