Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,春希,「ふぅ…」,,,
6,,,"すっかり習慣になった目覚めの熱いシャワーは、
今日も、脳にこびりついた眠気を振り払い、
ついでに体に刺激と温かさを取り戻してくれる。",,,
7,,,"部屋は寒く、外はまだ暗く、
いくら毎日の習慣と言えども、
この時期の朝はやっぱり辛い。",,,
8,,,"それでも今日は金曜日…
あと一日乗り切れば、すぐに心の躍る週末だ。",,,
9,,,…日曜は出勤だけどな。,,,
10,,,………,,,
12,11,浜田,「お～い北原、昨日頼んだ世論調査の集計…」,,,
14,13,春希,"「まとめたものをサーバにアップしてあります。
各世代別の集計結果にコメントもつけました。
…昨夜メールしておいたはずですが」",,,
16,15,松岡,"「これ、外注から上がってきた原稿。
校正頼む、８時までに！」",,,
18,17,春希,"「…わかりました。
４時から打ち合わせなんで戻ってきてから超特急で」",,,
20,19,鈴木,"「ね～ね～北原君。
次回のタウン情報のコーナーなんだけどさぁ、
実は末次町を取り上げようかと思ってるのよねぇ」",,,
22,21,春希,"「…ウチの近辺って峰城大以外には結構何もないですよ？
まぁそれでも候補は絞り込んでおきますが」",,,
24,23,木崎,"「悪い、これ１ページにまとめといて！
やり方はいつも通り。
",,,
25,,,…うわまずい、約束まであと２時間もない！」,,,
27,26,春希,「…寒ブリの美味い季節ですもんね」,,,
29,28,木崎,"「やだな～そんなんじゃないって。
あの先生はマメに催促しないと全然書いてくれなくて…
というわけで今日は直帰で～す」",,,
31,30,春希,「これを１ページって…どんだけ削ればいいんだよ」,,,
32,,,午後３時４５分。,,,
33,,,"開桜社ビル３Ｆ。
開桜グラフ編集部。",,,
34,,,そして、バイトの頃から変わらない日常…,,,
35,,,"株式会社開桜社
開桜グラフ編集部
北原春希",,,
36,,,"入社一年目。
編集部最年少の、いわゆる下っ端。",,,
38,37,松岡,"「あとさ北原、ちょっといい？
この企画書なんだけど、
後でレビューしてくんないかな？」",,,
40,39,春希,"「戻ってきてからなら大丈夫ですけど…
それより、俺でいいんですか松岡さん？」",,,
42,41,松岡,"「頼むよ…まともな意見くれるのお前くらいでさ。
浜田さんはダメなところしか言わないし、
鈴木さんは適当なことばっか言うし…」",,,
44,43,鈴木,"「だぁってさぁ、松っちゃんの企画書って、
企画書になってないって言うか～」",,,
46,45,浜田,"「まず資料の書き方からしてなっちゃいないからな。
相手に何を伝えたいのかが全然見えてこない」",,,
48,47,松岡,"「それって誰も育ててくれなかったからですよ～。
俺も北原みたいに麻理さんの下についてたら…」",,,
50,49,鈴木,「今ごろ入院してるに１０万円」,,,
52,51,浜田,"「お前の勤務態度で風岡の部下なんかやっていけるか。
ほんっと仕事抱えててもすぐ帰りやがって…」",,,
54,53,松岡,"「な？　みんな酷いだろ？
頼りになるのは北原だけなんだよ。
伝説の仕事魔神の直系に連なる『風岡二世』のお前しか」",,,
56,55,春希,「…いや、いくらなんでもあの域は遠すぎますって」,,,
58,57,鈴木,"「わたしなら耐えられないけどな～。
後輩に手取り足取り指導してもらうなんて」",,,
60,59,浜田,"「まぁ言ってやるな。
このプライドのなさも松岡の強みっちゃぁ強みだからな。
それに…」",,,
62,61,鈴木,「それに？」,,,
64,63,浜田,"「お前もそろそろそんな余裕かましてられなくなるぞ？
俺から見たら鈴木も北原といい勝負だ」",,,
66,65,鈴木,「うえぇぇっ！？」,,,
67,,,下っ端…なのになぁ。,,,
68,,,"バイト時代についた<R師匠|まりさん>の評判のせい…
というかおかげで、俺を一年目の新人扱いする人は、
もはやこの編集部にはいない。",,,
70,69,春希,"「あの…俺、そろそろ会議に行かないと。
６時には戻ってきますんで」",,,
72,71,浜田,"「ええと…
アンサンブルの編集長の代理だったっけ？」",,,
74,73,春希,"「ええ、雑誌広告の契約の件だそうで。
だからどうしても正社員の同席が必要だって…」",,,
75,,,"ついでに、全編集部に勇名を轟かせた
彼女の影響力はさらに絶大なもので…",,,
76,,,"どこの編集部に顔を出しても、その『風岡二世』
という合言葉で、気軽に仕事を回してくれる。",,,
