Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
6,5,雪菜,「転部…？」,,,
8,7,雪菜,"「え？　あれ？　だって…
ど、どうして？」",,,
10,9,雪菜,「…え？」,,,
12,11,雪菜,"「そ、そうなんだ。
出版社狙ってるんだ。だから…」",,,
14,13,雪菜,「………全然知らなかった」,,,
16,15,雪菜,"「え？　あ、ううん、合ってると思うよ、国文。
春希くん、文章書くの得意だし」",,,
18,17,雪菜,"「そっか…もうそこまで具体的に考えてるんだ。
やっぱり、かなわないなぁ」",,,
20,19,雪菜,"「わたし？　ううん、まだまだ。
将来の姿なんて、全然イメージわかないな。
このままなら、たった二年後の話なのにね」",,,
22,21,雪菜,「そっか、そっかぁ………文学部、行っちゃうんだ」,,,
24,23,雪菜,「………」,,,
26,25,雪菜,「…会えるよね？」,,,
28,27,雪菜,"「あ、当たり前だよね。
校舎が違うって言っても同じキャンパスなんだから、
会おうと思えば、毎日だって」",,,
30,29,雪菜,"「ね、ねぇ…
これからも、電話、していいかな？」",,,
32,31,雪菜,"「う、うん…忙しかったら出なくてもいいから。
そうだよね、春希くん毎日頑張ってるもんね。
今、アルバイトいくつ入れてるんだっけ？」",,,
34,33,雪菜,"「そっか…大変だね。
体、壊さないように気をつけてね？」",,,
36,35,雪菜,「………」,,,
38,37,雪菜,「あ、あのっ」,,,
40,39,雪菜,「大丈夫、だよね？」,,,
42,41,雪菜,"「え、あ、その…何がって訳じゃなくて、
ええと、なんとなく」",,,
44,43,雪菜,"「な、何言ってるんだろね、わたし。
あは、あはは…っ」",,,
46,,,………,,,
48,47,春希,「…あ」,,,
49,,,"別に、跳ね起きてなんかいない。
自然に目が覚めた。",,,
50,,,"ただ、眠りについてから、３０分も経ってないだけ。
寝汗が、気持ち悪いくらいに噴き出していただけ。",,,
52,51,春希,「ふぅ」,,,
53,,,"明かりをつけると、
眩しさに怯む目をゆっくりと慣らしていく。",,,
54,,,"ゆっくりと頭を振り、脳に現実を染み込ませようと、
見慣れた景色を無理やり頭に詰め込んでいく。",,,
55,,,…早く“今”に戻らないと。,,,
56,,,………,,,
57,,,"肌に貼りついたＴシャツを強引に脱ぎ捨てると、
洗面所に飛び込み、シャワーの蛇口を一気に捻る。",,,
58,,,"出始めの冷水も、
設定温度になる直前に噴き出す熱湯も、
余すところなく頭から思いっきりかぶる。",,,
59,,,"その都度、肌から受ける強烈な刺激が、
麻酔のように俺の思考を奪い去り、
けれど体だけ目覚めさせてくれることを望んで。",,,
60,,,………,,,
64,63,春希,「っ…」,,,
65,,,"俺の記憶の引き出しに、
厳重に鍵をかけてしまい込んである三年前。",,,
67,,,"雪菜と出逢い。
雪菜の歌と出逢い。",,,
68,,,"そして、化けの皮の剥がれた
本物の小木曽雪菜という女の子に出逢った三年前。",,,
69,,,"一緒に奏でて、一緒に馬鹿やって、一緒に笑って、
そんな、かけがえのない三人の時を過ごした三年前。",,,
70,,,"ちょっとだけ、紆余曲折はあったけど、
おおむね順調にお互いの気持ちが近づいて、
言葉と気持ちと唇が触れあった三年前。",,,
71,,,そして…,,,
73,,,雪菜は、変わった。,,,
74,,,"三年前の、はにかんだ悪戯っぽい笑顔は、
この三年間で、無理と我慢と諦めを重ねた、
泣きそうな笑顔に塗り潰されていった。",,,
75,,,なのに…,,,
76,,,嫌味なくらい、ますます綺麗になっていく。,,,
77,,,"付属の頃、綺麗で、可憐で、愛らしかった雪菜は、
今は、凄みを感じるくらい綺麗な女になっていた。",,,
78,,,"三年前よりずっと、
一昨年よりずっと、
去年より、ずっと。",,,
79,,,"あの頃と比べ、あまり表に出なくなったにも関わらず、
あの頃以上に周囲の注目を浴びる存在になっていた。",,,
80,,,"誰もが雪菜に目を奪われる。
誰の脳にもその可憐な姿が刻み込まれる。",,,
81,,,"なのに雪菜は、そんな男たちの視線を、
まるで受け入れようとしない。",,,
82,,,"俺のために、俺の目の前でいつでも笑ってた。
本当の心が透けて見えるくらいに、
寂しい笑顔で笑ってた。",,,
83,,,"それでも、笑うことをやめなかった。
そして、ずっと俺の側にいてくれようとした。",,,
85,84,春希,「………」,,,
86,,,必死で在り続けた。,,,
87,,,"全てをぶち壊し、
ありえないくらいに激しく雪菜を傷つけた、
こんな俺の側に。",,,
88,,,…俺から、離れようとしてくれなかった。,,,
