Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,『あけましておめでとう』,,,
5,,,"『なんて、もう年が明けてから
十日も経っちゃってるけどね。
新年の挨拶遅れてごめんなさい』",,,
6,,,"『…それとも、
こうして普通に挨拶しちゃうことの方が
ごめんなさい、かな？』",,,
7,,,"『このメールを見て、ふざけるなって思うなら、
着信拒否にしてください。
それだけのことをしたっていう自覚はあるから』",,,
8,,,"『でも、どうしてもあなたのことを考えてしまうから、
悩みに悩んだ末、メールしました。
…どうしてますか？』",,,
9,,,"『今日は、学校来てますか？
ちゃんと朝型の生活に戻しましたか？
…なんて、春希くんの寝坊なんて想像できないけど』",,,
10,,,"『それとも、全然平気ですか？
もう完全に切り替えて、新しい生活を送ってますか？
それならほっとするけれど、ちょっと落ち込みます』",,,
11,,,『なんて、わたし矛盾してますか？』,,,
12,,,"『それじゃ、このへんで。
もうすぐ期末試験だね。
お互い、がんばろう』",,,
14,13,春希,「………」,,,
15,,,これでもう、何十回読み直しただろう。,,,
16,,,"あの日以降初めての…
あの日から二週間以上経ってからの、
雪菜のメッセージ。",,,
17,,,"その微妙な空き時間と、その丁寧語が入り混じる口調と、
その他人行儀なサブジェクトに、
今の俺が抱えているのと同じ距離感があった。",,,
18,,,"ああいう別れ方をした後、自分から連絡をしてくるのは、
きっと、もの凄い勇気がいったんだろうな。",,,
19,,,けど、それでも雪菜にはわかってたんだろう。,,,
20,,,"…ああいう別れ方をした後、相手から連絡が来るほど、
どこかの誰かは強くないってことが。",,,
21,,,『あけましておめでとう』,,,
22,,,"『メール、ありがとう。
全然怒ってない。怒れる訳なんかない。
ただ、こっちから連絡できなかった自分に腹が立ってる』",,,
23,,,"『昨日から、ちゃんと大学には来てる。
レポートの提出期限の迫ってる講義もあったし』",,,
24,,,"『どうしてるかと言えば…
全然平気ってわけじゃないけれど、
ちゃんと普通に日々暮らしてる』",,,
25,,,"『バイトして、テスト勉強して、普通の大学生してる。
そうしないと生活も進級もできなから、やるしかないし』",,,
26,,,『それよりも、雪菜の方は、どうしてる？』,,,
27,,,"『さっきのメール、俺の心配ばかりで、
雪菜のことが何も書いてなかった。
だから俺も、すごく心配してる』",,,
28,,,"『連絡くれるのは嬉しいけれど、
ちゃんと近況くらいは書くこと』",,,
30,29,春希,「………」,,,
31,,,"最後に、無理やりいつもの説教臭い言葉を乗せて、
そして親指は送信ボタンへと伸び…",,,
33,32,春希,「………っ」,,,
34,,,"…たのにも関わらず、そのすぐ近くのクリアボタンを、
しかも長押ししてしまう。",,,
35,,,"液晶画面を埋めていた文字列が綺麗に一掃され、
数十秒の俺の手間をまるっきりの無駄に変える。",,,
36,,,"けれど、今さら勿体ないとか思う必要もない。
…これもまた、何十回も繰り返した儀式だ。",,,
37,,,…帰ろ。,,,
38,,,………,,,
40,39,春希,「っ…」,,,
41,,,冬休みが開けて二日目の水曜日…,,,
42,,,"キャンパスを彩るはずの空は薄暗く濁り、
空気の冷たさと風の強さがあいまって、
冬の厳しさを俺たちに課していた。",,,
43,,,"…なんて、今日に限って
単なる空にそんな恨みがましい感想を抱くのは、
昨夜から抱えた、このもやもやした気持ちのせいだった。",,,
44,,,"待ち望んでいた、ずっと目を背けていた現実。
…矛盾してるようでいて、そうとしか言いようがない。",,,
45,,,"雪菜からのメールは、俺を心底ほっとさせてくれた。
簡素な中に、いつもの優しさと、
ちょっと無理した馴れ馴れしさが込められていたから。",,,
46,,,"雪菜は戻ってきてる。
元気かそうでないかは書いてないからわからないけれど、
それでも普段通り、社会の中で生きている。",,,
47,,,…俺なんかよりも、よっぽど正しく生きている。,,,
49,48,春希,「………」,,,
50,,,"だからこそ、今の俺はまだ胸を張って雪菜に会えない。
会える訳がない。",,,
51,,,"だって俺は、誰からも軽蔑されるような、
とんでもないことをしてしまったんだから。",,,
52,,,そしてまだ、そのことに決着がついていないんだから。,,,
54,53,春希,"「あ、北原ですけど…松岡さん？
麻理さん、いますか？」",,,
55,,,"だから、決着つけよう。
麻理さんに、全てを話そう。",,,
57,56,春希,"「…麻理さんですか？
俺です、北原です」",,,
58,,,"ずっと聞いて欲しかったこと。
本当は、助けて欲しかったこと。",,,
60,59,春希,"「ええ、今大学です。
昨日から授業始まってます」",,,
61,,,"自分から絆を切ってしまったせいで、
もう、助けを求めることはできないけど、
ただ聞いてくれるだけでいい。",,,
63,62,春希,"「はい…そこそこ元気にやってます。
ちゃんと寝てますよ。一日四時間も」",,,
64,,,"三年前のこと。
かずさと、俺と………三人のこと。",,,
66,65,春希,"「それが普通ですから、俺。
…麻理さんに比べたら十分過ぎますよね？」",,,
67,,,"三年前から三年経った、
残された二人のこと。",,,
69,68,春希,"「あ、それで本題なんですけど。
…二人きりで会えませんか？」",,,
