Id,NameId,Name,Text,Traslate,NameTranslate,Notes
4,,,『昨日はありがとう』,,,
5,,,『そして、ごめんなさい』,,,
6,,,"『目が覚めてから、お母さんに聞きました。
春希くんが、ずっとわたしの側にいてくれたって』",,,
7,,,"『それと、お客様を放っておいて、
酔って寝てしまったことをすごく呆れられました』",,,
8,,,『本当に、迷惑かけてしまってごめんなさい』,,,
9,,,"『なんてね。
謝るべきところは、
本当はそこじゃないのもわかってます』",,,
10,,,"『昨日はだまし討ちみたいな誘い方しちゃって
本当にごめんなさい』",,,
11,,,"『それと、楽しいはずの時間に
色々と嫌なことを言っちゃってごめんなさい』",,,
12,,,『泣いちゃって、ごめんなさい』,,,
13,,,"『今思い出しても、顔から火が出るほど恥ずかしく、
そして、また泣きたくなるほど後悔してます』",,,
14,,,"『あの時のわたしのこと、
覚えていたなら忘れてください。
忘れていたなら、このメールのことを忘れてください』",,,
15,,,"『プレゼント、本当に嬉しかった。
それじゃ』",,,
17,16,春希,「………」,,,
18,,,今日の雪菜は、『ごめんなさい』がインフレを起こしてる。,,,
19,,,"『泣きたくなるほど後悔してます』ってのは、
今の彼女の、偽らざる本当の気持ちなんだろうな。",,,
20,,,"そして、それはきっと、
『本当の気持ちを話してしまったから』という、
あまりにもやるせない後悔で…",,,
21,,,"しかも、今日の雪菜は、
多分、意図的に大事なことに触れてない。",,,
22,,,"『大事な話』についても、
『決着』についても、何も書かれてない。",,,
23,,,"それこそが昨夜、
雪菜を泣かせてしまった本当の理由なのに…",,,
24,,,『Ｒｅ：昨日はありがとう』,,,
25,,,"『パーティ、楽しかった。
ハッピーバスディなんて歌ったのは何年ぶりかな』",,,
26,,,"『雪菜の料理も、昔以上に美味しくなってた。
特にローストビーフは最高の出来映えだった。
…と、素人の味覚ではそう感じた』",,,
27,,,"『ご両親や孝宏君とも久しぶりに楽しく話せたし。
…何しろこの前が、二人揃って説教だったもんな』",,,
28,,,"『とにかく、昨日は本当に楽しかったんだ。
少しだけ、付属時代に戻ったみたいだった』",,,
29,,,"『そんなわけで俺は、
雪菜に謝られることをされた覚えがない。
だからそんなに気にする必要はないから』",,,
30,,,"『それよりも、二日酔いしてないかの方が心配だ。
雪菜、昨日はかなり飲んでたから』",,,
31,,,"『それじゃ。
あと、気分が悪くても、朝食は摂った方がいい』",,,
32,,,けれど…,,,
33,,,"今は逆に、雪菜がその件に触れていないことに、
ほっとしてしまっている情けない俺がいる。",,,
34,,,"自分までその空気に乗っかって、
まるで何もなかったように、次の機会を求めない、
許しがたい俺がいる。",,,
35,,,"昨日まで抱えていた目的が、
たった数時間で見事なまでに霧散してしまったから。",,,
36,,,"俺が、他の女性に心を奪われたという事実だけが残り、
肝心の『これから』を見失ってしまったから…",,,
37,,,だから今度は俺が逃げる番、なんだろうか…？,,,
38,,,またそんな卑怯な真似を繰り返すんだろうか…？,,,
40,39,春希,「っ…」,,,
41,,,いつの間にか、すっかり夜は明けていた。,,,
42,,,"なんて、時計を見ればもう午前９時。
いくら寝坊な冬の朝日だって、
とっくに目覚めてる時間だった。",,,
43,,,ついでに言えば…,,,
44,,,麻理さんの飛行機の、出航の時間だ。,,,
45,,,………,,,
47,46,麻理,"「話が通ってないと言われたなら今から通せばいい。
たまにはどこまでも愚直にぶつかってみるのも手よ」",,,
49,48,麻理,"「うん、うん…それでいいと思う。
で、どうしても無理だと思ったら、
今から言うところに連絡しなさい」",,,
51,50,麻理,"「新入社員の頃に世話になった人でね。
私の紹介だって言えば取りなしてくれるはずだから」",,,
53,52,麻理,"「いい？
連絡先はね…」",,,
55,54,麻理,"「…うん、そんなところ。
あと、最後に一つだけ言っておく」",,,
57,56,麻理,"「しゃんとしろ！
これからはあなたが何でも判断してやっていくのよ？」",,,
59,58,麻理,"「うん、頑張れ。
…じゃあね」",,,
61,60,麻理,「ふぅ～」,,,
63,62,佐和子,「…鈴木ちゃん？」,,,
65,64,麻理,"「うん。
警察に取材拒否食らったんだってさ…」",,,
67,66,佐和子,「あんた何十回くらい出禁食らったっけ？」,,,
69,68,麻理,"「いい加減独り立ちしてもらわないと困るわよね。
…もう、教えることもできなくなるんだし」",,,
71,70,佐和子,「…次はいつ帰ってくるの？」,,,
73,72,麻理,"「来月。で、すぐにまた向こう。
それからはもう実質的には現地勤務」",,,
75,74,佐和子,「そう…寂しくなるわね」,,,
77,76,麻理,「………」,,,
79,78,佐和子,「………」,,,
81,80,麻理,「………っ」,,,
83,82,佐和子,「………」,,,
