Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
4,,,"８時２０分。
今日も同じ時間に、大学の正門をくぐった。",,,
5,,,"いつものように、６時半に起きて、
熱いシャワーを浴びて、着替えて、朝食を摂って、
それからゆっくり仕度して、部屋を出た。",,,
6,,,それは、三年間ずっと変わらない、俺の生活サイクル。,,,
8,7,春希,「………」,,,
9,,,"いつもの月曜日。
いつもと同じ一週間が始まる、最初の日。",,,
10,,,…の、はずだけど。,,,
11,,,………,,,
13,12,雪菜,「はぁっ、はぁっ、はぁぁ…」,,,
15,14,雪菜,「………っ」,,,
17,16,雪菜,「どうしよう…」,,,
19,18,雪菜,"「これじゃ、人のこと言えないよ…
まるでわたしがストーカーじゃない」",,,
21,20,雪菜,「はぁぁぁぁ～」,,,
23,22,春希,「………おはよ」,,,
25,24,雪菜,「きゃああああっ！？」,,,
27,26,春希,"「ごめん。
驚かせて」",,,
28,,,"校舎の中に逃げ込んだ雪菜は、
俺に気づかず無防備な背中を向けたままだった。",,,
30,29,雪菜,「み、み、み…見てた？」,,,
32,31,春希,「ええと、まぁ…」,,,
33,,,というか、視界から外す方が難しかった。,,,
34,,,"数日前、依緒が電話で報告したのと
まったく同じ行動パターンだったから。",,,
36,35,雪菜,「ご、ごめんなさいっ！」,,,
38,37,春希,「いや、俺は全然」,,,
39,,,"…多分、周りの奴らは、
彼女の不審すぎて逆に目立つ行動に
相当びっくりしていただろうけど。",,,
40,,,"何しろ、この大学で小木曽雪菜という名は
『どこのサークルにも所属していない政経の三年生』
というには不釣り合いなほどの知名度を誇っている。",,,
41,,,"しかもここは３号館。
南端の政経とは対極にある文学部の校舎。",,,
43,42,春希,「それで、どうしたの？」,,,
44,,,…なんて、本当は聞く必要なんかない。,,,
46,45,雪菜,"「そ、その…
金曜の夜は…ごめんなさいっ！」",,,
48,47,春希,"「謝られることなんか
何も心当たりがないな」",,,
49,,,"雪菜がここに来た理由なんて、
その姿を見かけた瞬間に理解してたから。",,,
51,50,雪菜,"「わたし、わたし…消えてしまいたい。
",,,
52,,,それで、その…これ、お詫びの印、なんだけど」,,,
53,,,"と、無理やり渡された紙包みは、
固い箱っぽい手触りがした。",,,
54,,,"相変わらず、こういうところ律儀だよな。
また、田舎から送られてきた果物か何かだろうか。",,,
56,55,雪菜,「本当に、なんて謝ったらいいか…」,,,
58,57,春希,「どのくらい覚えてる？」,,,
60,59,雪菜,「え、ええと、その………だいたい」,,,
62,61,春希,「そっか…」,,,
64,63,雪菜,「ごめんなさぁぃ…」,,,
65,,,"あの夜に予想した通りの、
素面に戻ったときの雪菜の反応だった。",,,
67,66,雪菜,"「朝、目が覚めたらワインが一瓶空いてて…
ものすごく頭痛くて、一日中起きれなくて」",,,
68,,,"顔面蒼白で、この寒いのに脂汗をかいて、
視線はせわしなく動き回り、謝罪は言い訳じみてて。",,,
70,69,雪菜,"「酷いよね、わたし…
春希くん、何も悪くないのにあんな…」",,,
71,,,"そして、その挙動がまた可愛いのも、
予想した通りで、そして微笑ましかった。",,,
73,72,春希,「落ち着けって雪菜…」,,,
75,74,雪菜,「で、でも…」,,,
76,,,"本当は、そんなふうに雪菜が萎縮してしまうのこそ、
俺にとってはお門違いだった。",,,
77,,,"雪菜があんなふうに酔ってしまったからこそ、
俺たちは半月ぶりに言葉を交わすことができた。",,,
78,,,"雪菜がこんなふうにテンパってしまったからこそ、
俺たちは一月ぶりに見つめあうことができた。",,,
79,,,だから俺は、そのことを雪菜に伝えようと…,,,
81,80,春希,「俺、全然気にしてな………くない」,,,
83,82,雪菜,「うん…」,,,
84,,,"…して、それが独りよがりだったってことに、
雪菜の表情を見て、気づいた。",,,
86,85,春希,"「色々と突き刺さること、あった。
ちょっと、痛かった」",,,
88,87,雪菜,「………だよね」,,,
89,,,"今こそこうして謝ってるけど、
雪菜の心の奥底にある本質は、
あの酔っていたときの彼女の方が近いんだって、気づいた。",,,
91,90,雪菜,"「でも、あの時のことは忘れて？
だってあれ、わたしの本当の気持ちじゃ…」",,,
93,92,春希,"「俺にとっては、
あれが雪菜の本当の気持ちであって欲しい」",,,
95,94,雪菜,「…どうして？」,,,
96,,,ほら、また…,,,
97,,,"あの夜のことを肯定すればするほど、
雪菜は恐縮し、申し訳なさそうな表情を浮かべ…",,,
99,98,雪菜,「どうして春希くんは、そう思うの？」,,,
100,,,"そして、言葉や表情とは逆に、
態度で踏み込んでくる。",,,
102,101,春希,「だって、そしたら俺は、頑張れる」,,,
104,103,雪菜,「え…」,,,
106,105,春希,"「今の俺が最低だってことなら、
最低じゃない俺に、これからなることができるから」",,,
107,,,雪菜はきっと、心の奥で望んでる。,,,
108,,,俺が、変わることを。,,,
110,109,春希,"「そしたら俺は、
今度こそ、雪菜に振られずに済む男になれるかも…」",,,
111,,,"二人の関係を壊せない今の俺が、
新しい俺に取って代わられることを。",,,
113,112,春希,"「だから、一昨日のことは忘れないし、
ずっと気にし続ける。
雪菜に二度とあんなこと言われないように」",,,
115,114,雪菜,"「そんな…
わたしなんかのために、そんな…」",,,
117,116,春希,"「これは俺の勝手な思い込みだから。
俺が勝手に雪菜に気に入られようって
頑張ってるだけだから」",,,
119,118,雪菜,「春希、くん…」,,,
121,120,春希,"「だから、雪菜の意見は聞かない。
何も、従わない」",,,
123,122,雪菜,「………」,,,
124,,,"雪菜の表情が…
具体的には唇が、ほんの少し開いた。",,,
125,,,"何かを答えようとして、
何かを求めようとして、
けれど、ほんの少しの差で理性が押し留めたような…",,,
126,,,"きっと、雪菜の本当の思いが込められた言葉が、
そこから溢れそうな、そんな仕草だった。",,,
128,127,春希,"「雪菜は、これからも酷いこと考えてて欲しい。
俺のこと、最低な奴だって思ってて欲しい」",,,
130,129,雪菜,「そんな…無理だよ」,,,
132,131,春希,「…まぁ、従わないのも勝手だけどな、お互い」,,,
134,133,雪菜,「わたし…」,,,
136,135,春希,「…それじゃ、そろそろ講義だから」,,,
138,137,雪菜,"「え？
あ、うん…」",,,
