Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
2,1,雪菜,『やったねっ！』,,,
4,3,春希,『ああ！』,,,
6,5,かずさ,『…もうどうでもいいや』,,,
7,,,"最後にひときわ大きな拍手が流れると、
俺たちはアイコンタクトで互いの健闘をたたえ合った。",,,
8,,,…約一名の投げやりな反応を除いて。,,,
10,9,春希,『雪菜…大丈夫か？』,,,
12,11,雪菜,『なんとかやってみる…見守っててね？』,,,
13,,,"そして、拍手が小さくなるにつれ、
次から次へと新しい試練がやってくる。",,,
14,,,………つまり、ＭＣ。,,,
16,15,春希,『骨は拾うから！』,,,
18,17,雪菜,『骨になる前に、看取って欲しいな』,,,
19,,,"打ち合わせも何もなく、
やるかやらないかすら決めてなかった。",,,
20,,,"しかしまぁ、今ここにいる観客の誰もが
雪菜の生の声を待ち望んでいるのは、
反応からわかってしまっていたから…",,,
22,21,雪菜,"「ええと…こんにちは。
軽音楽同好会です」",,,
23,,,"一昨日、観客のいない舞台で声も出なかった雪菜が、
満員の人たちに向かって、語りかける。",,,
25,24,雪菜,"「今日は峰城大付属学園祭にようこそ。
皆さん、楽しんでますか？」",,,
27,26,雪菜,"「ええと…喋ること考えてなかったので、
ちょっとぎこちなくなると思いますがごめんなさい」",,,
29,28,雪菜,"「…正直、こんなにたくさんの人に来てもらえて
びっくりしています。
こんなことならユニット名考えておけば良かった」",,,
31,30,雪菜,"「あ、それで、今の曲ですが…
一応、知らない方のために紹介しておきますね」",,,
33,32,雪菜,"「『ＷＨＩＴＥ　ＡＬＢＵＭ』といって、
今から１０年前くらいかな…
森川由綺さんのデビュー曲です」",,,
35,34,雪菜,"「ちょっと古めの曲ですけど、
当時結構流行ってて、冬の定番曲になってたから、
知ってる人、たくさんいますよね？」",,,
37,36,雪菜,"「綺麗だけど、静かな曲なので、
皆さんノれないかなと思いましたけど…
そんなことなかったですね、良かった～」",,,
39,38,雪菜,"「本当は、最初にこの曲を持ってくるのって、
結構勇気がいったんですよ。古い曲だし…
外したら、あとずっと静まっちゃいそうで」",,,
41,40,雪菜,"「でも、メンバーがみんなこの曲好きだったし、
何よりわたしが大好きだったので、
どうしてもってことで、これにしました」",,,
43,42,雪菜,"「…さてと、曲の紹介も済んだことだし、
ここでメンバーの紹介に移らさせてもらいますね」",,,
48,47,雪菜,"「まずは…そうですね、わたしから。
３年Ａ組小木曽雪菜、ボーカルです」",,,
50,49,雪菜,"「こういうところに立って歌うの、
ホント生まれて初めてなので凄く緊張してました」",,,
52,51,雪菜,"「…でも、皆さんのすごい声に後押しされて、
普段の実力以上の力が出せてると思います。
本当にありがとうございます」",,,
54,53,雪菜,"「…あ、あと『例の投票』も明日が締め切りなので、
よろしくお願いします」",,,
56,55,春希,「～っ！」,,,
57,,,…やられた。,,,
58,,,余裕あるじゃん、雪菜…,,,
60,59,女子生徒２,"「ゆ、許せない！　なにあの女！
こんなところで選挙活動？
絶対に許さない小木曽雪菜！」",,,
62,61,女子生徒３,「ギャグじゃん…」,,,
64,63,雪菜,"「ええと、続きまして、
３年Ｅ組、北原春希くん。ギターです」",,,
69,68,雪菜,"「北原くんは、学園祭実行委員とか、
クラス委員とか色々なお仕事を兼任してるので、
お世話になった方も多いと思います」",,,
71,70,武也,"「嘘…なにあれ春希じゃないだろ？
あいつ、あんなに弾けたっけ？」",,,
73,72,依緒,「コーチが優秀だと…って奴じゃない？」,,,
75,74,武也,「お、俺のどこが劣るってんだよ？」,,,
77,76,依緒,「性別とか、春希の好みとか…」,,,
79,78,雪菜,"「普段と同様、いつもわたしたちメンバーを、
陰ひなたから支えてくれる、
とても頼りがいのある人です」",,,
81,80,春希,「ちょっ…」,,,
82,,,"相変わらず、時と場所をわきまえない…
というか、ここはさすがにわきまえなさすぎてないか？",,,
84,83,雪菜,"「…次の曲で彼のソロパートがあるので、
失敗したら笑ってあげてください」",,,
86,85,春希,「ちょぉっ…」,,,
87,,,雪菜って、結構、調子に乗るタイプなんじゃ…,,,
89,88,雪菜,"「そして最後…
３年Ｅ組、冬馬かずささん」",,,
94,93,雪菜,"「冬馬さんに関しては、
皆さん、いきなり驚かされたんじゃないですか？」",,,
96,95,春希,『よし、次行ってみよう次！』,,,
98,97,かずさ,『…あくまでもやる気なのな？』,,,
100,99,雪菜,"「わたしたちのユニットに参加してくれたのが
不思議なくらい実力がずば抜けてて、
何度助けられたか、もう数えきれません」",,,
102,101,春希,『今さらあとに退けるか！』,,,
104,103,かずさ,『…なら絶対ついて来いよ？』,,,
106,105,雪菜,"「そんな彼女が担当するのは、
キーボードと、サックスと」",,,
111,110,雪菜,「…それからべース！」,,,
113,112,武也,"「で、『ＳＯＵＮＤ　ＯＦ　ＤＥＳＴＩＮＹ』は、
ベース外してキーボード入れろって…」",,,
115,114,依緒,「なんて嫌味な天才…」,,,
117,116,武也,"「考えついたのは春希だよ。
冬馬はあまり乗り気じゃなかったらしい」",,,
119,118,依緒,"「それでも簡単にやっちゃうところが、
思いっきり嫌味なんだけどなぁ」",,,
121,120,武也,「でも…やっぱカッコいいな、あのコ」,,,
123,122,依緒,「そればっかりは認めざるを得ない」,,,
125,124,武也,"「あれで性格さえ普通なら、
お前と人気を二分しただろうな。
…下級生の女のコたちの」",,,
127,126,依緒,「やかましい」,,,
128,,,『ＷＨＩＴＥ　ＡＬＢＵＭ』が成功したのが大きかった。,,,
129,,,"１曲目よりさらにメジャーで、ノリが良くて、しかも
予想範囲内の『ＳＯＵＮＤ　ＯＦ　ＤＥＳＴＩＮＹ』は、
観衆にあっさり受け入れられた。",,,
130,,,"最初は、全て雪菜に集中してた会場の視線が、
少しずつ流れを変えてきてるのが、
手に取るようにわかる。",,,
131,,,…もちろん、俺に対してじゃない。,,,
132,,,キーボードからサックス、そして今度はベース。,,,
133,,,"ステージの上の黒いピエロは、
自らが好むと好まざるとに関わらず、
会場の目を次々と自分に向けさせていた。",,,
134,,,"その、器用なくせに本格的な腕と、
その、雪菜にも引けを取らないビジュアルで。",,,
135,,,なのに、今の冬馬は…,,,
137,136,かずさ,「………」,,,
138,,,"俺を見つめるその目が、
１曲目までのからかい半分のものから、
リアルタイムでどんどん余裕を失っていく。",,,
139,,,"さっきまで堂々としていた立ち振る舞いが、
徐々にぎこちなく固まっていく。",,,
140,,,"それはそう…
まるで、子供の授業参観日に現れた、
ビデオカメラ片手の親御さんそっくりで。",,,
142,141,春希,「っ！」,,,
143,,,"『馬鹿にすんな！』って、
さっき冬馬が俺にしたみたいに、
舌を突き出して自信を見せつける。",,,
145,144,かずさ,「………」,,,
146,,,"…のに、全然効きやしない。
俺の師匠は、本当に弟子のことを信用してないのか、
それとも、馬鹿な弟子ほど可愛いの法則なのか。",,,
147,,,けれど…,,,
149,148,春希,「………」,,,
150,,,"誰が泣いても笑っても、
もう、すぐだ…",,,
151,,,"人が足りないから、オケも使ってる。
受けを狙って、反則技を何度も繰り出してる。
まともに評価なんかできるわけない俺たちのステージ。",,,
152,,,"それでも…
ここでの失敗だけは、絶対に許されない。",,,
153,,,"俺のワガママで二人を巻き込んでおいて、
蓋を開けたら俺だけが足を引っ張ってたなんて、
そんなありがちな結果なんか受け入れてたまるか！",,,
155,154,かずさ,「っ…」,,,
157,156,雪菜,「っ…」,,,
158,,,って、二人して一斉に俺のほうを見るな！,,,
160,159,依緒,「？　なんか雪菜の様子、変じゃない？」,,,
162,161,武也,「～っ！」,,,
164,163,依緒,「武也？」,,,
166,165,武也,"「外すな、外すな、外すなよ…
頼む、もうちょい…」",,,
168,167,依緒,"「春希のソロなのに、
本人以外がみんなガチガチになってどうすんのよ…」",,,
170,169,武也,"「………っ！
おお～しゃああああ～！」",,,
172,171,春希,「ふぅぅぅぅ～」,,,
173,,,"会場の大歓声に包まれながら、
俺は、胸の奥から大きく息を吐き出した。",,,
174,,,………奇跡のノーミス。,,,
175,,,"まだ、最後の曲が残ってはいるけど、
とにかく一つの山は完全に越えてみせた。",,,
176,,,んだけど…,,,
178,177,かずさ,「………っ」,,,
179,,,"ベースはもう放心状態。
…自分は全然適当に弾いてたくせに。",,,
181,180,雪菜,「っ…」,,,
182,,,"ボーカルは既に感極まって泣きそうになってる。
…というか今は俺の方ばっかり見てないで、
観客の声援に応えて欲しい。",,,
184,183,雪菜の母,"「ねぇ孝宏。
これもどこかで聞いたことなかった？」",,,
186,185,孝宏,「………」,,,
188,187,雪菜の母,「孝宏ってば！」,,,
190,189,孝宏,"「うるさいなぁ母さん。
黙ってろって！」",,,
192,191,雪菜の母,"「なによ。
周りのほうがよっぽどうるさいじゃない…」",,,
194,193,孝宏,「………」,,,
196,195,雪菜の母,「………」,,,
198,197,孝宏,「ギター…始めようかなぁ」,,,
200,199,雪菜の母,"「いいわよ。
自分でアルバイトして買うならね」",,,
202,201,孝宏,「道は険し、か…」,,,
203,,,気づいた人は少なかったと思うけど…,,,
204,,,"２曲目に関しては、全体的に見て、
練習の時よりも完成度が低かった。",,,
205,,,"…特に、俺のソロパートの直前。
しかも俺じゃなくて、冬馬のベースと雪菜のボーカル。",,,
206,,,"二人とも、視線が泳いでたり、
適当だったり声詰まらせたりして、
じっくり聴いてみれば結構酷いものになってるはずだ。",,,
207,,,"蓋を開けたら、俺だけが頑張ってた…
そんな、まったく想像もしてなかったオチが待っていた。",,,
208,,,なのに…,,,
209,,,"今の二人の嬉しそうな表情はどうだろう。
何の悔いもなさそうな走りっぷりはなんなんだろう。",,,
210,,,"…俺が弾けたことがそんなに意外か？
自分たちのミスなんか、まるっきり気にならないくらい？",,,
211,,,"こいつらは…
どこまで俺のことを信用してなかったんだろう。",,,
212,,,………,,,
213,,,どこまで俺のことを深く心配してくれてるんだろう。,,,
