Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,浜田,「…それでさ」,,,
7,6,春希,「はい？」,,,
9,8,浜田,「昨日のコンサートのレポートは？」,,,
11,10,春希,「それは…」,,,
13,12,浜田,"「…って、昨夜の今朝でってのはさすがに言い過ぎか。
ま、いいや、次回で」",,,
15,14,春希,「………」,,,
16,,,思い返すまでもなく…,,,
17,,,"昨日、俺が取った行動は、
今の仕事的には致命的なエラーだった。
それこそ、雪菜のケースとは比較にならないくらい。",,,
19,18,浜田,"「うん、今までのところはいい感じじゃないか。
ぶっちゃけ、かなり人間的魅力が出てると思う。
相当踏み込んだなお前」",,,
21,20,春希,「ありがとう、ございます」,,,
22,,,"本来なら、今すぐ昨夜の失態を上司に報告し、
指示を仰ぐのが当たり前なんだけど…",,,
23,,,"『次回報告の時にどう言い訳しよう』とか、
そんなことを考えて気を重くしてる俺は、
新人とは言え社会人失格も甚だしい。",,,
25,24,浜田,"「でさ、話は戻すけど、
どうだったコンサート？
俺、仕事の関係で行けなくてさ」",,,
27,26,春希,「あ、いや、その…」,,,
28,,,"けれど、悪は栄えずというか、
いつまでも隠し通せる訳もなく。",,,
30,29,浜田,"「なんだよ？
随分と微妙な反応だな。
もしかして、大したことなかったか？」",,,
32,31,春希,"「いえ、そういう訳じゃなくて…
あの、申し訳ありません、実は俺…」",,,
34,33,浜田,「てことは本当だったんだなぁ…この記事」,,,
36,35,春希,「…記事？」,,,
38,37,浜田,"「今朝の東経新聞の文化欄…
昨日のコンサートのことが小さく載ってるんだけどさ、
これが…」",,,
39,,,"浜田さんは、俺のカミングアウトの気配に気づかず、
テーブルの上に、手に持っていた新聞を投げ出した。",,,
41,40,春希,「もしかして…評判悪いんですか？」,,,
43,42,浜田,"「いや、全体的にはいいよ？
スポーツ紙でも、ネットでの評判も」",,,
45,44,春希,「それって…」,,,
47,46,浜田,"「ほとんどの記事が、当日の盛況ぶりとか、
冬馬かずさを初めて見た感想とかばかりで、
実際に演奏をきっちりレビューしてるのは…」",,,
49,48,春希,「この記事だけ…？」,,,
51,50,浜田,"「それだって別に酷評してる訳じゃない。
技術は世界レベルだってちゃんと評価してるし」",,,
53,52,春希,「………」,,,
54,,,"その『技術は世界レベル』って言葉を聞いた瞬間、
なんとなく浜田さんの言いたいことが…",,,
55,,,この記事に潜んでる皮肉が見えてしまった。,,,
57,56,浜田,"「それにその評論家、辛口で有名でな。
来月の音楽誌を見てみないと、
本当の評価は出てこないけど」",,,
58,,,"軽く流してみただけでも、
気になる文章が次から次へと目に留まる。",,,
59,,,『明らかに準備不足』,,,
60,,,"『高い技術で表面上は取り繕っているが、
表現力が追いついてきていない』",,,
61,,,"『後半に行くにつれ勢いがなくなっていく流れを
せき止めるほどの体力と経験に恵まれていない』",,,
62,,,"『長丁場のソロコンサートを一人で弾き切るには、
色々と不足していると言わざるを得ない』",,,
64,63,浜田,"「ただ、昔からアンサンブルでも記事書いてる人でな、
編集長も結構信頼してるそうだ」",,,
66,65,春希,「そう、なんですか…」,,,
67,,,『去年のコンクールでの演奏は確かに素晴らしかった』,,,
