Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,武也,「…それでお前、雪菜ちゃんと話せたのか？」,,,
7,6,春希,「…まだだけど」,,,
9,8,武也,「かぁ～、いつまで引っ張ってんだよ馬鹿！」,,,
11,10,春希,「俺が馬鹿なんて事はわかってんだよ馬鹿！」,,,
12,,,"人間、明らかに自分が悪いことをしたと指摘されると、
ついつい普段以上に声を荒げてしまうもので。",,,
13,,,"久々の武也からの電話に応えていた俺の声は、
そんな感じで嫌なボルテージが上がっていた。",,,
15,14,武也,"「話すって言ったの一月も前だぞ。
試験が終わってからにしろとは言ったけど、
それからももう一月だぞ？　何やってたんだよ」",,,
17,16,春希,「色々…やってたんだよ」,,,
18,,,"試験が終わっても、
何度もお互いの都合がすれ違ってしまった。",,,
19,,,"やっと会える日が決まったと思ったら、
それは深刻な話をしてもいい日じゃなかった。",,,
20,,,"けれど、その時深刻な話をしなかったせいで、
始まったばかりの関係が、あっさりと破局を迎えた。",,,
21,,,"要点だけをまとめるとほんの数秒で、
心の動きを追記すると何時間になるかわからない、
そんな、色々と激動の日々だった。",,,
23,22,武也,"「さすがに見守るって言っても限度があるぞ。
大体、お前らがそろってスキー旅行の返事をしないのは、
そのせいだろう？」",,,
25,24,春希,"「だからあれはほら、
日程も何も決まってないから…」",,,
26,,,雪菜も、まだ返事してなかったのか…,,,
28,27,武也,"「お前らの空いてる日に合わせるって言ったろ？
それについての返事はどうした？」",,,
30,29,春希,「それは…」,,,
32,31,武也,"「いつならＯＫなんだよ？
もうすぐ３月だぞ？」",,,
34,33,春希,「３月…」,,,
35,,,だからこそ、今の俺には決められない。,,,
36,,,"武也の言う通り、明後日からもう３月。
…麻理さんが、一時帰国してくるはずの月。",,,
37,,,"でも、本人からも佐和子さんからも、
未だに何の連絡もないから、
３月の何日に帰ってくるのかわからない。",,,
38,,,だから今、３月の予定を埋めるのは…,,,
39,,,それに、問題はそれだけじゃない。,,,
40,,,"今度、麻理さんに会うまでには、
今度こそ、雪菜に『大事な話』を告げないと…",,,
42,41,武也,「そろそろ決めろよ、春希…」,,,
44,43,春希,「武也…」,,,
45,,,"武也のその言葉は、
スキーの日程を尋ねてるように見せかけて、
実はさっきの会話の流れを引きずってるように思えた。",,,
47,46,武也,"『そろそろ決めろよ…
雪菜ちゃんと仲直りするか、それとも…』",,,
49,48,佐和子,"『いつになったら決断できるの？
麻理を選ぶか、麻理を捨てるか…』",,,
51,50,春希,「………」,,,
52,,,"二つの声が、二人の相手について、
一つの言葉で語ってるような気がした。",,,
54,53,武也,「で、どうすんだ？」,,,
55,,,"武也の言ってることはわかる。
佐和子さんの言ってることもわかる。",,,
56,,,俺がしなくちゃならないこともわかってる。,,,
58,57,春希,「何とか…するよ」,,,
60,59,武也,「何とかって、具体的にどうすんだ？」,,,
62,61,春希,「とりあえず、スケジュールを確定させて」,,,
63,,,雪菜と話す。今度こそ、ちゃんと。,,,
64,,,そして『決着』を…,,,
66,65,武也,「じゃあ、それはいつ決まるんだ？」,,,
68,67,春希,「ええと…近いうちには」,,,
70,69,武也,「本当に、できるのか？」,,,
72,71,春希,「やるしかないから…」,,,
74,73,武也,「………」,,,
76,75,春希,「………」,,,
77,,,"お互い、もうスキーの日程のことなんか話してないって、
きっとわかってる。",,,
79,78,武也,「そっか…」,,,
81,80,春希,「悪いな、武也」,,,
