Id,NameId,NameJp,Jp,Traslate,NameTranslate,Notes
5,4,春希,「………」,,,
7,6,雪菜,「………」,,,
8,,,８時２０分。,,,
9,,,"いつものように、６時半に起きて、
熱いシャワーを浴びて、着替えて、朝食を摂って、
それからゆっくり仕度して、部屋を出た。",,,
10,,,"それは、冬休み前と何も変わらない、
三年間ずっと変わらない、俺の生活サイクル。",,,
12,11,春希,「偶然…じゃ」,,,
14,13,雪菜,"「半分だけ。
…春希くんなら一コマ目の３０分前かな、なんて」",,,
16,15,春希,「そりゃ…まぁ」,,,
17,,,"そして雪菜は当たり前のように、
そんな俺の習慣を把握してた。",,,
18,,,俺が初日からきっちり元の自分に戻してくることも含めて。,,,
20,19,雪菜,「おはよ、春希くん」,,,
22,21,春希,"「あ、ああ…おはよう。
あとごめん」",,,
24,23,雪菜,「？　何が？」,,,
26,25,春希,"「挨拶が遅れたこと。
…今年もよろしくな」",,,
28,27,雪菜,「…ふふっ」,,,
30,29,春希,「謝るの、変だったかな？」,,,
32,31,雪菜,"「うん、変。
で、とっても春希くんらしい」",,,
34,33,春希,「なんだよ、それ…」,,,
36,35,雪菜,「なんなんだろうね、本当に」,,,
37,,,噛み合ってるんだか噛み合ってないんだか…,,,
38,,,"ただ、今年に入ってから初めての俺たちの時間は、
まるで“あの日”なんかなかったかのように、
穏やかに始まった。",,,
40,39,雪菜,「三が日くらいは実家に帰った？」,,,
42,41,春希,"「メールに書いた通り。
朝起きて、遅くまでバイトして、
帰ってすぐ寝ての繰り返しだったよ」",,,
44,43,雪菜,「そう…」,,,
45,,,"俺と母親との仲の薄さを知ってる雪菜は、
それだけで質問の答えを読み取り、
ちょっとだけ微妙なため息をついた。",,,
47,46,春希,「雪菜は、どっか出かけた？」,,,
49,48,雪菜,"「みんなでお父さんとお母さんの実家に。
…なんて、どっちもそんなに遠くないから、
日帰りだったけどね」",,,
51,50,春希,「そっか…」,,,
52,,,"雪菜と家族との繋がりの深さを知ってる俺は、
それだけでいつもの彼女を感じ取り、
少しの安堵と少しの羨望を抱く。",,,
54,53,雪菜,「………」,,,
56,55,春希,「………」,,,
57,,,そんな、浅いようで深い…,,,
58,,,"時候の挨拶並みだけど、
二人にしかわからない機微で満たされた会話は…",,,
60,59,春希,「じゃ俺、こっちだから」,,,
62,61,雪菜,「うん…」,,,
63,,,"正門からたったの５０メートル進んだだけで、
あっという間に終わった。",,,
64,,,"南端と北端に校舎が分かれてる俺たちの分岐点は、
正門から入って最初の十字路の右と左、だから。",,,
66,65,春希,「それじゃ」,,,
68,67,雪菜,「また、今度ね」,,,
70,69,春希,「…うん」,,,
71,,,"けれど今は、この短さでいい。
これくらいが、ちょうどいい。",,,
72,,,"急いで距離を詰めようとすると、
予想もしなかった拒絶反応を起こすって、
俺たちは『経験上』知ってるから。",,,
74,73,雪菜,「メール、するね！」,,,
76,75,春希,「わかった！」,,,
77,,,"立ち止まって見送る俺に、
雪菜は何度も振り返り、
最後にもう一度、軽く手を振った。",,,
78,,,"俺は、その背中が見えなくなるまで…
なんてのは雪菜も居心地が悪いだろうから、
彼女がこちらを振り向かなくなるまで、そこにいた。",,,
79,,,………,,,
81,80,春希,「ふぅ」,,,
83,82,？？？,「仲直りしたんだ？」,,,
85,84,春希,「うわぁっ！？」,,,
86,,,"そんな、朝から脱力感と寂寥感に
見舞われそうになった俺を、
ある意味一瞬でしゃんとさせる声がした。",,,
88,87,千晶,"「あけましておめでと～春希ぃ。
旧年中は色々とお世話してあげたから、
本年もよろしく恩返しお願いするね～」",,,
90,89,春希,「い、い、い…和泉」,,,
91,,,"よりにもよってこいつに見られるとは…
しかも新年の挨拶の内容無茶苦茶だし。",,,
93,92,千晶,"「にしても、冬休みはつれなかったねぇ春希。
一度も誘ってくんないんだもん」",,,
95,94,春希,"「だってお前と一緒にいると、
いつの間にか部屋に居座られそうで」",,,
97,96,千晶,"「春希の作ったクリスマスケーキと年越し蕎麦と
おせちと雑煮と七草がゆ食べたかったのに～」",,,
99,98,春希,「堂々と俺の懸念を肯定するなよ…」,,,
101,100,千晶,"「ま、罪滅ぼしと口止めの意味も兼ねて、
モーニングサービス行こうよモーニング！」",,,
103,102,春希,"「俺はこれから講義に出るんだよ。
そもそもこっから喫茶店は遠いだろ」",,,
105,104,千晶,"「別に学食でもい～よ？
春希があたしに朝ごはんおごってくれるサービス」",,,
107,106,春希,「モーニングサービスってそういう意味なのかよ…」,,,
109,108,千晶,"「さ、行こ行こ学食！
ご飯と味噌汁と生卵と納豆とカレーがいいな～」",,,
110,,,"立ち止まって抵抗する俺に、
和泉はがっちりと腕を絡め、
学食の方向にずるずると引きずっていく。",,,
112,111,春希,"「お前たまには講義受けろよ。
何のために朝早くから大学来てんだ？」",,,
114,113,千晶,"「や、さっき研究室で目覚めたばっかでさぁ。
もうお腹減ってお腹減って～」",,,
116,115,春希,"「新たな年を迎えるにあたって
少しは生活態度を改めようとか思わないのか…」",,,
118,117,千晶,"「だからこんな早くに起きてんじゃん。
しかも春希に叩き起こされずに」",,,
119,,,"朝から、しかも冬休み明けの初日から、
ずいぶんと激しいリハビリが始まってしまったことを、
けれど俺は、結構前向きに受け止めてた。",,,
121,120,春希,"「そういえばお前…
さっき言ってた朝飯のメニューだけどな、
悪趣味にもほどが…」",,,
123,122,千晶,"「朝からがっつり食べないと頭働かないよ？
それでなくてもネタが足りなくて困ってるのに」",,,
125,124,春希,「ネタって？」,,,
127,126,千晶,"「うわ、霜が降りてる。
春希～、ここザクザクだよ？」",,,
129,128,春希,「芝生に足を踏み入れるな！」,,,
130,,,"だって、この無意味なまでの賑やかさが、
俺に実感させてくれるから。",,,
131,,,"帰ってきたんだって。
俺の、本当の日常に。",,,
132,,,"慰められ、守られ、支えられる日々じゃなく、
叱り、急かし、何でも自分でやろうとする、
いつもの俺らしい日々に。",,,
133,,,"…年下の女の子に、
心の底から依存したりしない日々に。",,,
135,134,春希,"「そういえばお前…
さっき『仲直りしたんだ？』って…
彼女のこと、知ってたっけ？」",,,
137,136,千晶,"「わかった！
大負けに負けてカツカレーだけにしとくから！」",,,
138,,,………,,,
140,139,小春,「おはよ…」,,,
142,141,孝宏,"「杉浦…？
どうしたんだお前？」",,,
144,143,小春,「何が？」,,,
146,145,孝宏,「…８時２０分だぞ？　始業５分前だぞ？」,,,
148,147,小春,「…あぁ」,,,
150,149,孝宏,"「いつも予鈴の３０分前には来てるはずのお前が
この俺より遅いってどういうことだよ？」",,,
152,151,小春,"「そういうこと自信持って言って欲しくないんだけど、
後期委員長」",,,
