Id,NameId,Name,Text,Traslate,NameTranslate,Notes
5,4,春希,「あ…」,,,
6,,,"携帯の電源を切っていたことを思い出し、
一日ぶりにその液晶画面に光を灯した瞬間…",,,
7,,,"浮かび上がったのは『着信あり　１２件』という、
自分が相手だったらなかなかに苛ついているであろう、
俺の音信不通ぶりだった。",,,
8,,,しかも、その１２件のうち１２件は…,,,
10,9,武也,"「春希！
お前今どこにいるんだよ！？」",,,
12,11,春希,"「…南末次の駅前。
今から帰るところだけど」",,,
13,,,"一人の男からという、
なかなかに色っぽくない状況だったりした。",,,
15,14,武也,"「昨夜からずっと掛けてたんだぞ？
電源くらい入れとけよ」",,,
17,16,春希,"「…悪い。バイトだったんだ。
途中で電源切ったの忘れてた」",,,
19,18,武也,"「バイト？
徹夜でか？」",,,
21,20,春希,"「………交通量調査。
２４時間拘束されてたんだよ」",,,
22,,,現在、日曜の午前０時を回ったところ。,,,
23,,,結局、麻理さんとは２０時間以上一緒にいたことになる。,,,
24,,,"寝て、起きて、話して、触れあって、抱きあって…
それを全てベッドの中で、しかも何度か繰り返して、
無為な休日を満喫した。",,,
25,,,満喫、したはずだったけど…,,,
26,,,"それでも別れ際の麻理さんは、
結局、あの寂しそうな拗ねた視線で、
俺をいたたまれなくさせた。",,,
28,27,武也,"「まぁいいや。
とにかく部屋に帰るってことは、
今からなら空いてるってことだよな？」",,,
30,29,春希,「い、今から…？」,,,
31,,,"しつこいようだけど、
現在、日曜の午前０時を回ったところ。
当然、明日は朝から大学がある。",,,
33,32,武也,"「ちょっと話したいことがある。
そっち行くわ」",,,
35,34,春希,"「ちょ、ちょっと待てよ。
そんな急に…」",,,
37,36,武也,"「俺は前からずっと言ってたよな？
けど、お前が忙しい忙しいって、
なかなか時間作ろうとしなかったから」",,,
39,38,春希,「う…」,,,
41,40,武也,"「今日を逃したら今度いつになるかわかんないからな。
無理やりにでも付き合ってもらうぞ」",,,
43,42,春希,"「で、でも…今日は疲れてて、
お前が着く前に寝ちまうかも…」",,,
44,,,疲れてるというのは嘘じゃない。,,,
45,,,"ほぼ一日中ベッドの中にいたとはいえ、
その運動量は外出したときと比べて全然遜色なかったし。",,,
